Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9
2014-11-01;663831;4375028,00;0;0,00;1;161438,50;95;1611,80;253;302,60;5259;26,90;7625;9,90;87154;5,00;67726;3,00;0;0,00
2014-10-29;407263;2331023,00;0;0,00;2;43007,30;30;2719,50;151;270,10;2199;34,30;4154;9,70;41327;5,00;38877;3,00;0;0,00
2014-10-25;784972;5215138,00;3;568015,00;6;32073,00;125;1460,20;364;250,70;5197;32,50;8420;10,70;87732;5,00;69179;3,00;0;0,00
2014-10-22;398778;2270552,00;0;0,00;1;83783,30;46;1727,50;156;254,70;3168;23,20;4595;8,50;51409;5,00;35444;3,00;0;0,00
2014-10-18;760760;5044250,00;2;500000,00;10;18613,20;154;1146,40;511;172,70;6774;24,10;11986;7,20;111828;5,00;100794;3,00;0;0,00
2014-10-15;425830;2503105,00;1;2038116,00;5;18472,90;162;540,70;352;124,40;5837;13,80;6732;6,40;77435;5,00;51500;3,00;0;0,00
2014-10-11;780257;5186636,00;0;0,00;1;191386,80;80;2269,10;348;260,80;4543;36,90;8902;10,00;85732;5,00;92365;3,00;0;0,00
2014-10-08;396347;2268443,00;0;0,00;1;83705,50;31;2561,10;104;381,70;2004;36,60;3224;12,10;39299;5,00;32752;3,00;0;0,00
2014-10-04;778584;5184016,00;1;1699843,00;2;95645,00;260;697,80;309;293,50;7319;22,90;7934;11,30;107290;5,00;71649;3,00;0;0,00
2014-10-01;392477;2255027,00;0;0,00;4;20802,60;58;1360,70;233;169,30;2504;29,10;4648;8,30;42419;5,00;34039;3,00;0;0,00
2014-09-27;765116;5095464,00;2;843944,00;2;94011,30;177;1007,50;370;241,00;7915;20,80;8407;10,40;110146;5,00;75856;3,00;0;0,00
2014-09-24;393423;2261551,00;0;0,00;1;83451,20;66;1199,30;117;338,20;2858;25,60;3479;11,20;49265;5,00;32217;3,00;0;0,00
2014-09-20;767408;5157833,00;1;2714418,00;4;47581,00;165;1094,00;398;226,70;7396;22,50;9638;9,20;121735;5,00;81276;3,00;0;0,00
2014-09-17;415960;2437220,00;0;0,00;0;0,00;58;3021,30;143;298,20;2542;31,00;3849;10,90;42925;5,00;35261;3,00;0;0,00
2014-09-13;766266;5104338,00;0;0,00;2;94175,00;95;1880,50;211;423,30;4908;33,60;5883;15,00;89425;5,00;58977;3,00;0;0,00
2014-09-10;407837;2350729,00;0;0,00;2;43370,90;29;2837,00;171;240,50;2273;33,50;4852;8,30;41414;5,00;44890;3,00;0;0,00
2014-09-06;764134;5081834,00;2;500000,00;2;93759,80;167;1065,00;347;256,20;7929;20,70;9226;9,50;124303;5,00;81074;3,00;0;0,00
2014-09-03;424500;2482741,00;1;1335171,00;2;45806,50;115;755,60;265;163,90;4233;19,00;6169;6,90;59066;5,00;39755;3,00;0;0,00
2014-08-30;771017;5148519,00;0;0,00;4;47495,00;95;1896,80;272;331,20;5021;33,20;7479;11,90;97873;5,00;72446;3,00;0;0,00
2014-08-27;529393;3582175,00;2;3241717,00;1;132182,20;89;1408,70;207;302,80;4004;28,90;5554;11,10;66122;5,00;55358;3,00;0;0,00
2014-08-23;839832;5904086,00;0;0,00;5;43572,10;205;1008,00;729;141,70;9158;20,80;15057;6,70;136992;5,00;116355;3,00;0;0,00
2014-08-20;486804;3109595,00;0;0,00;4;28686,00;102;1067,00;267;203,80;4779;21,00;6597;8,10;72880;5,00;55425;3,00;0;0,00
2014-08-16;744095;5093651,00;0;0,00;1;187955,70;105;1697,80;329;270,90;5866;28,10;9370;9,40;102883;5,00;90439;3,00;0;0,00
2014-08-13;468336;2885067,00;0;0,00;1;106458,90;133;759,20;261;193,40;5188;18,00;5721;8,70;72654;5,00;46009;3,00;0;0,00
2014-08-09;776071;5228637,00;0;0,00;3;64312,20;230;795,60;489;187,10;8524;19,80;11778;7,60;125166;5,00;102114;3,00;0;0,00
2014-08-06;429546;2541905,00;0;0,00;0;0,00;51;3583,50;266;167,20;2691;30,60;5730;7,60;48045;5,00;47456;3,00;0;0,00
2014-08-02;801219;5501924,00;1;3770323,00;0;0,00;119;3324,20;260;370,30;4117;43,20;6271;15,10;77624;5,00;65998;3,00;0;0,00
2014-07-30;426645;2594606,00;0;0,00;1;95740,90;58;1565,70;292;155,40;3494;24,00;6686;6,70;54894;5,00;56519;3,00;0;0,00
2014-07-26;753684;5102780,00;0;0,00;4;47073,10;102;1750,90;353;252,90;6549;25,20;10040;8,70;107267;5,00;90490;3,00;0;0,00
2014-07-23;398733;2355177,00;0;0,00;0;0,00;44;3848,50;97;424,90;2878;26,50;3202;12,70;46242;5,00;30857;3,00;0;0,00
2014-07-19;740603;4966422,00;0;0,00;2;91630,40;116;1498,40;201;432,30;5177;31,00;6259;13,70;71673;5,00;68140;3,00;0;0,00
2014-07-16;402868;2318912,00;0;0,00;2;42783,90;97;836,70;234;173,40;3849;19,50;5432;7,30;54740;5,00;48317;3,00;0;0,00
2014-07-12;791734;5307372,00;1;1716496,00;3;65280,60;147;1263,60;274;338,90;6725;25,50;7185;12,70;109227;5,00;72456;3,00;0;0,00
2014-07-09;410373;2397380,00;0;0,00;0;0,00;66;2611,60;113;371,20;3132;24,80;3190;13,00;50116;5,00;31754;3,00;0;0,00
2014-07-05;1000140;7643020,00;1;11183816,00;6;47004,50;165;1621,20;396;337,70;8664;28,50;10328;12,80;155915;5,00;97427;3,00;0;0,00
2014-07-02;721313;5434150,00;0;0,00;6;33420,00;137;1388,20;442;215,10;6618;26,60;10746;8,70;114994;5,00;94931;3,00;0;0,00
2014-06-28;935940;7004800,00;0;0,00;6;43079,50;179;1369,60;484;253,20;8586;26,40;11514;10,50;141458;5,00;92957;3,00;0;0,00
2014-06-25;547160;3854708,00;0;0,00;3;47412,90;94;1435,20;298;226,30;5634;22,10;7486;8,90;88680;5,00;66758;3,00;0;0,00
2014-06-21;934588;6860643,00;0;0,00;2;126578,80;185;1297,90;380;315,90;8998;24,70;10132;11,70;144291;5,00;97073;3,00;0;0,00
2014-06-18;413796;2438050,00;0;0,00;2;44982,00;51;1673,10;101;422,40;2494;31,60;2726;15,40;47460;5,00;27054;3,00;0;0,00
2014-06-14;770630;5163266,00;0;0,00;1;190524,50;146;1237,70;353;255,90;7412;22,50;9150;9,70;115765;5,00;70805;3,00;0;0,00
2014-06-11;379906;2183764,00;0;0,00;1;80580,80;46;1661,50;135;283,00;1950;36,20;4070;9,20;35079;5,00;40303;3,00;0;0,00
2014-06-07;821019;5590959,00;1;3112292,00;2;103153,10;120;1630,60;244;400,90;5913;30,60;8069;11,90;106901;5,00;82878;3,00;0;0,00
2014-06-04;426135;2546153,00;0;0,00;0;0,00;44;4160,60;178;250,30;2889;28,50;4514;9,70;47252;5,00;42814;3,00;0;0,00
2014-05-31;746562;5057911,00;0;0,00;1;186636,90;78;2269,50;200;442,50;4837;33,80;6094;14,30;91618;5,00;60753;3,00;0;0,00
2014-05-28;419562;2451582,00;0;0,00;0;0,00;71;2482,60;119;360,50;2473;32,10;3651;11,60;42657;5,00;34593;3,00;0;0,00
2014-05-24;762260;5088371,00;0;0,00;1;187760,80;69;2581,00;169;526,90;4004;41,10;5584;15,70;76329;5,00;60919;3,00;0;0,00
2014-05-21;391366;2254368,00;1;1000000,00;1;83186,10;61;1293,40;136;290,00;3055;23,90;3438;11,30;48511;5,00;31019;3,00;0;0,00
2014-05-17;806788;5538587,00;1;3848919,00;3;68124,60;165;1174,80;398;243,50;7117;25,20;10142;9,40;117108;5,00;90345;3,00;0;0,00
2014-05-14;445010;2715572,00;0;0,00;4;25051,10;110;864,00;237;200,50;4281;20,50;5516;8,50;61044;5,00;46679;3,00;0;0,00
2014-05-10;786450;5308832,00;0;0,00;1;195895,90;159;1168,60;607;153,00;7656;22,40;13495;6,80;120374;5,00;105999;3,00;0;0,00
2014-05-07;418479;2465506,00;0;0,00;1;90977,10;66;1307,40;94;459,00;2849;28,00;3442;12,30;47619;5,00;31563;3,00;0;0,00
2014-05-03;755861;5074605,00;0;0,00;0;0,00;152;2400,40;442;200,90;7070;23,20;11054;7,90;108854;5,00;101349;3,00;0;0,00
2014-04-30;409856;2364585,00;0;0,00;2;43626,50;61;1356,70;187;221,20;3378;22,60;4775;8,50;53434;5,00;42843;3,00;0;0,00
2014-04-26;784543;5297603,00;4;681268,00;11;17771,00;361;513,60;586;158,20;9694;17,70;11686;7,80;120202;5,00;97656;3,00;0;0,00
2014-04-23;392891;2309566,00;0;0,00;5;17044,50;60;1347,20;343;117,80;3619;20,60;6106;6,50;56959;5,00;45211;3,00;0;0,00
2014-04-19;774516;5171116,00;0;0,00;0;0,00;62;5996,80;196;461,70;3529;47,40;5904;15,10;71416;5,00;60885;3,00;0;0,00
2014-04-16;385348;2212312,00;0;0,00;0;0,00;40;3976,60;130;297,80;2191;32,70;2948;12,90;38922;5,00;28713;3,00;0;0,00
2014-04-12;748043;4973774,00;3;333334,00;18;10196,20;507;343,30;1083;80,30;13187;12,20;16702;5,10;147178;5,00;111089;3,00;0;0,00
2014-04-09;396395;2292754,00;1;1309522,00;0;0,00;73;2258,20;160;250,70;2974;24,90;4154;9,50;45987;5,00;35991;3,00;0;0,00
2014-04-05;777562;5188599,00;0;0,00;3;63819,70;74;2454,00;264;343,90;4534;37,00;6848;13,10;84835;5,00;68677;3,00;0;0,00
2014-04-02;391527;2250196,00;1;1000000,00;3;27677,40;89;884,90;299;131,70;4052;17,90;5998;6,40;57183;5,00;45926;3,00;0;0,00
2014-03-29;779373;5224677,00;1;1705332,00;11;17526,40;203;900,80;573;159,50;9086;18,60;12275;7,30;132101;5,00;94678;3,00;0;0,00
2014-03-26;394266;2270120,00;0;0,00;2;41883,70;49;1621,50;139;285,80;3121;23,50;3807;10,30;52942;5,00;35415;3,00;0;0,00
2014-03-22;792593;5301826,00;1;1715747,00;7;27948,10;272;682,20;697;133,10;9277;18,50;15189;6,00;131795;5,00;96937;3,00;0;0,00
2014-03-19;396803;2277271,00;0;0,00;3;28010,40;44;1811,40;154;258,70;2316;31,80;4304;9,10;40904;5,00;41079;3,00;0;0,00
2014-03-15;787302;5274219,00;1;1712020,00;7;27802,60;223;827,70;546;169,00;8624;19,80;12362;7,30;123795;5,00;99788;3,00;0;0,00
2014-03-12;400605;2301658,00;0;0,00;2;42465,50;73;1103,50;193;208,60;3808;19,50;4069;9,70;57007;5,00;33078;3,00;0;0,00
2014-03-08;835315;5641203,00;1;2837323,00;1;208160,30;184;1073,00;536;184,10;6768;27,00;11277;8,60;115083;5,00;93960;3,00;0;0,00
2014-03-05;415360;2461941,00;0;0,00;2;45422,80;58;1485,60;146;295,00;2766;28,80;4224;10,00;46479;5,00;41666;3,00;0;0,00
2014-03-01;818666;5506652,00;0;0,00;2;101597,70;152;1267,90;358;269,10;8055;22,10;9926;9,50;125948;5,00;92292;3,00;0;0,00
2014-02-26;411614;2386683,00;0;0,00;0;0,00;40;4290,00;131;318,80;2423;31,90;3637;11,30;41660;5,00;32190;3,00;0;0,00
2014-02-22;832347;5600703,00;3;696567,00;7;29523,70;260;753,90;505;194,00;9730;18,60;10690;9,00;135919;5,00;87739;3,00;0;0,00
2014-02-19;424274;2471145,00;0;0,00;1;91185,20;46;1880,20;128;337,80;2461;32,50;3870;11,00;44315;5,00;38190;3,00;0;0,00
2014-02-15;808083;5401238,00;0;0,00;3;66435,20;98;1929,00;413;228,80;5396;32,40;12185;7,60;98852;5,00;115500;3,00;0;0,00
2014-02-12;417475;2426096,00;1;1000000,00;2;44761,40;53;1602,10;156;272,10;2613;30,00;4362;9,60;46825;5,00;41859;3,00;0;0,00
2014-02-08;942347;6828507,00;1;5393190,00;6;41995,30;165;1448,40;601;198,80;8307;26,60;14453;8,10;142879;5,00;125440;3,00;0;0,00
2014-02-05;508587;3302364,00;0;0,00;4;30464,30;89;1298,60;201;287,50;4306;24,80;5401;10,50;66901;5,00;50428;3,00;0;0,00
2014-02-01;867683;6017404,00;0;0,00;1;222042,20;95;2216,90;216;487,50;5732;34,00;7155;14,50;106233;5,00;71645;3,00;0;0,00
2014-01-29;452583;2788169,00;0;0,00;1;102883,40;39;2502,20;167;292,10;2641;34,20;4890;9,80;50201;5,00;37998;3,00;0;0,00
2014-01-25;828265;5618292,00;0;0,00;6;34552,40;186;1057,20;482;203,90;10404;17,40;10293;9,40;143193;5,00;85008;3,00;0;0,00
2014-01-22;431259;2556890,00;0;0,00;1;94349,20;71;1260,40;222;201,50;3856;21,40;5203;8,50;58574;5,00;43853;3,00;0;0,00
2014-01-18;810224;5430515,00;0;0,00;0;0,00;123;3174,40;231;411,40;6209;28,30;6881;13,60;106544;5,00;66946;3,00;0;0,00
2014-01-15;408173;2359032,00;0;0,00;1;87048,20;61;1353,50;146;282,70;2727;28,00;3854;10,50;46732;5,00;35209;3,00;0;0,00
2014-01-11;806907;5398507,00;1;1000000,00;5;39840,90;180;1049,70;357;264,60;7574;23,00;9933;9,40;118575;5,00;92599;3,00;0;0,00
2014-01-08;470557;2891849,00;1;3217906,00;2;53354,60;117;865,00;272;186,00;5121;18,20;5654;8,80;71349;5,00;46450;3,00;0;0,00
2014-01-04;830524;5686742,00;0;0,00;3;69946,90;148;1344,80;375;265,30;7405;24,80;9834;10,00;119681;5,00;91521;3,00;0;0,00
2014-01-01;406493;2454732,00;0;0,00;3;30193,20;45;1909,20;232;185,10;2994;26,50;6218;6,80;51986;5,00;51922;3,00;0;0,00
