Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9
2010-10-02;1085490;5888202,50;4;206800,00;17;10810,00;504;729,00;23951;19,10;347829;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-09-29;583331;2951070,00;0;0,00;6;16320,00;234;837,00;10279;23,80;151187;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-09-25;1075556;5822431,00;2;437100,00;14;13870,00;380;1022,00;18161;26,70;294104;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-09-22;565145;2786401,00;0;0,00;0;0,00;176;1572,00;8568;26,90;143732;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-09-18;1073437;5823197,00;5;155400,00;12;14390,00;619;557,00;26561;16,20;380694;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-09-15;561429;2734920,00;0;0,00;9;9480,00;246;693,00;10869;19,60;161806;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-09-11;1089679;5914456,50;1;821800,00;16;11410,00;492;742,00;22895;19,90;357718;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-09-08;551561;2665315,50;0;0,00;4;22070,00;176;1003,00;8515;25,90;137189;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-09-04;1232057;7005674,00;4;951300,00;5;46900,00;460;1019,00;20908;28,00;350901;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-09-01;529360;2522108,00;0;0,00;5;16520,00;183;902,00;8400;24,50;133649;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-08-28;1106565;6083267,00;1;921100,00;11;18600,00;383;1068,00;18458;27,70;300524;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-08-25;546650;2653991,50;2;204400,00;1;90880,00;148;1228,00;7430;30,50;124783;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-08-21;1086257;5928191,50;4;201600,00;9;19910,00;623;575,00;26150;17,10;373894;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-08-18;565394;2799040,00;3;400500,00;7;13140,00;204;902,00;9905;23,20;146990;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-08-14;1073522;5829604,00;2;435800,00;13;14900,00;381;1016,00;19280;25,10;297825;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-08-11;551415;2690420,00;0;0,00;6;14490,00;186;934,00;9435;23,00;147276;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-08-07;1079910;5895100,50;2;434000,00;41;4700,00;591;652,00;22177;21,70;313080;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-08-04;543112;2627071,00;0;0,00;4;22010,00;155;1136,00;7838;28,00;131153;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-07-31;1050510;5728373,50;3;252400,00;20;8410,00;840;400,00;30495;13,70;380850;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-07-28;523864;2529065,50;1;373400,00;7;11850,00;199;833,00;8782;23,60;133428;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-07-24;1031417;5618715,50;1;802700,00;10;17830,00;327;1091,00;20017;22,20;320315;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-07-21;521489;2631329,50;1;3664200,00;7;11610,00;346;469,00;11953;17,00;158937;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-07-17;1047785;5719151,50;1;859700,00;17;11230,00;330;1157,00;16570;28,80;288092;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-07-14;559587;2817140,00;0;0,00;10;8790,00;208;845,00;10885;20,10;166593;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-07-10;1039771;5683035,00;2;413100,00;13;14120,00;406;904,00;19331;23,70;311193;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-07-07;546910;2711823,50;0;0,00;9;9780,00;184;957,00;9637;22,80;146657;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-07-03;1041649;5711233,00;1;841400,00;8;23370,00;416;898,00;19501;23,90;302920;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-06-30;531172;2583692,50;0;0,00;4;22040,00;125;1410,00;7972;27,60;122689;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-06-26;1044849;5713184,50;2;391800,00;16;10880,00;494;705,00;23349;18,60;354653;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-06-23;505043;2405184,00;0;0,00;1;79880,00;165;968,00;7792;25,60;123022;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-06-19;1067413;5823570,50;3;267000,00;17;10470,00;595;598,00;25692;17,30;359514;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-06-16;514115;2450808,00;1;381500,00;5;16950,00;145;1169,00;6792;31,20;111755;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-06-12;1086687;5939390,00;3;290500,00;14;13830,00;546;709,00;22157;21,80;317957;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-06-09;546568;2651144,50;1;781900,00;2;45360,00;145;1251,00;6982;32,40;124867;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-06-05;1084496;5943619,00;7;116200,00;7;25820,00;778;464,00;28431;15,80;370386;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-06-02;525418;2507565,00;0;0,00;6;13840,00;193;860,00;8199;25,30;129226;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-05-29;1099333;6013646,00;2;424700,00;17;11100,00;494;764,00;23349;20,20;351475;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-05-26;499714;2381175,50;1;338300,00;12;6260,00;220;683,00;9473;19,80;137355;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-05-22;1083997;5918425,50;2;422000,00;14;13390,00;476;788,00;22758;20,60;338740;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-05-19;586371;2972014,00;3;548000,00;5;20390,00;197;1035,00;8340;30,50;138950;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-05-15;1050086;5740078,50;1;846500,00;14;13430,00;324;1161,00;18517;25,30;303702;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-05-12;601991;2981445,50;0;0,00;2;48100,00;210;916,00;10653;22,50;163735;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-05-08;1076828;5848308,50;2;415900,00;11;16800,00;560;660,00;24391;18,90;336639;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-05-05;542825;2610184,50;0;0,00;4;21510,00;151;1139,00;8312;25,80;136069;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-05-01;981087;5305816,00;3;255800,00;7;24360,00;418;816,00;19285;22,10;293991;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-04-28;509164;2404304,50;0;0,00;6;13510,00;113;1435,00;7045;28,70;117994;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-04-24;1081094;5898370,50;1;806200,00;18;9950,00;615;582,00;26551;16,80;368596;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-04-21;536755;2587363,50;1;726900,00;8;10000,00;167;958,00;10293;19,40;155804;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-04-17;1125447;6217344,50;2;901600,00;10;20800,00;360;1156,00;19101;27,20;311663;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-04-14;512235;2425875,50;0;0,00;10;8140,00;131;1244,00;7410;27,40;120427;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-04-10;1084386;5915098,00;0;0,00;10;19260,00;355;1085,00;18382;26,20;317741;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-04-07;496930;2350325,50;4;75400,00;17;3940,00;362;370,00;13632;12,20;164370;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-04-03;1086758;5913546,00;1;840700,00;6;31130,00;504;741,00;23350;20,00;340768;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-03-31;537707;2593805,00;3;261700,00;3;29380,00;171;1031,00;7549;29,10;124603;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-03-27;1090534;5945417,50;4;222200,00;9;21950,00;390;1013,00;19080;25,80;303700;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-03-24;511847;2416073,50;0;0,00;3;28780,00;138;1251,00;7045;30,60;99137;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-03-20;1105938;6025064,50;1;914000,00;9;22570,00;349;1164,00;18485;27,40;296090;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-03-17;520349;2465527,00;1;353300,00;3;26170,00;206;762,00;9837;19,90;139579;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-03-13;1124869;6142030,00;2;426400,00;25;7580,00;589;643,00;25567;18,50;371926;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-03-10;524275;2491321,50;2;172400,00;5;15320,00;264;580,00;11062;17,30;151884;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-03-06;1097054;5986632,00;5;164500,00;19;9620,00;670;545,00;26399;17,30;370217;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-03-03;523270;2487911,50;1;359600,00;6;13320,00;184;868,00;8805;22,60;138057;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-02-27;1126916;6154812,00;3;305000,00;13;15640,00;299;1360,00;17614;28,80;318894;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-02-24;550622;2670786,50;2;359200,00;5;17090,00;264;647,00;9646;22,10;149523;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-02-20;1153410;6389236,00;2;933400,00;7;30430,00;417;1021,00;20866;25,50;323510;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-02-17;521099;2478193,00;0;0,00;13;5700,00;284;522,00;11725;15,80;159263;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-02-13;1128479;6165170,50;0;0,00;15;13450,00;334;1208,00;19975;25,20;327090;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-02-10;528337;2495436,50;1;393900,00;2;43770,00;112;1563,00;6109;35,80;108965;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-02-06;1188598;6565507,00;2;958500,00;5;45090,00;327;1379,00;18201;30,90;306085;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-02-03;562567;2766058,00;1;1205600,00;5;18530,00;164;1130,00;7986;29,00;138170;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-01-30;1097249;5994329,00;0;0,00;10;20050,00;357;1123,00;18211;27,50;300779;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-01-27;548046;2675387,00;0;0,00;7;13270,00;195;952,00;7882;29,40;120643;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-01-23;1116348;6098152,00;4;225400,00;27;7420,00;509;787,00;21556;23,20;320458;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-01-20;530715;2531401,00;0;0,00;7;11760,00;155;1062,00;8649;23,70;136486;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-01-16;1163996;6435923,50;2;956700,00;7;31570,00;2256;195,00;20015;27,60;300051;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-01-13;530749;2544200,00;2;173000,00;14;5490,00;316;486,00;11982;16,00;160551;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-01-09;1099210;6024432,00;0;0,00;6;34020,00;260;1570,00;15857;32,10;291844;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-01-06;551462;2700174,00;2;390500,00;16;5150,00;256;644,00;11598;17,70;167058;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2010-01-02;1054094;5870831,50;2;884000,00;10;19480,00;348;1119,00;18233;26,70;300735;2,50;0;0,00;0;0,00;0;0,00;0;0,00
