Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9
2002-09-28;1455589;7784287,50;0;0,00;15;17090,00;637;805,00;30175;21,20;437671;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-09-25;641934;3075643,50;4;110100,00;5;19570,00;333;587,00;12584;19,40;186673;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-09-21;1473511;7892830,50;1;1175400,00;18;14510,00;513;1018,00;27972;23,30;439041;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-09-18;758501;3836186,00;2;548400,00;10;13020,00;256;1017,00;13006;25,00;200160;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-09-14;2019290;12397124,50;2;1500000,00;56;7270,00;888;917,00;43737;23,20;701240;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-09-11;655139;3151406,50;0;0,00;4;28370,00;194;1170,00;8772;32,30;138491;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-09-07;1473264;7897681,50;1;1166800,00;13;19940,00;673;770,00;30204;21,40;447599;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-09-04;740333;3728650,00;4;250500,00;9;12960,00;405;576,00;16183;18,00;234410;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-08-31;1438484;7704259,00;4;272300,00;18;13440,00;1058;457,00;36515;16,50;480002;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-08-28;638613;3066575,50;0;0,00;3;35340,00;215;986,00;9936;26,60;152348;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-08-24;1428553;7642306,00;4;305800,00;21;12940,00;450;1208,00;21818;31,10;349410;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-08-21;805895;4261442,00;3;568700,00;8;16150,00;520;497,00;21770;14,80;284160;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-08-17;1361780;7293151,50;1;1074200,00;15;15910,00;586;814,00;28764;20,70;416259;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-08-14;775140;3938508,00;0;0,00;7;20140,00;272;1036,00;11521;30,60;176345;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-08-10;1428670;7643775,50;1;1152700,00;18;14230,00;521;983,00;26544;24,10;412393;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-08-07;633118;3040475,50;0;938003,00;6;18150,00;150;1452,00;8330;32,60;135898;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-08-03;1416852;7618989,50;1;1227100,00;6;45440,00;405;1346,00;41765;16,30;341583;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-07-31;612671;2933652,00;1;407200,00;3;30160,00;338;535,00;13263;17,00;189529;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-07-27;1379853;7403549,00;3;368600,00;17;14450,00;540;910,00;26127;23,50;408842;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-07-24;624126;2991435,50;1;441700,00;7;14020,00;230;853,00;10725;22,80;169694;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-07-20;1414222;7597046,50;7;149700,00;25;9310,00;843;552,00;36463;15,90;496374;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-07-17;641375;3082496,00;2;230500,00;13;7880,00;336;609,00;11452;22,30;169730;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-07-13;2116992;13127236,50;5;1000000,00;32;13950,00;923;967,00;45010;24,80;681400;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-07-10;648609;3128790,50;1;440500,00;6;16310,00;317;617,00;13806;17,70;196656;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-07-06;1455639;7830904,00;4;284100,00;7;36070,00;632;799,00;43444;14,50;462046;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-07-03;634926;3066159,00;1;489400,00;1;108760,00;224;971,00;8922;30,40;141369;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-06-29;1437365;7744277,50;5;241400,00;39;6880,00;660;813,00;25795;26,00;382627;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-06-26;713141;3593041,50;5;201000,00;8;15230,00;274;889,00;12539;24,30;187969;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-06-22;1422299;7643456,00;2;581500,00;20;12920,00;634;815,00;33329;19,30;403163;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-06-19;623515;2993215,00;0;0,00;4;25360,00;217;935,00;10047;25,20;156824;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-06-15;1458057;7833656,00;3;404200,00;14;19240,00;471;1144,00;24246;27,70;394811;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-06-12;646441;3112042,00;1;419400,00;10;9320,00;460;405,00;16398;14,20;212191;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-06-08;1795518;10827653,00;2;1250000,00;24;15160,00;798;912,00;38291;23,70;579923;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-06-05;642186;3094761,00;1;434900,00;7;13800,00;343;563,00;14252;16,90;195163;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-06-01;1449272;7775620,50;8;119000,00;36;5880,00;1296;326,00;49786;10,60;615080;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-05-29;640226;3095362,00;1;439700,00;8;12210,00;306;638,00;13138;18,50;191029;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-05-25;1468342;7914198,50;3;399500,00;28;9510,00;758;702,00;28553;23,30;422389;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-05-22;761873;4002083,00;2;817600,00;8;17110,00;308;889,00;13536;25,20;204628;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-05-18;1474820;7915061,00;4;311000,00;12;23030,00;434;1274,00;22784;30,30;382153;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-05-15;736764;3725373,00;0;0,00;4;30090,00;260;925,00;16776;17,90;218864;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-05-11;1770341;10601400,50;3;833400,00;71;4860,00;816;847,00;45097;19,10;610350;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-05-08;668189;3212918,00;0;0,00;8;13260,00;252;842,00;11583;22,80;179659;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-05-04;1494696;8023191,50;5;241400,00;9;29800,00;541;991,00;26972;24,80;435465;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-05-01;613370;2924370,00;1;473200,00;2;52580,00;127;1656,00;7354;35,70;129114;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-04-27;1484911;7987387,50;2;603400,00;15;17880,00;483;1110,00;26892;24,90;428752;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-04-24;633019;3025937,50;2;224800,00;6;16650,00;213;938,00;10703;23,30;169215;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-04-20;1811906;10807959,00;4;625000,00;34;10470,00;958;743,00;41223;21,60;606808;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-04-17;643362;3078365,50;1;448700,00;9;11080,00;300;664,00;12493;19,90;179823;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-04-13;1492254;7984396,50;1;1118400,00;20;12420,00;868;572,00;35158;17,60;506852;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-04-10;640573;3069628,50;1;461100,00;5;20490,00;263;779,00;11075;23,10;167135;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-04-06;1479750;7928001,00;3;405300,00;13;20780,00;605;893,00;27422;24,60;409550;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-04-03;622810;2982070,50;3;141400,00;14;6730,00;258;731,00;12406;19,00;183321;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-03-30;1945994;12021573,00;9;555600,00;17;25050,00;759;1122,00;32570;32,60;556469;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-03-27;648697;3091973,50;2;230800,00;25;4100,00;228;900,00;11102;23,10;170846;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-03-23;1487710;7912708,50;1;1256700,00;8;34900,00;411;1358,00;21755;32,00;370517;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-03-20;656759;3132254,12;1;444900,00;6;16470,00;262;754,00;13807;17,90;193375;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-03-16;1498956;7980046,00;3;392300,00;11;23780,00;710;736,00;29612;22,00;453885;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-03-13;667357;3200577,50;1;478700,00;6;17730,00;291;731,00;11591;22,90;176178;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-03-09;1523920;8136253,00;7;155100,00;32;7540,00;918;525,00;40412;14,90;564182;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-03-06;795193;4025269,00;2;549900,00;10;13870,00;253;1096,00;11700;29,60;201897;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-03-02;1517815;8109321,50;6;199900,00;14;19040,00;680;784,00;29329;22,70;458221;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-02-27;661958;3154540,50;0;0,00;9;11740,00;214;988,00;10970;24,00;170138;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-02-23;1517373;8098907,00;1;1285700,00;15;19040,00;467;1223,00;23980;29,70;379727;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-02-20;667104;3190864,50;1;499700,00;6;18500,00;223;995,00;9789;28,30;155695;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-02-16;1524478;8143425,50;5;242100,00;26;10340,00;734;732,00;30969;21,70;454955;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-02-13;694294;3347316,50;2;256100,00;4;28460,00;224;1016,00;10511;27,00;173884;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-02-09;2004477;12158988,50;3;1666700,00;25;15610,00;1057;738,00;46671;20,90;724499;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-02-06;940324;5056615,50;7;214300,00;20;7880,00;638;494,00;23867;16,50;319636;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-02-02;1503163;8010792,00;9;135200,00;37;7310,00;1027;526,00;31848;21,20;424101;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-01-30;660529;3154332,50;1;461500,00;2;51280,00;274;748,00;12677;20,20;182720;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-01-26;1508618;8046029,50;6;195600,00;35;7450,00;779;669,00;32186;20,20;468965;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-01-23;833273;4400898,50;4;430400,00;8;18070,00;420;688,00;16295;22,10;249064;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-01-19;1524089;8119130,00;2;658300,00;10;29250,00;338;1731,00;19177;38,10;356081;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-01-16;781990;3952427,50;0;0,00;6;22330,00;231;1160,00;12277;27,20;207056;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2002-01-12;1746715;9699780,61;7;382598,87;31;10394,18;774;832,43;37995;21,19;539136;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2002-01-09;660248;3112513,42;0;0,00;3;34677,83;185;1124,69;10507;24,67;170439;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2002-01-05;1549525;8240406,15;0;0,00;17;16053,58;663;823,25;30880;22,06;461307;2,48;0;0,00;0;0,00;0;0,00;0;0,00
2002-01-02;680600;3253226,71;2;237531,58;5;21115,57;291;725,58;13020;20,20;190901;2,48;0;0,00;0;0,00;0;0,00;0;0,00
