Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9
2019-10-19;711832;5122815,00;0;0,00;2;75561,50;111;1292,20;232;309,10;6060;21,80;6164;11,40;94360;6,25;49839;3,75;166425;1,25
2019-10-16;434780;2680852,50;0;0,00;1;79085,10;28;2680,80;131;286,50;2360;29,40;3219;11,40;39237;6,25;29259;3,75;109809;1,25
2019-10-12;710043;5021202,50;0;0,00;5;29625,00;65;2162,90;192;366,10;3873;33,50;5678;12,20;74316;6,25;56293;3,75;196540;1,25
2019-10-09;503290;3076542,50;1;2000000,00;0;0,00;52;1656,50;131;328,70;3092;25,70;4196;10,10;52717;6,25;37576;3,75;134301;1,25
2019-10-05;769708;5349325,00;0;0,00;3;52601,60;118;1269,30;265;282,60;5362;25,80;7629;9,60;83725;6,25;68980;3,75;254980;1,25
2019-10-02;436047;2676671,25;0;0,00;1;78961,80;44;1703,30;98;382,30;2226;31,10;3312;11,10;40616;6,25;30493;3,75;111718;1,25
2019-09-28;694496;4984163,75;1;1000000,00;8;18379,10;224;623,00;402;173,50;8855;14,50;7503;9,10;116794;6,25;60566;3,75;191971;1,25
2019-09-25;443666;2760666,25;1;1500000,00;2;40719,80;76;1017,00;167;231,40;3309;21,60;4174;9,10;47319;6,25;37217;3,75;126724;1,25
2019-09-21;681125;4895451,25;0;0,00;3;48138,60;61;2247,00;169;405,50;4585;27,60;5434;12,40;80043;6,25;54557;3,75;204345;1,25
2019-09-18;530398;3631886,25;1;4000000,00;3;35713,50;71;1432,20;180;282,40;3692;25,40;4737;10,50;60732;6,25;42410;3,75;156797;1,25
2019-09-14;710737;5094481,25;0;0,00;3;50095,70;117;1219,10;333;214,10;5785;22,80;9454;7,40;89630;6,25;73416;3,75;252832;1,25
2019-09-11;498924;3335568,75;4;875000,00;1;98399,20;89;1049,30;150;311,30;3497;24,70;4350;10,50;58783;6,25;41796;3,75;146941;1,25
2019-09-07;745132;5549982,50;0;0,00;5;32744,80;99;1569,60;216;359,70;5728;25,00;5757;13,30;95561;6,25;51614;3,75;183132;1,25
2019-09-04;459329;2975343,75;0;0,00;0;0,00;34;2450,20;137;304,00;2235;34,40;3701;11,00;39767;6,25;36640;3,75;139794;1,25
2019-08-31;698247;5118397,50;0;0,00;2;75496,30;136;1053,70;201;356,50;6593;20,10;5526;12,70;102272;6,25;47821;3,75;164977;1,25
2019-08-28;431320;2727711,25;0;0,00;2;40233,70;72;1060,70;206;185,30;2919;24,20;5463;6,80;47386;6,25;39447;3,75;122827;1,25
2019-08-24;667977;4858250,00;2;500000,00;21;6824,60;157;866,40;356;191,00;6518;19,30;6669;10,00;98952;6,25;52595;3,75;177509;1,25
2019-08-21;441416;2826752,50;1;2000000,00;2;41694,50;57;1388,50;98;403,80;2889;25,30;3039;12,80;48050;6,25;29056;3,75;104618;1,25
2019-08-17;649028;4722736,25;0;0,00;6;23220,10;109;1213,10;277;238,60;5548;22,00;6146;10,60;88857;6,25;53035;3,75;184249;1,25
2019-08-14;452404;2864753,75;1;1500000,00;0;0,00;51;1572,80;184;217,90;2656;27,90;4378;9,00;42876;6,25;36195;3,75;120720;1,25
2019-08-10;702816;5156976,25;2;1000000,00;0;0,00;86;1679,00;191;377,90;4590;29,00;5585;12,70;75381;6,25;59127;3,75;234464;1,25
2019-08-07;441862;2792335,00;0;0,00;3;27457,90;50;1563,70;112;349,00;2276;31,70;2975;12,90;40708;6,25;30467;3,75;116816;1,25
2019-08-03;663753;4846516,25;2;500000,00;3;47657,40;91;1491,20;215;315,50;5145;24,30;5792;11,50;87224;6,25;53919;3,75;185482;1,25
2019-07-31;425702;2748533,75;1;2000000,00;5;16216,30;85;905,30;211;182,30;3153;22,50;5159;7,30;49564;6,25;40798;3,75;129299;1,25
2019-07-27;655789;4820955,00;0;0,00;1;142218,10;52;2595,80;175;385,60;3370;37,00;4636;14,30;66082;6,25;48948;3,75;196487;1,25
2019-07-24;403707;2536840,00;0;0,00;0;0,00;29;2449,30;96;369,90;1853;35,40;3061;11,40;32975;6,25;31569;3,75;122207;1,25
2019-07-20;703073;5206307,50;1;2500000,00;1;153586,00;174;837,70;211;345,40;6575;20,50;6037;11,90;97798;6,25;55265;3,75;196063;1,25
2019-07-17;446441;2870061,25;0;0,00;2;42333,40;49;1640,00;179;224,40;2639;28,10;3503;11,30;42925;6,25;33954;3,75;125280;1,25
2019-07-13;700010;5137016,25;0;0,00;9;16837,90;144;998,80;330;217,90;6562;20,20;7127;9,90;95807;6,25;58969;3,75;205926;1,25
2019-07-10;428166;2697055,00;0;0,00;0;0,00;86;878,10;238;158,60;3620;19,20;5383;6,90;53399;6,25;41478;3,75;123636;1,25
2019-07-06;733233;5475252,50;1;2500000,00;5;32303,90;187;819,80;386;198,50;7414;19,10;7550;10,00;105854;6,25;61021;3,75;210902;1,25
2019-07-03;439151;2842281,25;0;0,00;0;0,00;57;1396,20;132;301,40;2833;25,90;3793;10,30;48425;6,25;32942;3,75;118215;1,25
2019-06-29;682136;5024380,00;0;0,00;3;49406,40;75;1875,70;379;185,50;4626;28,10;8747;7,90;76853;6,25;74459;3,75;245512;1,25
2019-06-26;408368;2580290,00;0;0,00;1;76118,50;48;1505,10;99;364,80;2160;30,90;2670;13,30;36660;6,25;27585;3,75;100971;1,25
2019-06-22;731249;5501042,50;1;3000000,00;2;81140,30;125;1232,20;189;407,40;6370;22,30;5139;14,70;98152;6,25;48903;3,75;183486;1,25
2019-06-19;456787;2989523,75;0;0,00;0;0,00;54;1550,10;121;345,80;2640;29,30;3569;11,50;44913;6,25;32912;3,75;121786;1,25
2019-06-15;717657;5276268,75;0;0,00;3;51883,30;158;935,00;241;306,50;7640;17,80;5911;12,30;107911;6,25;51563;3,75;172960;1,25
2019-06-12;440576;2771863,75;0;0,00;1;81769,90;76;1021,20;217;178,80;3313;21,60;4865;7,80;48337;6,25;40222;3,75;133122;1,25
2019-06-08;714753;5195035,00;0;0,00;4;38313,30;81;1795,80;227;320,30;4373;30,70;6053;11,80;80527;6,25;58965;3,75;215002;1,25
2019-06-05;517144;3576632,50;1;4000000,00;1;105510,60;110;910,40;188;266,30;5264;17,50;4478;11,00;78981;6,25;38902;3,75;124748;1,25
2019-06-01;725514;5517293,75;0;0,00;2;81380,00;113;1367,10;223;346,30;4992;28,60;7190;10,50;84552;6,25;74097;3,75;277851;1,25
2019-05-29;491673;3346517,50;0;0,00;0;0,00;78;1201,30;159;294,60;3336;25,90;4260;10,80;52106;6,25;40015;3,75;143804;1,25
2019-05-25;734315;5474786,25;0;0,00;2;80753,00;80;1916,10;228;336,10;4979;28,40;6523;11,50;92786;6,25;61164;3,75;220759;1,25
2019-05-22;442875;2874393,75;0;0,00;0;0,00;54;1490,40;121;332,50;2899;25,60;3201;12,30;46600;6,25;33389;3,75;117975;1,25
2019-05-18;709797;5219191,25;0;0,00;0;0,00;145;1007,80;262;278,80;6477;20,80;8113;8,80;100630;6,25;73782;3,75;247489;1,25
2019-05-15;411730;2582191,25;0;0,00;0;0,00;35;2065,70;88;410,80;1765;37,80;2467;14,40;32077;6,25;27294;3,75;109726;1,25
2019-05-11;710561;5216103,75;3;500000,00;4;38468,70;118;1237,70;257;284,10;5606;24,00;6140;11,70;87627;6,25;55455;3,75;199390;1,25
2019-05-08;423749;2661368,75;0;0,00;0;0,00;36;2069,90;119;313,10;2024;34,00;3597;10,20;36733;6,25;37755;3,75;134346;1,25
2019-05-04;804497;6240587,50;1;4500000,00;0;0,00;129;1354,50;261;334,70;6438;25,10;6439;13,30;102883;6,25;65345;3,75;251622;1,25
2019-05-01;479800;3360558,75;0;0,00;1;99136,40;54;1742,50;131;359,10;2433;35,70;3806;12,10;43068;6,25;39991;3,75;158904;1,25
2019-04-27;752674;5720021,25;0;0,00;0;0,00;60;2669,30;171;468,30;3675;40,30;5149;15,30;67239;6,25;55139;3,75;235161;1,25
2019-04-24;437292;2930346,25;0;0,00;1;86445,20;61;1345,00;140;293,00;3247;23,30;3390;11,90;50906;6,25;33026;3,75;118862;1,25
2019-04-20;708786;5270908,75;0;0,00;1;155491,80;66;2236,10;230;320,80;4806;28,40;6642;10,90;76484;6,25;62084;3,75;238461;1,25
2019-04-17;429485;2754046,25;0;0,00;0;0,00;65;1186,30;158;244,00;2572;27,70;3723;10,20;43474;6,25;32805;3,75;117226;1,25
2019-04-13;706601;5169175,00;0;0,00;1;152490,60;127;1139,60;182;397,60;5428;24,60;4911;14,50;90027;6,25;45350;3,75;165599;1,25
2019-04-10;413022;2570368,75;0;0,00;1;75825,80;45;1599,30;98;367,10;2619;25,40;3141;11,20;41589;6,25;27216;3,75;103631;1,25
2019-04-06;740843;5483100,00;1;2500000,00;4;40437,80;95;1616,00;378;203,00;5493;25,80;9200;8,20;93108;6,25;76732;3,75;257785;1,25
2019-04-03;447600;2856501,25;0;0,00;1;84266,70;89;898,60;182;219,70;3720;19,80;4011;9,80;57349;6,25;34270;3,75;117062;1,25
2019-03-30;720258;5259603,75;0;0,00;3;51719,40;127;1159,50;226;325,80;5377;25,30;6095;11,90;85063;6,25;57650;3,75;207580;1,25
2019-03-27;419778;2619705,00;0;0,00;2;38640,60;46;1594,60;113;324,50;2330;29,10;3018;11,90;40735;6,25;29361;3,75;101509;1,25
2019-03-23;733522;5397593,75;2;1000000,00;4;39807,20;176;858,70;291;259,60;6812;20,50;6572;11,30;99030;6,25;59719;3,75;215726;1,25
2019-03-20;441241;2774092,50;0;0,00;0;0,00;53;1465,50;122;318,30;2302;31,20;3118;12,20;41419;6,25;29341;3,75;109594;1,25
2019-03-16;711827;5173137,50;0;0,00;17;8976,90;134;1080,90;286;253,20;4973;26,90;6914;10,30;74751;6,25;62232;3,75;245856;1,25
2019-03-13;423507;2627532,50;1;1000000,00;1;77512,20;47;1565,30;166;221,50;2796;24,30;4140;8,70;45984;6,25;36733;3,75;123320;1,25
2019-03-09;715238;5183768,75;2;500000,00;5;30584,20;204;711,40;368;197,20;8260;16,20;9347;7,60;114926;6,25;66760;3,75;217008;1,25
2019-03-06;452496;2871123,75;1;2000000,00;1;84698,10;54;1488,70;116;346,50;2237;33,20;3185;12,40;36934;6,25;34691;3,75;135056;1,25
2019-03-02;735857;5372548,75;0;0,00;1;158490,10;95;1583,40;265;283,80;4391;31,60;6363;11,60;77886;6,25;56540;3,75;207291;1,25
2019-02-27;415693;2600072,50;0;0,00;0;0,00;80;910,00;154;236,30;2749;24,40;2866;12,50;34244;6,25;25034;3,75;96581;1,25
2019-02-23;706042;5138017,50;1;1000000,00;0;0,00;79;1821,00;176;408,70;4610;28,80;5312;13,30;78476;6,25;56179;3,75;217518;1,25
2019-02-20;421099;2617848,75;1;1000000,00;11;7020,50;123;595,90;206;177,90;3085;21,90;3713;9,70;46059;6,25;29783;3,75;99466;1,25
2019-02-16;741429;5462071,25;3;833334,00;2;80565,50;106;1442,80;346;221,00;5830;24,20;9171;8,20;88968;6,25;76003;3,75;251901;1,25
2019-02-13;453872;2889211,25;0;0,00;1;85231,70;50;1617,90;214;189,00;3030;24,60;4680;8,50;48598;6,25;40027;3,75;132852;1,25
2019-02-09;723477;5289463,75;0;0,00;0;0,00;74;2001,40;193;383,60;3949;34,60;5224;13,90;78009;6,25;49908;3,75;173506;1,25
2019-02-06;424559;2643310,00;0;0,00;3;25992,50;61;1213,30;166;222,90;2640;25,90;4715;7,70;41686;6,25;33255;3,75;119197;1,25
2019-02-02;719462;5238438,75;1;1000000,00;1;154533,90;76;1929,90;198;370,30;3915;34,60;5995;12,00;76503;6,25;57697;3,75;198279;1,25
2019-01-30;410776;2568385,00;1;1000000,00;3;25255,70;97;741,30;188;191,20;3396;19,50;4354;8,10;48174;6,25;36207;3,75;121233;1,25
2019-01-26;720847;5281796,25;2;750000,00;1;155812,90;137;1079,40;391;189,10;5680;24,00;9038;8,00;94172;6,25;82769;3,75;275331;1,25
2019-01-23;408526;2550981,25;0;0,00;2;37626,90;116;615,70;297;120,20;4541;14,50;4997;7,00;58727;6,25;35921;3,75;108843;1,25
2019-01-19;737583;5420915,00;1;2000000,00;4;39979,20;121;1254,40;294;258,10;5968;23,50;7703;9,70;95726;6,25;70257;3,75;242417;1,25
2019-01-16;439104;2773537,50;0;0,00;1;81819,30;31;2505,10;119;326,20;2327;30,80;3637;10,50;39897;6,25;35168;3,75;135116;1,25
2019-01-12;723060;5276532,50;0;0,00;4;38914,40;53;2787,60;258;286,30;3973;34,30;7156;10,10;70247;6,25;67321;3,75;250755;1,25
2019-01-09;434989;2714616,25;1;1000000,00;1;80081,10;94;808,60;170;223,50;4340;16,20;4464;8,30;59290;6,25;35616;3,75;111492;1,25
2019-01-05;717683;5266260,00;1;1000000,00;3;51784,80;111;1328,40;257;286,80;4954;27,50;6691;10,80;83834;6,25;60064;3,75;218509;1,25
2019-01-02;601791;4497590,00;1;7500000,00;5;26535,70;201;626,50;281;224,00;6790;17,10;5732;10,80;85517;6,25;47153;3,75;159671;1,25
