Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9
2011-10-15;960279;6873138,00;0;0,00;2;126809,30;107;2248,20;386;311,60;6006;37,00;11889;10,00;106042;5,00;121115;3,00;0;0,00
2011-10-12;477251;3090376,00;0;0,00;4;28508,70;108;1001,50;212;255,10;3859;25,90;5170;10,30;60528;5,00;48578;3,00;0;0,00
2011-10-08;939585;6745591,00;0;0,00;4;62228,00;162;1457,30;373;316,40;7261;30,10;10985;10,60;120263;5,00;111025;3,00;0;0,00
2011-10-05;447644;2903791,00;0;0,00;3;35716,60;57;1783,00;155;327,80;3006;31,20;4643;10,80;54826;5,00;45461;3,00;0;0,00
2011-10-01;1058145;8576200,00;1;5000000,00;10;31646,10;280;1072,00;604;248,40;12636;21,90;14892;9,90;188345;5,00;133772;3,00;0;0,00
2011-09-28;463002;2209984,50;1;332500,00;3;24630,00;142;1040,00;6933;26,60;111057;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-09-24;1004435;5454424,50;0;0,00;18;9700,00;379;921,00;19851;22,00;304824;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-09-21;477847;2239685,50;2;156800,00;3;23230,00;194;718,00;9846;17,60;133265;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-09-17;1009989;5481016,00;5;154500,00;30;5720,00;550;624,00;23180;18,50;321438;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-09-14;479794;2242882,50;1;335600,00;4;18640,00;139;1073,00;6955;26,80;114378;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-09-10;1009247;5475308,00;1;766000,00;12;14180,00;402;846,00;20612;20,60;326519;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-09-07;487358;2294902,50;2;165800,00;7;10530,00;171;862,00;7503;24,50;127334;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-09-03;1117674;6376277,50;2;2349100,00;15;14770,00;333;1331,00;16620;33,30;286451;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-08-31;504110;2416109,50;4;166500,00;12;5790,00;286;486,00;12462;13,90;166212;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-08-27;1050867;5844271,50;0;0,00;13;15290,00;336;1183,00;17033;29,10;280140;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-08-24;488265;2317835,50;0;0,00;5;15690,00;140;1121,00;7091;27,60;112511;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-08-20;1021307;5600828,50;0;0,00;17;10110,00;477;721,00;22713;18,90;342572;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-08-17;476332;2255032,00;1;355200,00;0;0,00;88;2691,00;5203;37,90;99139;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-08-13;1019814;5542110,00;0;0,00;11;15790,00;474;733,00;21114;20,50;324644;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-08-10;506019;2430884,50;1;3103700,00;6;13100,00;203;774,00;8912;22,00;132869;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-08-06;1020137;5581096,00;3;247300,00;21;7850,00;681;484,00;26891;15,30;367434;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-08-03;502064;2407547,00;1;357400,00;1;79440,00;140;1134,00;7385;26,80;125212;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-07-30;1032126;5694194,50;3;542100,00;17;10710,00;434;839,00;20936;21,70;318914;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-07-27;499728;2399839,00;2;172100,00;6;12750,00;196;780,00;9132;20,90;135494;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-07-23;957049;5225351,00;0;0,00;6;29860,00;228;1571,00;14474;30,90;244668;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-07-20;532419;2599786,50;2;529300,00;4;19790,00;347;456,00;11969;16,50;161589;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-07-16;998758;5432190,00;1;801200,00;6;29670,00;457;779,00;28817;15,40;287273;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-07-13;529915;2554526,00;0;0,00;5;17290,00;187;924,00;9657;22,30;124121;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-07-09;1012067;5512755,50;2;435200,00;10;19340,00;232;1667,00;13601;35,50;240543;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-07-06;477994;2261167,50;0;0,00;3;23190,00;217;641,00;9842;17,60;137743;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-07-02;1010338;5538090,50;3;263700,00;14;12560,00;466;754,00;20852;21,00;315570;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-06-29;503151;2455311,50;2;522400,00;7;11990,00;346;485,00;9929;21,10;115834;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-06-25;1020453;5587043,50;5;159000,00;24;7360,00;723;488,00;23642;18,60;321324;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-06-22;507231;2445601,50;0;0,00;5;15070,00;217;694,00;10947;17,20;148519;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-06-18;1080916;6054928,00;4;643200,00;9;21910,00;366;1077,00;19496;25,20;325056;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-06-15;475237;2241552,00;0;0,00;5;14570,00;163;893,00;8157;22,30;121018;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-06-11;1068649;5898388,00;0;0,00;3;66010,00;334;1185,00;17438;28,30;293107;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-06-08;510949;2464081,50;4;181700,00;10;7830,00;428;366,00;11599;16,80;139823;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-06-04;978271;5340740,00;0;0,00;2;88230,00;336;1050,00;16933;26,00;276826;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-06-01;512897;2435208,00;0;0,00;5;16630,00;163;1020,00;7398;28,10;115298;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-05-28;1030505;5619966,00;4;184700,00;22;7460,00;645;509,00;28561;14,30;377042;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-05-25;541556;2732599,50;5;366500,00;16;5450,00;353;494,00;11876;18,30;153749;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-05-21;1024752;5570669,50;5;155500,00;14;12340,00;527;656,00;22947;18,80;333465;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-05-18;526324;2587609,00;0;0,00;2;42870,00;157;1092,00;8424;25,40;133142;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-05-14;1018033;5522234,50;3;266000,00;24;7390,00;392;905,00;18988;23,30;306495;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-05-11;502576;2412232,00;0;0,00;3;28380,00;78;2183,00;5666;37,50;103177;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-05-07;1031769;5615036,00;1;828200,00;14;13140,00;469;784,00;20270;22,60;296985;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-05-04;522516;2511215,50;0;0,00;4;18690,00;270;554,00;11230;16,60;162885;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-04-30;1044489;5688213,00;2;412800,00;17;10790,00;500;733,00;20461;22,40;312661;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-04-27;481116;2265957,00;0;0,00;4;18560,00;148;1003,00;7506;24,70;119855;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-04-23;1031022;5586346,50;1;803800,00;5;35720,00;347;1029,00;21026;21,20;313327;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-04-20;499548;2360273,00;1;357400,00;4;19850,00;145;1095,00;7808;25,40;116583;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-04-16;1050481;5706474,00;3;277500,00;9;20550,00;394;939,00;19334;23,90;309853;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-04-13;569254;2844847,50;1;1424900,00;18;4460,00;468;343,00;15821;12,60;202089;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-04-09;1066143;5794019,00;3;277900,00;20;9260,00;627;591,00;29007;15,90;324957;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-04-06;559596;2742130,00;0;0,00;11;7750,00;212;804,00;10545;20,20;163347;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-04-02;1078309;5869606,50;4;214600,00;12;15900,00;631;604,00;21961;21,70;316779;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-03-30;532779;2554659,50;0;0,00;4;19830,00;203;781,00;10396;19,00;152668;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-03-26;1065113;5781662,50;3;285400,00;13;14630,00;371;1025,00;18486;25,70;302644;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-03-23;500347;2346830,50;0;0,00;10;7160,00;268;534,00;9870;18,10;145192;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-03-19;1071920;5813384,00;3;265200,00;8;22100,00;515;686,00;24342;18,10;362271;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-03-16;534554;2562397,50;1;711800,00;6;13510,00;202;802,00;9990;20,20;147070;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-03-12;1080868;5874253,00;3;284300,00;18;10530,00;459;825,00;21047;22,50;322639;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-03-09;512560;2403994,50;0;0,00;0;0,00;207;1117,00;9061;21,20;133964;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-03-05;1072440;5825562,50;2;390300,00;19;9120,00;493;703,00;25648;16,90;378024;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-03-02;524123;2471247,00;1;349600,00;8;9710,00;246;631,00;9998;19,40;143939;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-02-26;1105065;6020852,00;14;67500,00;21;10010,00;456;922,00;18156;28,90;266817;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-02-23;552810;2672927,00;2;366000,00;8;10300,00;293;562,00;11136;18,50;161966;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-02-19;1106919;6016602,00;1;873400,00;9;21560,00;414;937,00;20583;23,50;330628;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-02-16;533657;2522677,00;0;0,00;7;11450,00;222;722,00;9967;20,10;143295;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-02-12;1124821;6130169,50;3;302700,00;4;50450,00;472;855,00;21576;23,30;320654;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-02-09;542131;2568655,50;2;183000,00;6;13550,00;218;746,00;9506;21,30;147260;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-02-05;1129774;6176553,50;2;449500,00;16;12480,00;408;979,00;23043;21,60;337279;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-02-02;604912;3015656,00;1;1173300,00;6;15450,00;223;831,00;12037;19,20;183985;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-01-29;1113108;6082574,00;4;207500,00;18;10240,00;625;590,00;26137;17,60;381261;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-01-26;561830;2733159,00;0;0,00;4;23170,00;130;1425,00;7919;29,20;132152;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-01-22;1120968;6109539,50;1;972700,00;10;21610,00;321;1346,00;14614;36,90;259489;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-01-19;529473;2498848,50;0;0,00;9;8370,00;208;724,00;10183;18,40;158448;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-01-15;1145091;6267341,50;3;291500,00;8;24290,00;748;519,00;34069;14,20;375740;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-01-12;540037;2572956,50;1;375700,00;5;16700,00;227;735,00;9439;22,10;139400;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-01-08;1635095;10551944,00;6;1412800,00;28;11720,00;849;773,00;39978;20,50;628712;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-01-05;553034;2696673,50;1;757100,00;8;11390,00;157;1161,00;7885;28,90;131389;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2011-01-01;984331;5329070,50;1;735300,00;30;5440,00;335;975,00;20284;20,10;326890;2,50;0;0,00;0;0,00;0;0,00;0;0,00
