Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9
2004-11-10;828553;4170429,00;0;0,00;4;35530,00;316;899,00;14297;24,80;215415;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-11-06;1512879;8116635,00;3;395500,00;31;8500,00;919;573,00;33929;19,40;471085;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-11-03;687512;3313408,00;0;0,00;2;55670,00;212;1050,00;10812;25,70;177500;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-10-30;1540305;8254714,00;2;661600,00;6;49010,00;400;1470,00;21777;33,70;375641;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-10-27;904729;4849596,50;1;2444000,00;6;26900,00;356;906,00;17445;23,10;265944;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-10-23;1540418;8274395,00;1;1240900,00;20;13780,00;544;1013,00;28567;24,10;452492;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-10-20;836378;4322481,50;0;0,00;15;9420,00;326;867,00;16367;21,50;247109;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-10-16;1686259;9243519,00;4;667200,00;11;29020,00;782;816,00;34172;23,30;460537;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-10-13;765322;3787945,00;0;0,00;6;20800,00;296;843,00;14391;21,60;212868;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-10-09;1547849;8282199,00;0;0,00;13;21060,00;497;1101,00;27815;24,60;461763;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-10-06;718728;3457376,50;0;0,00;7;16490,00;231;999,00;11376;25,30;188071;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-10-02;1735356;9791837,50;2;1000000,00;33;9550,00;832;758,00;36604;21,50;579032;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-09-29;721742;3516971,00;2;251900,00;7;15990,00;390;574,00;14948;18,70;213239;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-09-25;1710296;9477071,00;5;541000,00;24;13480,00;929;696,00;39599;20,40;486902;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-09-22;835997;4244779,00;2;594500,00;7;19490,00;387;705,00;17369;19,60;252065;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-09-18;1526588;8199810,00;0;0,00;18;15410,00;534;1039,00;29421;23,50;431660;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-09-15;721741;3496115,00;0;0,00;1;127770,00;138;1851,00;8068;39,50;146179;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-09-11;1548625;8314290,00;9;123900,00;34;7290,00;1139;435,00;43508;14,20;571149;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-09-08;735476;3579856,00;2;273000,00;7;17330,00;252;962,00;11896;25,40;187678;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-09-04;1546205;8331635,50;1;1187600,00;15;17590,00;805;655,00;35722;18,40;510646;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-09-01;991094;5498123,50;1;2874800,00;13;14950,00;332;1171,00;15040;32,30;256027;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-08-28;1728910;9803433,50;2;1000000,00;7;50250,00;481;1462,00;25247;34,80;435954;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-08-25;938178;4849919,00;0;0,00;3;55580,00;286;1166,00;14726;28,30;244822;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-08-21;1605619;8557055,00;1;1273100,00;19;14890,00;655;863,00;32649;21,60;477047;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-08-18;851006;4196259,00;0;0,00;8;17760,00;246;1155,00;12268;28,90;220477;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-08-14;1816635;10266215,50;5;400000,00;35;9450,00;793;834,00;37935;21,70;606880;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-08-11;706045;3444358,50;2;262400,00;9;12960,00;180;1296,00;10799;27,00;180877;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-08-07;1497640;8122577,00;4;291000,00;25;10340,00;639;809,00;33209;19,40;492181;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-08-04;838306;4173712,50;1;1000000,00;8;16970,00;414;655,00;16661;20,30;241553;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-07-31;1656244;9351913,50;4;500000,00;15;22530,00;495;1365,00;25081;33,60;406351;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-07-28;784402;3776235,50;2;279400,00;5;24840,00;341;728,00;15356;20,20;213084;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-07-24;1637365;9238183,00;4;500000,00;11;30540,00;440;1527,00;22885;36,70;392683;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-07-21;835784;4239931,00;2;742900,00;10;13760,00;401;686,00;17192;20,00;246312;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-07-17;1499962;8128389,00;1;1221400,00;13;20870,00;537;1010,00;28039;24,20;442410;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-07-14;731134;3592315,50;0;0,00;7;15420,00;285;757,00;16258;16,60;243521;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-07-10;1753752;10029875,00;6;333400,00;20;16920,00;854;792,00;35046;24,10;531417;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-07-07;880526;4398769,50;1;1000000,00;18;7540,00;430;631,00;21008;16,10;284030;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-07-03;1669914;8973131,00;2;631200,00;32;8760,00;761;737,00;38687;18,10;564647;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-06-30;942697;4836886,00;3;503900,00;16;9540,00;547;558,00;21453;17,80;298137;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-06-26;1922734;11279830,00;4;828800,00;39;9160,00;1161;615,00;48920;18,20;691551;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-06-23;714076;3480317,00;0;0,00;8;14210,00;265;858,00;12701;22,30;199512;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-06-19;1549545;8370550,50;0;0,00;18;16240,00;543;1076,00;23742;30,70;404322;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-06-16;716615;3499187,00;4;134700,00;5;23950,00;311;770,00;11885;25,10;178796;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-06-12;1581976;8559307,00;1;1318400,00;15;19530,00;551;1063,00;27786;26,30;437236;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-06-09;732046;3587624,00;1;517800,00;6;19180,00;289;796,00;13751;20,90;214141;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-06-05;2121323;12789309,00;7;469200,00;44;9690,00;863;988,00;43544;24,40;698628;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-06-02;906452;4824617,50;2;982600,00;14;12670,00;316;1123,00;13157;33,70;197264;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-05-29;1547484;8344095,00;0;0,00;11;25940,00;440;1297,00;27649;25,80;427298;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-05-26;816931;4150265,50;0;0,00;8;17290,00;327;846,00;14948;23,10;226883;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-05-22;1474235;7967760,50;7;153000,00;14;17000,00;1081;440,00;39473;15,00;545588;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-05-19;727063;3545366,50;0;0,00;5;24180,00;178;1358,00;10843;27,80;182753;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-05-15;1537883;8302431,50;7;164200,00;24;10640,00;955;535,00;39588;16,10;538699;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-05-12;720772;3510850,00;1;583400,00;5;25930,00;139;1865,00;7668;42,20;141390;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-05-08;1959405;11889656,50;4;750000,00;22;17600,00;1634;474,00;48733;19,80;686065;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-05-05;858691;4377865,50;1;1187900,00;8;19050,00;249;1224,00;12695;30,00;213144;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-05-01;1348373;7227215,00;4;247700,00;17;12950,00;528;834,00;32460;16,90;477725;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-04-28;693008;3364620,00;0;0,00;9;12390,00;245;910,00;11710;23,80;186501;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-04-24;1525687;8216947,00;3;453300,00;6;50360,00;334;1809,00;19502;38,70;335973;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-04-21;710614;3445449,50;1;512100,00;2;56900,00;226;1007,00;11904;23,80;192538;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-04-17;1537250;8267434,50;1;1146400,00;5;50950,00;630;808,00;34193;18,60;535214;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-04-14;698602;3388609,50;2;273800,00;9;13520,00;147;1655,00;8929;34,00;150279;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-04-10;1825703;10815458,50;4;500000,00;16;22730,00;937;776,00;39813;22,80;578586;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-04-07;882987;4641270,50;4;250000,00;10;14770,00;539;548,00;20079;18,30;281637;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-04-03;1567415;8413388,00;9;146800,00;7;41970,00;458;1282,00;22816;32,10;406546;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-03-31;724997;3515363,00;2;272900,00;10;12130,00;256;947,00;11564;26,20;175578;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-03-27;1566043;8414315,00;6;219200,00;36;8110,00;716;816,00;28742;25,40;412816;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-03-24;1178515;6789233,50;1;3024600,00;27;8100,00;495;884,00;25975;21,00;401165;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-03-20;1581346;8495403,00;4;287900,00;30;8530,00;829;617,00;37986;16,80;573447;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-03-17;987152;5364433,50;0;0,00;11;15780,00;463;750,00;22101;19,60;313798;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-03-13;1608525;8656706,50;3;468900,00;14;22320,00;452;1383,00;22506;34,70;377000;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-03-10;908675;4690092,00;0;0,00;6;26260,00;268;1175,00;15478;25,40;251450;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-03-06;1885532;11096688,00;9;222300,00;43;7890,00;1164;583,00;48389;17,50;728317;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-03-03;718391;3474653,00;0;0,00;9;13560,00;178;1371,00;10214;29,80;164910;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-02-28;1581222;8510155,50;2;653500,00;19;15280,00;680;854,00;29186;24,80;438057;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-02-25;712708;3449515,50;1;542800,00;3;40210,00;156;1546,00;9597;31,40;165950;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-02-21;1617603;8717388,00;4;319500,00;19;14940,00;692;820,00;31625;22,40;502701;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-02-18;925693;4839122,00;3;445900,00;14;11150,00;493;633,00;21323;18,30;285246;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-02-14;2258102;13678918,00;11;363700,00;31;14800,00;988;928,00;47492;24,10;735959;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-02-11;840224;4036488,50;0;0,00;3;47040,00;201;1404,00;11188;31,50;194260;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-02-07;1894823;10832084,50;8;250000,00;20;17780,00;829;858,00;39402;22,50;613707;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-02-04;984915;5213293,00;6;333400,00;12;13320,00;1751;182,00;28826;13,80;340344;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-01-31;1569197;8457748,50;2;620900,00;21;13140,00;534;1033,00;30892;22,30;486212;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-01-28;699439;3374289,00;3;140900,00;25;3750,00;444;423,00;19096;12,30;258499;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-01-24;1583080;8532221,00;1;1373300,00;7;43590,00;358;1704,00;20665;36,90;383319;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-01-21;714403;3454845,00;2;253900,00;21;5370,00;400;564,00;14557;19,30;198085;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-01-17;1608765;8683110,00;5;246100,00;30;9110,00;1024;534,00;39810;17,10;538357;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-01-14;720411;3503640,00;2;257600,00;11;10410,00;318;720,00;13865;20,60;200605;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-01-10;1632076;8826257,00;1;1422700,00;17;18590,00;449;1408,00;23837;33,10;394682;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-01-07;736770;3603240,00;3;185100,00;7;17630,00;225;1097,00;11199;27,50;183556;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2004-01-03;1610858;8850712,00;8;155500,00;23;12020,00;1434;385,00;44808;15,40;557756;2,50;0;0,00;0;0,00;0;0,00;0;0,00
