Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9
2016-09-14;455386;2517514,00;0;0,00;2;46448,10;49;1798,20;197;223,60;2466;33,00;4888;8,90;44965;5,00;45177;3,00;0;0,00
2016-09-10;734123;4748806,00;0;0,00;1;175230,90;49;3392,00;210;395,70;3861;39,80;6395;12,80;74125;5,00;69348;3,00;0;0,00
2016-09-07;414001;2290424,00;0;0,00;1;84516,60;44;1821,90;162;247,40;2704;27,40;4031;9,80;44607;5,00;37021;3,00;0;0,00
2016-09-03;763484;4996631,00;1;2174546,00;4;46093,90;116;1507,60;288;303,60;6203;26,00;7246;11,90;103279;5,00;63645;3,00;0;0,00
2016-08-31;445040;2516391,00;0;0,00;0;0,00;60;3015,40;122;360,90;2490;32,70;3411;12,70;43942;5,00;37745;3,00;0;0,00
2016-08-27;738152;4800812,00;1;2488185,00;3;59049,90;143;1175,00;527;159,40;6908;22,50;11482;7,20;110389;5,00;86932;3,00;0;0,00
2016-08-24;443415;2519076,00;0;0,00;0;0,00;64;2830,00;204;216,00;3371;24,20;5057;8,60;55248;5,00;44316;3,00;0;0,00
2016-08-20;722894;4621783,00;0;0,00;0;0,00;81;4102,50;267;302,90;4323;34,60;6538;12,20;84202;5,00;69384;3,00;0;0,00
2016-08-17;429755;2422522,00;1;1500000,00;0;0,00;42;4147,10;117;362,30;1964;39,90;4021;10,40;39910;5,00;40045;3,00;0;0,00
2016-08-13;757007;4909652,00;1;2162804,00;9;20129,50;212;810,50;647;132,70;8690;18,30;14747;5,70;126055;5,00;110188;3,00;0;0,00
2016-08-10;448103;2532578,00;0;0,00;2;46726,00;53;1672,40;130;340,90;2746;29,80;3487;12,50;46805;5,00;34674;3,00;0;0,00
2016-08-06;761163;4958740,00;2;1255299,00;3;60992,50;162;1071,30;293;296,10;6698;23,90;7945;10,70;104406;5,00;74638;3,00;0;0,00
2016-08-03;444162;2527166,00;0;0,00;2;46626,20;83;1065,60;231;191,40;3817;21,40;5158;8,40;59626;5,00;44600;3,00;0;0,00
2016-07-30;684337;4394766,00;0;0,00;2;81083,40;130;1183,20;500;153,80;6567;21,60;9520;7,90;100792;5,00;78950;3,00;0;0,00
2016-07-27;401929;2274791,00;1;1875255,00;0;0,00;49;3337,90;115;346,10;2277;32,30;3142;12,50;42434;5,00;29805;3,00;0;0,00
2016-07-23;653070;4208576,00;0;0,00;2;77648,20;83;1774,70;211;349,00;4545;30,00;6447;11,20;81819;5,00;68843;3,00;0;0,00
2016-07-20;393221;2168672,00;0;0,00;0;0,00;44;3543,80;75;506,00;2120;33,10;2795;13,40;39081;5,00;23264;3,00;0;0,00
2016-07-16;706615;4513652,00;1;1609344,00;5;33310,70;134;1178,90;324;243,70;6232;23,40;7502;10,40;107777;5,00;64370;3,00;0;0,00
2016-07-13;402131;2216699,00;0;0,00;1;81796,10;47;1650,70;134;289,40;2406;29,80;3269;11,70;43255;5,00;30905;3,00;0;0,00
2016-07-09;702642;4519471,00;4;250000,00;4;41692,10;244;648,20;374;211,40;8845;16,50;8675;9,00;120465;5,00;73576;3,00;0;0,00
2016-07-06;411550;2289697,00;1;1309110,00;2;42244,90;47;1705,00;124;323,10;2822;26,20;3421;11,50;50104;5,00;31193;3,00;0;0,00
2016-07-02;717011;4635368,00;0;0,00;6;28507,50;99;1638,70;573;141,50;5064;29,60;10660;7,50;86749;5,00;85800;3,00;0;0,00
2016-06-29;413063;2335278,00;1;1665263,00;2;43085,80;72;1135,20;135;302,70;2703;27,90;3378;11,90;43729;5,00;33489;3,00;0;0,00
2016-06-25;708247;4583821,00;0;0,00;1;169142,90;136;1179,60;257;312,10;6349;23,30;6842;11,50;102693;5,00;63876;3,00;0;0,00
2016-06-22;428634;2468746,00;1;2379840,00;0;0,00;88;2017,00;137;315,30;3305;24,20;2969;14,30;50970;5,00;27331;3,00;0;0,00
2016-06-18;724575;4716287,00;0;0,00;1;174030,90;96;1719,40;221;373,40;5345;28,50;7488;10,80;90840;5,00;60747;3,00;0;0,00
2016-06-15;410536;2295256,00;0;0,00;0;0,00;41;4025,00;131;306,60;1986;37,40;4178;9,50;39734;5,00;40390;3,00;0;0,00
2016-06-11;719493;4658969,00;0;0,00;1;171915,90;126;1294,10;328;248,50;5777;26,10;7476;10,70;87097;5,00;73044;3,00;0;0,00
2016-06-08;402856;2240144,00;1;1000000,00;1;82661,30;97;808,20;238;164,70;3980;18,20;4820;8,00;58003;5,00;37384;3,00;0;0,00
2016-06-04;782355;5189353,00;1;3023616,00;4;47871,70;112;1621,60;392;231,60;5614;29,90;9800;9,10;96307;5,00;90672;3,00;0;0,00
2016-06-01;445526;2558956,00;0;0,00;1;94425,40;69;1298,00;195;229,60;3295;25,10;3932;11,20;51301;5,00;36726;3,00;0;0,00
2016-05-28;749763;4877253,00;0;0,00;2;89985,30;150;1138,00;413;206,60;7109;22,20;9878;8,50;118195;5,00;85093;3,00;0;0,00
2016-05-25;422779;2364185,00;0;0,00;1;87238,40;67;1235,00;152;272,10;3356;22,80;3923;10,40;52305;5,00;37825;3,00;0;0,00
2016-05-21;732633;4698954,00;0;0,00;0;0,00;145;2330,00;251;327,60;5888;25,80;6150;13,20;90781;5,00;59006;3,00;0;0,00
2016-05-18;491414;3089945,00;1;3917143,00;2;57009,40;83;1302,90;234;231,00;3955;25,30;5426;9,80;64283;5,00;46929;3,00;0;0,00
2016-05-14;743856;4772336,00;0;0,00;6;29349,80;208;803,00;441;189,30;8988;17,20;9896;8,30;128344;5,00;79062;3,00;0;0,00
2016-05-11;412501;2321965,00;2;961082,00;6;14280,00;185;439,20;223;182,20;4990;15,00;5318;7,50;61240;5,00;43457;3,00;0;0,00
2016-05-07;693823;4508871,00;0;0,00;2;83188,60;143;1103,50;376;209,80;6534;22,30;9374;8,30;103641;5,00;80457;3,00;0;0,00
2016-05-04;428391;2362521,00;0;0,00;0;0,00;44;3860,50;139;297,40;2041;37,50;3599;11,30;37548;5,00;37021;3,00;0;0,00
2016-04-30;790854;5071627,00;2;1324683,00;3;62381,00;105;1690,50;244;363,70;5018;32,70;7207;12,10;82751;5,00;75098;3,00;0;0,00
2016-04-27;427338;2394243,00;0;0,00;1;88347,50;54;1551,80;150;279,30;2678;28,90;3308;12,50;48064;5,00;30005;3,00;0;0,00
2016-04-23;736374;4751642,00;0;0,00;2;87667,70;157;1059,20;239;347,90;6568;23,40;7146;11,50;106021;5,00;67596;3,00;0;0,00
2016-04-20;394077;2173545,00;0;0,00;0;0,00;31;5041,20;139;273,60;2054;34,20;3364;11,10;36260;5,00;33953;3,00;0;0,00
2016-04-16;757463;4857294,00;1;1655735,00;3;59744,70;126;1349,20;360;236,10;6519;24,10;10061;8,30;103108;5,00;89675;3,00;0;0,00
2016-04-13;400088;2222193,00;0;0,00;1;81998,90;50;1555,50;99;392,80;2336;30,80;3113;12,30;40417;5,00;31313;3,00;0;0,00
2016-04-09;728040;4708594,00;1;1000000,00;4;43436,70;142;1160,50;283;291,10;6811;22,30;7326;11,10;109449;5,00;67851;3,00;0;0,00
2016-04-06;416506;2365653,00;1;1969418,00;6;14548,70;88;940,80;253;163,60;3675;20,80;5508;7,40;53600;5,00;43335;3,00;0;0,00
2016-04-02;740022;4815215,00;0;0,00;6;29613,50;110;1532,10;340;247,80;6287;24,80;8305;10,00;95745;5,00;72990;3,00;0;0,00
2016-03-30;392949;2185046,00;0;0,00;1;80628,10;42;1820,80;108;354,00;1932;36,60;2988;12,60;35828;5,00;30239;3,00;0;0,00
2016-03-26;886501;6268503,00;1;6176202,00;5;46261,50;306;716,90;853;128,60;11181;18,10;17314;6,20;157363;5,00;137380;3,00;0;0,00
2016-03-23;484458;3085993,00;0;0,00;3;37957,70;104;1038,50;187;288,70;4111;24,30;5113;10,40;66633;5,00;45794;3,00;0;0,00
2016-03-19;820738;5561416,00;0;0,00;4;51304,00;150;1297,60;269;361,80;6648;27,10;6565;14,60;109636;5,00;61617;3,00;0;0,00
2016-03-16;485932;2947994,00;0;0,00;2;54390,40;103;1001,70;228;226,20;4074;23,40;5853;8,70;63813;5,00;50766;3,00;0;0,00
2016-03-12;805477;5355290,00;0;0,00;3;65870,00;164;1142,80;257;364,60;7537;23,00;7257;12,70;122442;5,00;65683;3,00;0;0,00
2016-03-09;467901;2761437,00;0;0,00;1;101897,00;55;1757,20;200;241,60;2859;31,20;4839;9,80;48747;5,00;43946;3,00;0;0,00
2016-03-05;775840;5062907,00;0;0,00;9;20757,90;119;1489,00;469;188,90;7178;22,80;10854;8,00;115254;5,00;90319;3,00;0;0,00
2016-03-02;431825;2474427,00;0;0,00;1;91306,30;40;2165,10;149;290,60;2205;36,30;4267;10,00;41599;5,00;41373;3,00;0;0,00
2016-02-27;745579;4824269,00;0;0,00;2;89007,70;81;2084,50;231;365,40;4278;36,50;7006;11,90;77407;5,00;73295;3,00;0;0,00
2016-02-24;400309;2209260,00;0;0,00;1;81521,60;76;1017,40;183;211,20;3429;20,80;5584;6,80;50399;5,00;40928;3,00;0;0,00
2016-02-20;737443;4756246,00;1;1000000,00;0;0,00;156;2192,10;178;467,60;6243;24,60;5018;16,30;102777;5,00;49142;3,00;0;0,00
2016-02-17;403020;2230714,00;1;1000000,00;2;41156,60;47;1661,10;77;506,90;2372;30,40;2655;14,50;42438;5,00;28524;3,00;0;0,00
2016-02-13;776162;5072515,00;1;2676777,00;1;187175,80;124;1431,70;276;321,60;5996;27,40;7121;12,30;99907;5,00;69223;3,00;0;0,00
2016-02-10;418989;2396973,00;0;0,00;2;44224,10;53;1582,90;168;249,60;2565;30,20;4208;9,80;45841;5,00;39290;3,00;0;0,00
2016-02-06;762868;4951079,00;0;0,00;5;36538,90;143;1211,80;340;254,80;6063;26,40;7959;10,70;100391;5,00;72786;3,00;0;0,00
2016-02-03;411074;2281930,00;0;0,00;1;84203,20;60;1331,10;135;295,80;2879;25,60;3779;10,40;48191;5,00;34755;3,00;0;0,00
2016-01-30;759611;4936075,00;1;1666371,00;0;0,00;95;3735,80;231;373,90;5038;31,70;6517;13,10;92502;5,00;63404;3,00;0;0,00
2016-01-27;405759;2257924,00;0;0,00;1;83317,30;40;1975,60;165;239,40;2562;28,50;4732;8,20;46453;5,00;42774;3,00;0;0,00
2016-01-23;756367;4914263,00;1;1663426,00;1;181336,30;186;924,70;418;205,70;8811;18,00;10132;8,30;118706;5,00;87109;3,00;0;0,00
2016-01-20;404538;2254767,00;0;0,00;2;41600,40;61;1293,70;210;187,80;3103;23,50;4303;9,00;45913;5,00;33977;3,00;0;0,00
2016-01-16;755608;4916427,00;2;831859,00;5;36283,20;94;1830,50;359;239,60;6052;26,30;7672;11,00;95044;5,00;69191;3,00;0;0,00
2016-01-13;415663;2329096,00;0;0,00;4;21485,90;59;1381,60;164;248,50;2818;26,70;4281;9,40;48735;5,00;38445;3,00;0;0,00
2016-01-09;820233;5476666,00;3;1365417,00;4;50522,20;266;720,60;608;157,60;10068;17,60;12281;7,70;137472;5,00;98683;3,00;0;0,00
2016-01-06;457869;2724901,00;0;0,00;6;16758,10;79;1207,20;212;224,90;3601;24,50;4672;10,00;59501;5,00;39079;3,00;0;0,00
2016-01-02;718765;4832376,00;0;0,00;7;25473,50;84;2013,40;392;215,70;5318;29,40;8853;9,40;93600;5,00;79202;3,00;0;0,00
