Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9
2013-08-24;775489;5253018,00;1;1709158,00;6;32306,00;187;983,10;319;288,10;6590;25,80;8228;11,00;105309;5,00;75302;3,00;0;0,00
2013-08-21;394507;2316842,00;0;0,00;1;85491,40;37;2191,60;133;304,80;1892;39,60;3047;13,10;34533;5,00;31111;3,00;0;0,00
2013-08-17;750728;5115007,00;2;1016510,00;4;47185,90;200;895,10;441;202,90;8353;19,80;11066;7,90;125723;5,00;95111;3,00;0;0,00
2013-08-14;427174;2536992,00;0;0,00;2;46807,50;89;997,60;148;299,90;3883;21,10;4204;10,40;57883;5,00;37581;3,00;0;0,00
2013-08-10;769797;5186891,00;0;0,00;2;95698,10;155;1171,20;369;245,90;7816;21,50;8971;10,00;123258;5,00;81985;3,00;0;0,00
2013-08-07;398610;2347149,00;1;1000000,00;0;0,00;110;1534,10;194;211,70;4512;16,80;4400;9,20;63386;5,00;39291;3,00;0;0,00
2013-08-03;772110;5252286,00;2;854530,00;1;193809,30;132;1392,60;362;253,90;7404;22,90;9443;9,60;119135;5,00;80983;3,00;0;0,00
2013-07-31;400729;2370608,00;0;0,00;2;43737,70;51;1626,80;141;294,20;2480;30,90;3606;11,30;42077;5,00;36968;3,00;0;0,00
2013-07-27;781823;5364909,00;2;1391474,00;5;39593,00;198;948,30;374;251,00;8213;21,10;8686;10,60;119611;5,00;78223;3,00;0;0,00
2013-07-24;424879;2583293,00;0;0,00;1;95323,50;69;1310,30;198;228,30;3181;26,30;5123;8,70;53580;5,00;44481;3,00;0;0,00
2013-07-20;775611;5258807,00;0;0,00;0;0,00;98;3858,20;273;337,10;5050;33,70;7496;12,10;90111;5,00;77848;3,00;0;0,00
2013-07-17;408405;2417291,00;0;0,00;1;89198,00;23;3678,40;105;402,80;2017;38,80;3257;12,80;38789;5,00;35029;3,00;0;0,00
2013-07-13;887168;6260491,00;1;4545008,00;5;46202,40;207;1058,50;543;201,70;9351;21,60;13882;7,80;143640;5,00;121087;3,00;0;0,00
2013-07-10;469499;2976367,00;0;0,00;1;109827,90;64;1627,70;217;240,00;3732;25,80;5365;9,50;59637;5,00;45792;3,00;0;0,00
2013-07-06;839781;5824118,00;0;0,00;7;30701,40;180;1132,40;503;202,60;8818;21,30;12384;8,10;133966;5,00;105974;3,00;0;0,00
2013-07-03;458616;2826345,00;0;0,00;0;0,00;41;4956,40;133;371,80;2693;34,00;4102;11,90;49927;5,00;40103;3,00;0;0,00
2013-06-29;845266;5789582,00;0;0,00;2;106817,70;148;1369,10;367;276,00;8622;21,70;9544;10,40;138796;5,00;84424;3,00;0;0,00
2013-06-26;431691;2582411,00;0;0,00;1;95290,90;55;1643,30;241;187,50;2764;30,20;5032;8,80;47635;5,00;42783;3,00;0;0,00
2013-06-22;809051;5487107,00;0;0,00;2;101237,10;134;1433,10;260;369,30;6141;28,90;7882;12,00;106040;5,00;78406;3,00;0;0,00
2013-06-19;445506;2699391,00;1;2126562,00;3;33202,50;74;1276,70;219;215,70;3975;22,00;5634;8,20;62374;5,00;49625;3,00;0;0,00
2013-06-15;829841;5645508,00;0;0,00;0;0,00;109;3723,90;288;343,00;6031;30,30;7902;12,30;109511;5,00;81595;3,00;0;0,00
2013-06-12;422155;2499307,00;0;0,00;3;30741,40;59;1482,60;123;355,50;2452;33,00;3132;13,80;43962;5,00;32988;3,00;0;0,00
2013-06-08;878410;6136793,00;1;4031388,00;6;37741,20;214;1003,60;499;215,20;11118;17,80;13109;8,00;150230;5,00;108707;3,00;0;0,00
2013-06-05;476279;2986392,00;0;0,00;3;36732,60;93;1123,90;179;291,90;4285;22,50;4516;11,40;68619;5,00;43961;3,00;0;0,00
2013-06-01;861399;5924130,00;0;0,00;0;0,00;112;3803,00;356;291,20;6125;31,30;9278;11,00;106292;5,00;91305;3,00;0;0,00
2013-05-29;459386;2818376,00;0;0,00;7;14856,80;48;2055,00;310;159,10;3098;29,40;5510;8,80;52304;5,00;45739;3,00;0;0,00
2013-05-25;850138;5847738,00;2;1394723,00;7;30825,90;274;746,90;559;183,00;9660;19,60;11819;8,50;133671;5,00;99006;3,00;0;0,00
2013-05-22;442963;2717377,00;0;0,00;1;100271,20;53;1794,40;111;428,40;2737;32,10;3483;13,40;48667;5,00;35657;3,00;0;0,00
2013-05-18;949332;6835614,00;3;1704897,00;1;252234,10;148;1616,50;373;320,70;7449;29,70;12119;9,70;128002;5,00;115989;3,00;0;0,00
2013-05-15;498465;3251394,00;0;0,00;3;39992,10;70;1625,60;215;264,60;4145;25,40;5490;10,20;67017;5,00;51283;3,00;0;0,00
2013-05-11;807073;5577358,00;0;0,00;5;41160,90;98;1991,90;451;216,40;6275;28,70;11233;8,50;106247;5,00;101106;3,00;0;0,00
2013-05-08;471788;2883177,00;0;0,00;0;0,00;68;3048,50;136;370,90;3216;29,00;3761;13,20;53881;5,00;37230;3,00;0;0,00
2013-05-04;839301;5758939,00;1;2777457,00;2;106252,40;126;1599,70;321;313,90;6148;30,30;9016;11,00;104710;5,00;88139;3,00;0;0,00
2013-05-01;400274;2438120,00;0;0,00;2;44983,30;76;1122,80;138;309,10;3004;26,20;3796;11,10;48970;5,00;37219;3,00;0;0,00
2013-04-27;812376;5542274,00;1;1748207,00;3;68169,90;135;1436,80;336;288,60;5554;32,30;8272;11,50;97005;5,00;78090;3,00;0;0,00
2013-04-24;395539;2318167,00;0;0,00;0;0,00;54;3086,50;97;418,20;2110;35,50;3221;12,40;38119;5,00;32351;3,00;0;0,00
2013-04-20;801696;5424760,00;2;500000,00;5;40034,70;142;1337,00;310;306,20;6032;29,10;7805;12,00;98781;5,00;72010;3,00;0;0,00
2013-04-17;401872;2358213,00;1;1000000,00;0;0,00;50;3391,10;170;242,70;2507;30,40;5599;7,20;44398;5,00;38744;3,00;0;0,00
2013-04-13;847209;5798342,00;1;2120169,00;2;106979,40;123;1649,90;376;269,80;6746;27,80;9817;10,20;117081;5,00;90720;3,00;0;0,00
2013-04-10;420003;2499200,00;0;0,00;1;92220,40;63;1388,40;156;280,30;3073;26,30;3665;11,70;53762;5,00;34323;3,00;0;0,00
2013-04-06;816501;5542219,00;0;0,00;3;68169,20;153;1267,80;550;176,30;6663;26,90;11580;8,20;108140;5,00;90656;3,00;0;0,00
2013-04-03;398958;2369244,00;1;1000000,00;2;43712,50;81;1023,70;143;289,90;3348;22,90;4220;9,70;53375;5,00;39411;3,00;0;0,00
2013-03-30;927133;6607495,00;6;770125,00;5;48763,30;1173;197,10;592;195,30;12507;17,10;12634;9,00;164739;5,00;104634;3,00;0;0,00
2013-03-27;483364;3107089,00;0;0,00;4;28662,80;78;1394,20;221;246,00;3705;27,10;6779;7,90;63955;5,00;61197;3,00;0;0,00
2013-03-23;882714;6146702,00;0;0,00;5;45362,60;134;1605,40;393;273,70;7545;26,30;10899;9,70;124886;5,00;95828;3,00;0;0,00
2013-03-20;438161;2693972,00;0;0,00;1;99407,50;70;1346,90;96;491,00;3374;25,80;2834;16,40;54925;5,00;29813;3,00;0;0,00
2013-03-16;848163;5822092,00;0;0,00;5;42967,00;126;1617,20;398;255,90;6579;28,60;11427;8,80;111770;5,00;101394;3,00;0;0,00
2013-03-13;405994;2442981,00;0;0,00;3;30048,60;42;2035,80;325;131,50;2837;27,90;7993;5,20;47634;5,00;53687;3,00;0;0,00
2013-03-09;819836;5562581,00;0;0,00;1;205259,20;859;253,90;291;253,90;6119;29,40;8106;11,80;88758;5,00;84413;3,00;0;0,00
2013-03-06;417407;2487673,00;1;1335836,00;1;91795,10;61;1427,30;142;306,50;3008;26,70;4312;9,90;51187;5,00;39450;3,00;0;0,00
2013-03-02;823957;5600738,00;0;0,00;3;68889,00;116;1689,80;312;314,10;6295;28,80;8359;11,50;110368;5,00;86186;3,00;0;0,00
2013-02-27;418067;2487229,00;1;1335776,00;0;0,00;52;3439,00;131;332,20;2765;29,10;2962;14,50;47833;5,00;26978;3,00;0;0,00
2013-02-23;815771;5548705,00;0;0,00;4;51186,80;115;1688,70;310;313,20;5293;33,90;8556;11,20;88859;5,00;85558;3,00;0;0,00
2013-02-20;408764;2411754,00;2;500000,00;1;88993,70;71;1188,80;142;297,20;3325;23,50;3574;11,60;50957;5,00;33101;3,00;0;0,00
2013-02-16;830955;5655909,00;1;1763548,00;2;104351,50;70;2827,90;297;333,20;4337;42,20;8062;12,10;84403;5,00;81453;3,00;0;0,00
2013-02-13;418213;2496025,00;0;0,00;1;92103,30;44;1985,40;123;355,10;2186;36,90;3333;12,90;36672;5,00;34419;3,00;0;0,00
2013-02-09;860231;5891640,00;1;2137365,00;4;54350,30;133;1550,40;415;248,40;5857;32,50;8976;11,30;107394;5,00;82655;3,00;0;0,00
2013-02-06;428573;2533283,00;0;0,00;1;93478,10;62;1430,00;153;289,70;2777;29,50;3966;11,00;46999;5,00;38793;3,00;0;0,00
2013-02-02;837158;5703313,00;0;0,00;5;42090,40;170;1174,20;395;252,60;9297;19,80;10054;9,80;145276;5,00;87003;3,00;0;0,00
2013-01-30;410821;2430715,00;1;1000000,00;2;44846,60;43;1978,40;153;278,00;2840;27,70;3661;11,40;45968;5,00;36170;3,00;0;0,00
2013-01-26;814670;5552384,00;1;1000000,00;2;102441,40;186;1044,80;376;258,40;7803;23,00;8427;11,30;105245;5,00;79208;3,00;0;0,00
2013-01-23;408483;2412855,00;1;1000000,00;1;89034,30;41;2059,70;120;351,80;2365;33,00;3113;13,40;42110;5,00;28136;3,00;0;0,00
2013-01-19;838899;5732185,00;1;1773845,00;5;42303,50;243;825,60;546;183,70;10263;18,00;12745;7,70;146879;5,00;103977;3,00;0;0,00
2013-01-16;409737;2426007,00;0;0,00;1;89519,60;58;1463,90;117;362,80;2492;31,50;3162;13,20;41915;5,00;29120;3,00;0;0,00
2013-01-12;899800;6272836,00;1;3415622,00;2;115733,80;247;888,80;334;328,60;11068;18,30;7092;15,30;146623;5,00;63324;3,00;0;0,00
2013-01-09;465885;2878777,00;0;0,00;1;106226,80;99;1017,70;178;283,00;3651;25,50;5474;9,00;60008;5,00;51538;3,00;0;0,00
2013-01-05;884231;6132348,00;0;0,00;5;45256,70;186;1153,90;334;321,30;7988;24,80;9453;11,20;125528;5,00;94698;3,00;0;0,00
2013-01-02;415411;2568262,00;0;0,00;0;0,00;49;3768,50;222;202,40;3097;26,80;5422;8,10;49357;5,00;47812;3,00;0;0,00
