Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9
2005-09-14;749567;3789178,50;1;2146100,00;6;21950,00;201;1310,00;11433;28,70;185545;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-09-10;1383758;7324950,00;1;1147200,00;6;42480,00;423;1205,00;21988;28,90;357336;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-09-07;716828;3554307,50;0;0,00;4;30750,00;239;1029,00;10283;29,90;176209;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-09-03;1488133;8087166,00;3;666700,00;17;15540,00;723;731,00;29757;22,20;463051;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-08-31;727894;3452733,00;0;0,00;3;39550,00;188;1262,00;10241;28,90;174491;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-08-27;1423557;7464043,50;3;377500,00;18;13980,00;548;918,00;25397;24,70;396572;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-08-24;734713;3501714,00;2;500000,00;4;29520,00;224;1054,00;13358;22,10;185982;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-08-20;1474754;7961439,00;5;400000,00;14;19510,00;577;946,00;25591;26,60;404031;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-08-17;631763;2985927,50;1;461800,00;4;25650,00;226;908,00;9312;27,50;150840;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-08-13;1382330;7318479,50;1;1137400,00;21;12030,00;429;1178,00;23117;27,30;364771;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-08-10;665224;3166976,50;1;481000,00;19;5620,00;240;890,00;11016;24,20;167813;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-08-06;1487793;8052271,50;1;2000000,00;15;19210,00;427;1349,00;21890;32,90;361136;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-08-03;799092;3967668,50;2;1000000,00;20;6400,00;390;657,00;16759;19,10;233284;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-07-30;1415413;7456113,50;2;553900,00;9;27350,00;682;722,00;30260;20,30;416864;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-07-27;736209;3548336,50;0;0,00;14;8730,00;251;974,00;11194;27,30;177715;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-07-23;1413305;7671174,50;4;500000,00;16;15230,00;654;745,00;32677;18,60;467331;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-07-20;823288;4295555,00;2;1614800,00;6;23290,00;393;711,00;17266;20,20;248600;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-07-16;1372317;7293177,00;12;89400,00;24;9930,00;965;494,00;30950;19,20;417515;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-07-13;751258;3822585,50;0;0,00;11;12130,00;216;1236,00;10657;31,30;184543;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-07-09;1498371;8205353,00;4;500000,00;20;13730,00;531;1034,00;28042;24,40;443608;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-07-06;776793;3853922,00;0;0,00;7;17540,00;304;807,00;15167;20,20;233385;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-07-02;1462421;7767533,00;2;565600,00;11;22850,00;796;631,00;32288;19,40;454661;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-06-29;715719;3437000,00;0;0,00;3;37450,00;234;960,00;13182;21,30;196695;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-06-25;1479562;8115145,50;2;1000000,00;26;10630,00;569;971,00;25836;26,70;419665;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-06-22;627805;2984791,50;3;150000,00;9;11110,00;331;604,00;13180;18,90;160966;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-06-18;1403866;7486640,00;4;286900,00;21;12140,00;505;1010,00;24352;26,10;387109;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-06-15;653335;3106193,00;1;487700,00;3;36130,00;216;1003,00;9541;28,40;150377;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-06-11;1617980;9078779,50;2;1699300,00;5;62160,00;480;1295,00;26393;29,40;463496;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-06-08;658162;3140822,50;1;465200,00;1;103390,00;213;970,00;11850;21,80;176913;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-06-04;1565684;8806254,50;0;0,00;14;21370,00;534;1120,00;27665;27,00;458792;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-06-01;648397;3081982,00;2;217200,00;9;10720,00;330;585,00;13652;17,60;193173;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-05-28;1390845;7398080,00;2;572000,00;26;9770,00;413;1231,00;23389;27,10;373809;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-05-25;648621;3079724,00;2;231500,00;4;25720,00;232;886,00;15579;16,50;167431;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-05-21;1436068;7637129,50;2;591500,00;15;17520,00;514;1022,00;24707;26,60;384178;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-05-18;644830;3056501,50;1;462600,00;6;17130,00;208;988,00;10637;24,10;163364;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-05-14;1570610;8547384,50;4;500000,00;16;18430,00;658;896,00;28348;26,00;427224;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-05-11;663701;3147974,50;2;233900,00;4;25990,00;227;916,00;10929;23,70;175886;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-05-07;1417375;7537915,00;4;280500,00;30;8310,00;634;786,00;27825;22,40;419644;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-05-04;695598;3318155,50;1;516800,00;6;19140,00;154;1491,00;9849;29,10;164368;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-04-30;1432137;7595060,50;2;607300,00;8;33740,00;422;1279,00;20831;32,30;348157;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-04-27;729884;3588899,50;3;336500,00;23;5050,00;464;500,00;16668;17,40;209881;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-04-23;1438073;7617722,00;1;1210000,00;8;33610,00;410;1311,00;21219;31,60;356524;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-04-20;665872;3159349,00;0;0,00;4;27040,00;206;1050,00;14893;18,10;161223;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-04-16;1471740;7803819,50;5;242000,00;29;9270,00;629;855,00;26623;25,20;391329;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-04-13;686893;3281515,00;1;509100,00;4;28280,00;237;954,00;9665;29,20;164375;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-04-09;1642923;9225831,50;1;2000000,00;11;28600,00;570;1104,00;31752;24,70;475746;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-04-06;744058;3658711,00;2;498300,00;23;4950,00;389;585,00;16806;16,90;232133;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-04-02;1455207;7753247,50;2;584600,00;40;6490,00;541;960,00;28762;22,50;418196;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-03-30;652919;3111599,00;0;0,00;8;13440,00;180;1195,00;9285;28,90;154711;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-03-26;1624413;8921848,00;4;602400,00;20;14740,00;757;779,00;32148;22,90;497877;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-03-23;749201;3708726,50;4;257800,00;17;6780,00;415;556,00;16905;17,00;235577;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-03-19;1470092;7808365,50;0;0,00;18;13370,00;705;682,00;46919;12,80;505226;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-03-16;685259;3266000,00;0;0,00;5;22750,00;189;1203,00;10972;25,90;158991;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-03-12;1675759;9519592,00;3;666700,00;18;18050,00;670;969,00;31690;25,60;489994;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-03-09;696963;3333046,00;1;476500,00;10;10580,00;339;624,00;14738;17,90;203042;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-03-05;1504422;8019378,00;1;1230400,00;17;16080,00;508;1076,00;26448;25,80;413931;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-03-02;702238;3378023,00;2;265700,00;3;39360,00;202;1169,00;10751;27,40;162635;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-02-26;1507802;8038290,00;2;610700,00;23;11800,00;582;932,00;27305;24,80;425430;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-02-23;789234;3936780,50;2;535400,00;25;4780,00;464;515,00;18841;15,80;261691;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-02-19;1515422;8081586,50;7;161300,00;38;6600,00;844;594,00;37069;16,90;515626;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-02-16;715136;3450253,50;0;0,00;2;59190,00;200;1183,00;11414;25,90;175099;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-02-12;1783140;10046621,50;1;3000000,00;18;19360,00;534;1305,00;29030;30,00;494297;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-02-09;999475;5269096,00;9;333400,00;14;12590,00;511;690,00;20598;21,40;285222;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-02-05;1785803;9982241,00;3;1000000,00;43;7640,00;840;782,00;39113;21,00;561905;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-02-02;885609;4634394,00;2;1259600,00;7;22570,00;281;1124,00;15359;25,70;239213;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-01-29;1625411;8886907,00;2;1292800,00;10;31780,00;376;1690,00;23732;33,40;399335;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-01-26;836055;4294317,00;0;0,00;4;36530,00;259;1128,00;13501;27,00;222738;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-01-22;1515556;8058000,00;0;0,00;18;14260,00;696;737,00;35426;18,10;487905;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-01-19;803317;4020583,00;0;0,00;12;11070,00;226;1175,00;14353;23,10;224435;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-01-15;1540763;8194004,50;3;417800,00;52;5350,00;774;719,00;30359;22,90;426259;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-01-12;722593;3482106,50;0;0,00;6;20470,00;232;1058,00;10311;29,70;163276;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-01-08;1554571;8317046,00;1;1337300,00;7;42450,00;369;1610,00;20554;36,10;374841;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-01-05;920012;4953657,00;1;2469800,00;7;23720,00;402;826,00;27316;15,20;266911;2,50;0;0,00;0;0,00;0;0,00;0;0,00
2005-01-01;1745515;9702922,00;4;362500,00;24;13420,00;707;911,00;35250;22,80;535164;2,50;0;0,00;0;0,00;0;0,00;0;0,00
