Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9
2020-09-16;422177;2629643,75;0;0,00;1;77574,40;61;1207,00;140;262,90;3053;22,30;3715;9,70;48118;6,25;33755;3,75;118071;1,25
2020-09-12;687159;5003330,00;1;1500000,00;1;147598,20;142;986,50;291;240,70;6048;21,40;6760;10,20;89877;6,25;61143;3,75;219556;1,25
2020-09-09;432173;2696271,25;0;0,00;1;79540,00;53;1424,40;146;258,50;2851;24,40;4178;8,90;47362;6,25;38953;3,75;132604;1,25
2020-09-05;759384;5711743,75;1;3500000,00;5;33699,20;102;1567,90;309;258,70;5412;27,30;7750;10,10;94063;6,25;76624;3,75;267665;1,25
2020-09-02;503076;3357717,50;0;0,00;3;33017,50;52;1808,00;173;271,70;3270;26,50;4369;10,60;53900;6,25;41709;3,75;153878;1,25
2020-08-29;725784;5354455,00;0;0,00;4;39489,10;82;1828,30;312;240,20;4211;32,90;7458;9,90;74803;6,25;66210;3,75;241803;1,25
2020-08-26;459915;2957936,25;0;0,00;1;87259,10;48;1725,40;126;328,60;2319;33,00;3554;11,40;41689;6,25;36836;3,75;134579;1,25
2020-08-22;691170;5011385,00;0;0,00;3;49278,60;118;1189,10;253;277,30;6057;21,40;5981;11,50;96920;6,25;48183;3,75;165750;1,25
2020-08-19;429879;2702158,75;0;0,00;2;39856,80;44;1719,50;169;223,80;2451;28,50;3859;9,60;41847;6,25;34883;3,75;125163;1,25
2020-08-15;639931;4637333,75;1;1500000,00;1;136801,30;65;1997,60;193;336,30;3287;36,50;5519;11,50;60805;6,25;54126;3,75;206365;1,25
2020-08-12;433014;2733495,00;0;0,00;1;80638,10;40;1913,40;170;225,10;2889;24,50;4895;7,70;47665;6,25;38364;3,75;126843;1,25
2020-08-08;751915;5753291,25;2;2000000,00;0;0,00;202;797,40;436;184,70;9349;15,90;8439;9,40;108430;6,25;70663;3,75;241603;1,25
2020-08-05;497773;3386887,50;0;0,00;1;99913,10;40;2370,80;196;241,90;2970;29,50;4671;10,00;51787;6,25;45362;3,75;159349;1,25
2020-08-01;712785;5353156,25;0;0,00;2;78959,00;93;1611,70;218;343,70;3871;35,80;5586;13,20;69512;6,25;57793;3,75;225322;1,25
2020-07-29;454336;3000221,25;0;0,00;0;0,00;44;1909,20;132;318,20;2699;28,70;3300;12,50;44943;6,25;32032;3,75;122139;1,25
2020-07-25;693657;5089135,00;0;0,00;4;37532,30;116;1228,40;243;293,20;4930;26,70;5888;11,90;80613;6,25;53633;3,75;192144;1,25
2020-07-22;409155;2601496,25;0;0,00;0;0,00;45;1618,70;153;238,00;2060;32,70;3153;11,30;35129;6,25;31640;3,75;121565;1,25
2020-07-18;669373;4840577,50;0;0,00;3;47599,00;192;705,90;263;257,60;6367;19,60;6408;10,40;85077;6,25;59236;3,75;211059;1,25
2020-07-15;431598;2716202,50;1;1000000,00;1;80127,90;39;1950,00;98;388,00;2038;34,50;2802;13,30;37910;6,25;27214;3,75;105106;1,25
2020-07-11;737509;5546461,25;1;3000000,00;4;40905,10;111;1399,10;202;384,40;5093;28,20;5673;13,40;82125;6,25;54935;3,75;208934;1,25
2020-07-08;495945;3255036,25;0;0,00;2;48011,70;120;759,50;169;269,60;3915;21,50;4277;10,50;53859;6,25;37424;3,75;128571;1,25
2020-07-04;740683;5447611,25;0;0,00;2;80352,20;89;1713,80;266;286,70;4811;29,30;7191;10,40;82956;6,25;67828;3,75;231017;1,25
2020-07-01;454536;2895643,75;0;0,00;2;42710,70;40;2026,90;129;314,20;2565;29,20;3586;11,10;44713;6,25;36017;3,75;131344;1,25
2020-06-27;676409;4962648,75;0;0,00;2;73199,00;67;2073,90;266;261,10;4002;32,10;6086;11,20;68935;6,25;60218;3,75;224616;1,25
2020-06-24;425140;2701071,25;1;1000000,00;0;0,00;47;1609,10;103;367,10;2179;32,10;2852;13,00;37185;6,25;28676;3,75;107133;1,25
2020-06-20;687034;5035025,00;1;1000000,00;1;148533,20;144;979,00;277;254,40;4997;26,00;7073;9,80;80440;6,25;69938;3,75;244553;1,25
2020-06-17;444500;2838528,75;1;1000000,00;1;83736,50;79;1006,00;125;317,90;2704;27,10;3278;11,90;44638;6,25;29496;3,75;109713;1,25
2020-06-13;791082;6138920,00;1;4000000,00;2;90549,00;86;1998,70;302;284,50;5383;29,50;7337;11,50;91963;6,25;73436;3,75;275463;1,25
2020-06-10;521822;3667577,50;0;0,00;2;54096,70;80;1283,60;230;223,20;3930;24,10;5294;9,50;63964;6,25;44843;3,75;152954;1,25
2020-06-06;759577;5761073,75;0;0,00;3;56650,50;86;1875,60;270;298,70;5070;29,40;7161;11,10;88902;6,25;73706;3,75;277791;1,25
2020-06-03;466542;3108967,50;0;0,00;4;22928,60;87;1000,50;224;194,30;4340;18,50;5347;8,00;64468;6,25;42521;3,75;131877;1,25
2020-05-30;714786;5316342,50;0;0,00;0;0,00;89;1672,50;227;327,80;4686;29,30;5828;12,50;84494;6,25;56900;3,75;201540;1,25
2020-05-27;441581;2854843,75;0;0,00;2;42108,90;71;1125,80;198;201,80;2881;25,60;4311;9,10;46914;6,25;39340;3,75;138806;1,25
2020-05-23;651079;4784458,75;0;0,00;1;141141,50;53;2527,60;216;310,10;3800;32,60;5845;11,20;68763;6,25;61758;3,75;234368;1,25
2020-05-20;429346;2749670,00;1;1000000,00;1;81115,20;93;827,80;278;138,40;3802;18,70;5668;6,60;58546;6,25;45834;3,75;141987;1,25
2020-05-16;713137;5400405,00;1;3000000,00;14;11379,40;162;933,40;522;144,80;6627;21,10;11562;6,40;99195;6,25;89236;3,75;272458;1,25
2020-05-13;453071;3028696,25;0;0,00;1;89346,50;40;2120,00;166;255,40;2458;31,90;4406;9,40;44913;6,25;41571;3,75;146566;1,25
2020-05-09;673995;4995218,75;0;0,00;7;21051,20;142;984,90;325;215,10;5967;21,60;7122;9,60;87974;6,25;58332;3,75;197619;1,25
2020-05-06;419290;2686371,25;0;0,00;1;79247,90;50;1504,30;99;379,80;2428;28,60;2646;14,00;41134;6,25;27348;3,75;104675;1,25
2020-05-02;627356;4598223,75;0;0,00;4;33911,90;64;2011,70;208;309,40;3780;31,50;5684;11,10;65829;6,25;56153;3,75;208676;1,25
2020-04-29;416547;2680033,75;1;1500000,00;0;0,00;44;1705,40;109;344,20;2310;30,00;2989;12,30;37980;6,25;29485;3,75;117282;1,25
2020-04-25;629898;4609461,25;0;0,00;4;33994,70;126;1024,30;307;210,20;5219;22,80;7151;8,80;84693;6,25;59672;3,75;189923;1,25
2020-04-22;485044;3430628,75;1;4000000,00;5;20240,70;108;889,40;232;207,00;3667;24,20;4709;10,00;53935;6,25;42141;3,75;152449;1,25
2020-04-18;677346;5129050,00;0;0,00;0;0,00;82;1751,30;216;332,40;3927;33,80;6172;11,40;70994;6,25;62775;3,75;236461;1,25
2020-04-15;413889;2760627,50;0;0,00;3;27146,10;65;1189,10;97;398,40;2996;23,80;3011;12,60;44510;6,25;27728;3,75;102857;1,25
2020-04-11;635883;4715547,50;0;0,00;2;69554,30;114;1158,20;203;325,20;5564;21,90;5186;12,50;85877;6,25;50411;3,75;192132;1,25
2020-04-08;394070;2532055,00;0;0,00;3;24898,50;66;1074,20;196;180,80;3467;18,90;4310;8,10;48297;6,25;35933;3,75;119910;1,25
2020-04-04;599512;4413718,75;0;0,00;3;43401,50;112;1103,40;320;193,10;5036;22,60;6855;8,80;76462;6,25;57904;3,75;192289;1,25
2020-04-01;370647;2321335,00;0;0,00;1;68479,30;22;2954,40;142;228,80;1924;31,20;3323;9,60;32873;6,25;29826;3,75;112940;1,25
2020-03-28;590776;4340585,00;2;750000,00;3;42682,40;79;1538,40;216;281,30;3915;28,70;5935;10,00;69682;6,25;52297;3,75;174053;1,25
2020-03-25;361014;2257593,75;0;0,00;0;0,00;29;2179,70;89;355,10;1708;34,20;2610;11,90;31534;6,25;26717;3,75;102487;1,25
2020-03-21;582577;4248932,50;1;1500000,00;3;41781,10;166;716,60;239;248,80;5575;19,70;5643;10,30;79641;6,25;48906;3,75;162984;1,25
2020-03-18;391389;2413095,00;0;0,00;2;35593,10;80;844,50;139;243,00;3088;20,20;3199;10,40;44660;6,25;27934;3,75;96665;1,25
2020-03-14;651564;4713538,75;1;2000000,00;4;34762,30;110;1199,80;436;151,30;5662;21,50;10593;6,25;86189;6,25;88765;3,75;282096;1,25
2020-03-11;420675;2631152,50;0;0,00;2;38809,40;61;1207,70;158;233,10;2569;26,50;4273;8,40;43415;6,25;37531;3,75;118124;1,25
2020-03-07;689129;4985458,75;0;0,00;8;18383,80;110;1269,00;283;246,60;4910;26,20;6519;10,50;79171;6,25;56977;3,75;193026;1,25
2020-03-04;465008;2997765,00;1;2500000,00;0;0,00;54;1554,30;139;301,90;2548;30,40;3971;10,40;44366;6,25;33794;3,75;121452;1,25
2020-02-29;712884;5189778,75;0;0,00;0;0,00;107;1358,00;176;412,80;5697;23,50;4916;14,50;92616;6,25;47120;3,75;170453;1,25
2020-02-26;416852;2604596,25;0;0,00;1;76835,50;47;1551,60;139;262,30;3455;19,50;3476;10,30;49059;6,25;28891;3,75;96540;1,25
2020-02-22;683092;4915101,25;0;0,00;0;0,00;66;2085,10;182;378,00;3742;34,00;5679;11,90;70057;6,25;55761;3,75;209361;1,25
2020-02-19;416214;2566101,25;1;1000000,00;3;25233,30;76;945,40;177;202,90;3248;20,40;3677;9,60;49902;6,25;29465;3,75;97128;1,25
2020-02-15;733894;5375867,50;1;2500000,00;0;0,00;87;1730,10;184;409,00;4593;30,30;6143;12,00;82666;6,25;60314;3,75;209874;1,25
2020-02-12;456158;2878165,00;0;0,00;0;0,00;63;1279,10;89;452,70;2670;27,90;2658;14,90;43990;6,25;25899;3,75;97273;1,25
2020-02-08;718447;5184867,50;0;0,00;1;152953,50;85;1707,90;200;362,90;4280;31,30;5142;13,90;78193;6,25;49292;3,75;182749;1,25
2020-02-05;424635;2617477,50;0;0,00;0;0,00;61;1201,40;126;290,80;2757;24,50;3346;10,70;45147;6,25;31398;3,75;109635;1,25
2020-02-01;722147;5255776,25;1;2000000,00;3;51681,70;117;1257,70;281;261,80;5298;25,60;6787;10,60;88050;6,25;60030;3,75;213347;1,25
2020-01-29;427388;2685781,25;0;0,00;1;79230,50;49;1534,70;113;332,70;2317;30,00;3468;10,60;39900;6,25;34366;3,75;124305;1,25
2020-01-25;687467;4978682,50;0;0,00;3;48957,00;113;1233,60;363;192,00;5174;24,90;8152;8,40;86228;6,25;72253;3,75;235897;1,25
2020-01-22;505109;3447416,25;3;1333334,00;4;25424,60;212;455,30;252;191,50;5956;14,90;4942;9,60;75326;6,25;38316;3,75;128799;1,25
2020-01-18;754147;5605390,00;0;0,00;1;165359,00;81;1937,60;216;363,30;4419;32,80;6472;11,90;78909;6,25;58819;3,75;210842;1,25
2020-01-15;472155;3087296,25;0;0,00;4;22768,80;89;971,20;257;168,10;3671;21,70;5085;8,30;53002;6,25;41009;3,75;138920;1,25
2020-01-11;728601;5343341,25;0;0,00;1;157628,50;115;1300,90;219;341,50;4962;27,80;6442;11,40;82061;6,25;58382;3,75;203412;1,25
2020-01-08;447682;2849163,75;0;0,00;0;0,00;90;886,40;230;173,40;3351;22,00;5743;6,80;53034;6,25;39985;3,75;127723;1,25
2020-01-04;707372;5166938,75;0;0,00;5;30484,90;83;1743,00;294;246,00;4693;28,50;7122;10,00;79060;6,25;65159;3,75;232094;1,25
2020-01-01;426699;2711518,75;0;0,00;1;79989,80;61;1244,60;164;231,40;3089;22,70;3913;9,50;45958;6,25;36085;3,75;129249;1,25
