Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9
2012-09-08;828784;5701383,00;1;1000000,00;1;210381,00;60;3325,80;243;410,50;3831;48,20;6620;14,80;77049;5,00;75457;3,00;0;0,00
2012-09-05;418664;2514740,00;1;1000000,00;2;46396,90;181;486,20;192;229,20;4481;18,10;4080;10,60;56506;5,00;34343;3,00;0;0,00
2012-09-01;854134;5900135,00;3;598840,00;2;108857,40;234;882,40;454;227,40;9046;21,10;10020;10,10;130737;5,00;85936;3,00;0;0,00
2012-08-29;415607;2504945,00;0;0,00;1;92432,40;98;894,60;98;447,30;3511;23,10;2410;17,90;52247;5,00;23013;3,00;0;0,00
2012-08-25;853841;5924752,00;1;2161651,00;2;109311,60;163;1272,10;385;269,30;7334;26,10;9319;10,90;119501;5,00;93258;3,00;0;0,00
2012-08-22;435668;2680067,00;0;0,00;0;0,00;47;4099,90;121;387,60;2124;40,80;3870;11,90;38574;5,00;42463;3,00;0;0,00
2012-08-18;820539;5678500,00;0;0,00;3;69845,50;105;1892,80;330;301,10;5902;31,10;8789;11,10;97035;5,00;88099;3,00;0;0,00
2012-08-15;474053;3232190,00;0;0,00;2;2415575,50;64;1767,60;159;355,70;3774;27,70;4328;12,90;65081;5,00;43384;3,00;0;0,00
2012-08-11;913864;6574576,00;0;0,00;1;242601,80;98;2348,00;291;395,30;5949;35,80;8645;13,10;116113;5,00;87891;3,00;0;0,00
2012-08-08;491244;3183645,00;0;0,00;3;39158,80;73;1526,40;250;222,80;3850;26,70;5556;9,90;64147;5,00;51688;3,00;0;0,00
2012-08-04;868678;6098245,00;0;0,00;6;37504,20;229;932,00;407;262,20;8461;23,30;9975;10,50;122586;5,00;89145;3,00;0;0,00
2012-08-01;441750;2762140,00;0;0,00;0;0,00;44;4513,50;122;396,20;2120;42,20;3688;12,90;40577;5,00;39192;3,00;0;0,00
2012-07-28;814618;5644636,00;0;0,00;5;41657,40;80;2469,50;416;237,40;4901;37,30;11917;8,10;94753;5,00;124100;3,00;0;0,00
2012-07-25;395406;2390361,00;0;0,00;5;17640,80;44;1901,40;170;246,00;2449;31,60;4113;10,00;43444;5,00;39200;3,00;0;0,00
2012-07-21;739565;5141267,00;1;2837134,00;2;94856,30;137;1313,40;488;184,30;7333;22,70;11180;7,90;119629;5,00;94250;3,00;0;0,00
2012-07-18;431572;2686647,00;0;0,00;2;49568,60;54;1741,30;115;408,80;3229;26,90;3567;13,00;52688;5,00;34866;3,00;0;0,00
2012-07-14;829432;5780486,00;0;0,00;6;35549,90;161;1256,60;358;282,50;7626;24,50;8795;11,30;101080;5,00;83520;3,00;0;0,00
2012-07-11;404640;2444851,00;0;0,00;1;90215,00;44;1944,70;100;427,80;2417;32,70;3050;13,80;45789;5,00;30779;3,00;0;0,00
2012-07-07;833767;5801821,00;1;1015319,00;3;71362,30;90;2256,20;294;345,30;4865;38,60;7446;13,40;92118;5,00;82426;3,00;0;0,00
2012-07-04;429888;2646649,00;1;1382955,00;3;32553,70;82;1129,60;266;174,10;3907;21,90;6299;7,20;60203;5,00;50691;3,00;0;0,00
2012-06-30;842697;5860895,00;0;0,00;2;108133,50;217;945,30;248;413,50;10256;18,50;6416;15,80;153434;5,00;58524;3,00;0;0,00
2012-06-27;449936;2828250,00;1;2202853,00;3;34787,40;88;1124,80;243;203,60;4473;20,40;5371;9,10;66722;5,00;45836;3,00;0;0,00
2012-06-23;872849;6081771,00;0;0,00;2;112208,60;189;1126,20;446;238,60;7509;26,20;10890;9,60;123100;5,00;94642;3,00;0;0,00
2012-06-20;418340;2531154,00;0;0,00;4;23349,80;81;1093,70;124;357,20;3498;23,40;3077;14,20;55055;5,00;27055;3,00;0;0,00
2012-06-16;881846;6136682,00;1;1828453,00;1;226443,50;80;2684,70;304;353,20;5181;38,30;9327;11,30;102773;5,00;97456;3,00;0;0,00
2012-06-13;427354;2597459,00;0;0,00;2;47923,10;65;1398,60;109;417,00;3057;27,50;3563;12,60;53765;5,00;35482;3,00;0;0,00
2012-06-09;878311;6140351,00;1;1828948,00;10;22657,80;193;1113,50;598;179,60;8495;23,40;15199;6,90;134802;5,00;130430;3,00;0;0,00
2012-06-06;420661;2549908,00;0;0,00;2;47045,80;71;1256,90;147;303,50;3016;27,30;4098;10,70;48662;5,00;41225;3,00;0;0,00
2012-06-02;860918;5972774,00;1;1045236,00;0;0,00;90;4771,50;212;493,00;5995;32,20;7209;14,30;112555;5,00;73831;3,00;0;0,00
2012-05-30;404720;2459222,00;1;1000000,00;1;90745,20;69;1247,40;180;239,00;3489;22,80;4869;8,70;57633;5,00;42064;3,00;0;0,00
2012-05-26;860613;6003027,00;2;905205,00;3;73837,20;104;2020,20;226;464,80;5493;35,40;6687;15,50;104825;5,00;73629;3,00;0;0,00
2012-05-23;415237;2523805,00;0;0,00;2;46564,20;76;1162,20;158;279,50;3036;26,90;4673;9,30;49380;5,00;45723;3,00;0;0,00
2012-05-19;839934;5873237,00;1;1792887,00;6;36120,40;186;1105,10;490;209,70;9068;20,90;10963;9,20;138588;5,00;93203;3,00;0;0,00
2012-05-16;446264;2722435,00;0;0,00;3;33485,90;56;1701,50;175;272,20;2681;32,90;4789;9,80;44016;5,00;47610;3,00;0;0,00
2012-05-12;922086;6540559,00;1;3136786,00;1;241346,60;137;1670,90;281;407,30;6920;30,60;8352;13,50;121863;5,00;86088;3,00;0;0,00
2012-05-09;470267;2984747,00;0;0,00;0;0,00;37;5800,00;150;348,20;3082;31,30;4501;11,40;54756;5,00;44889;3,00;0;0,00
2012-05-05;904909;6302734,00;0;0,00;0;0,00;97;4671,80;315;350,10;5403;37,70;10914;9,90;96093;5,00;96721;3,00;0;0,00
2012-05-02;404003;2452655,00;0;0,00;0;0,00;46;3833,60;122;351,80;2821;28,10;3638;11,60;50043;5,00;34847;3,00;0;0,00
2012-04-28;898388;6245906,00;1;1843198,00;5;46094,70;76;2876,40;436;250,60;5185;39,00;10345;10,40;94386;5,00;98225;3,00;0;0,00
2012-04-25;424603;2569003,00;0;0,00;2;47398,10;61;1474,00;221;203,40;2697;30,80;5567;7,90;49331;5,00;50596;3,00;0;0,00
2012-04-21;886963;6133028,00;1;1073280,00;4;56577,10;195;1100,70;529;202,80;8745;22,70;13545;7,80;136419;5,00;118892;3,00;0;0,00
2012-04-18;427604;2593146,00;1;1000000,00;3;31895,60;107;848,20;195;232,70;4457;18,80;4760;9,40;64212;5,00;41452;3,00;0;0,00
2012-04-14;965681;6933688,00;3;1492098,00;13;19681,00;180;1348,20;509;238,30;9680;23,20;11037;10,80;150110;5,00;92964;3,00;0;0,00
2012-04-11;465167;3016064,00;0;0,00;7;15898,90;176;599,70;493;107,00;6616;14,70;8980;5,80;83371;5,00;62389;3,00;0;0,00
2012-04-07;934743;6612658,00;0;0,00;6;40667,80;188;1231,00;454;254,80;9371;22,80;11271;10,10;151239;5,00;99146;3,00;0;0,00
2012-04-04;468095;2940246,00;0;0,00;3;36165,00;91;1130,80;293;175,60;4221;22,50;7053;7,20;64605;5,00;60451;3,00;0;0,00
2012-03-31;897541;6247652,00;0;0,00;4;57634,50;159;1375,20;447;244,50;8518;23,70;11704;9,20;145051;5,00;102879;3,00;0;0,00
2012-03-28;416714;2532902,00;0;0,00;1;93464,00;53;1672,60;201;220,50;2951;27,80;4444;9,80;48596;5,00;43909;3,00;0;0,00
2012-03-24;907980;6397827,00;1;3082246,00;9;26231,00;252;888,50;681;164,40;12090;17,10;15247;7,20;180277;5,00;121409;3,00;0;0,00
2012-03-21;461423;2896954,00;0;0,00;2;53448,80;61;1662,10;192;264,00;3429;27,30;5203;9,60;58564;5,00;49186;3,00;0;0,00
2012-03-17;881500;6129261,00;0;0,00;3;75389,90;145;1479,40;473;226,70;7490;26,50;10512;10,00;128365;5,00;101583;3,00;0;0,00
2012-03-14;424903;2574841,00;0;0,00;1;95011,60;137;657,80;169;266,60;3297;25,30;4832;9,20;54054;5,00;43648;3,00;0;0,00
2012-03-10;904566;6296344,00;1;1850007,00;4;58083,70;151;1459,40;385;286,10;8525;23,90;9664;11,20;142909;5,00;88982;3,00;0;0,00
2012-03-07;430401;2633883,00;0;0,00;0;0,00;55;3443,20;150;307,20;2722;31,30;4130;11,00;47505;5,00;40323;3,00;0;0,00
2012-03-03;938091;6581103,00;1;2351604,00;1;242842,70;109;2113,10;349;329,90;6438;33,10;8468;13,40;114800;5,00;81892;3,00;0;0,00
2012-02-29;455332;2817969,00;0;0,00;1;103983,00;92;1072,00;179;275,40;4142;22,00;4838;10,00;64487;5,00;40487;3,00;0;0,00
2012-02-25;889933;6187023,00;0;0,00;3;76100,30;185;1170,50;365;296,60;9092;22,00;10371;10,30;139314;5,00;93986;3,00;0;0,00
2012-02-22;430397;2627096,00;2;500000,00;5;19387,90;463;198,50;376;122,20;6797;12,50;6904;6,50;76436;5,00;51946;3,00;0;0,00
2012-02-18;912504;6364133,00;2;929579,00;10;23483,60;294;757,60;925;120,40;10938;18,80;17020;6,40;153164;5,00;130641;3,00;0;0,00
2012-02-15;443993;2723183,00;0;0,00;1;100485,40;140;680,70;163;292,30;6178;14,20;3549;13,20;80734;5,00;29825;3,00;0;0,00
2012-02-11;963237;6819553,00;2;1592359,00;3;83880,50;167;1429,20;379;314,80;8751;25,20;9854;11,90;143975;5,00;92925;3,00;0;0,00
2012-02-08;487232;3107713,00;0;0,00;8;14334,30;83;1310,40;450;120,80;2624;38,30;5015;10,70;45914;5,00;45349;3,00;0;0,00
2012-02-04;893024;6255824,00;0;0,00;0;0,00;98;4589,70;404;270,90;5011;40,40;10375;10,40;93899;5,00;109086;3,00;0;0,00
2012-02-01;438601;2685174,00;0;0,00;4;24770,70;46;2043,00;222;211,60;3261;26,60;5668;8,10;56147;5,00;49376;3,00;0;0,00
2012-01-28;918608;6381853,00;1;1116825,00;9;26165,50;212;1053,60;494;226,00;8685;23,80;11308;9,70;138806;5,00;105996;3,00;0;0,00
2012-01-25;447112;2731264,00;1;1000000,00;2;50391,80;177;540,00;195;245,10;5995;14,70;4910;9,60;80123;5,00;37371;3,00;0;0,00
2012-01-21;921966;6430730,00;1;1125378,00;1;237293,90;147;1531,10;270;416,80;7398;28,10;7665;14,50;110382;5,00;81840;3,00;0;0,00
2012-01-18;514380;3376046,00;1;3702541,00;1;124576,00;76;1554,70;199;296,80;4310;25,30;5877;9,90;74413;5,00;56315;3,00;0;0,00
2012-01-14;971631;6922654,00;0;0,00;7;36492,20;195;1242,50;490;247,20;10233;21,90;11890;10,00;167815;5,00;103812;3,00;0;0,00
2012-01-11;479730;3015856,00;0;0,00;4;27821,20;88;1199,40;254;207,70;3956;24,70;6839;7,60;59405;5,00;62149;3,00;0;0,00
2012-01-07;949933;6704264,00;0;0,00;1;247387,30;87;2697,10;261;449,50;5967;36,40;7508;15,40;105478;5,00;77273;3,00;0;0,00
2012-01-04;453141;2837980,00;0;0,00;1;104721,40;77;1289,90;157;316,30;3290;27,90;4038;12,10;54117;5,00;38715;3,00;0;0,00
