Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9
2023-10-18;452785;2773431,25;1;1500000,00;0;0,00;52;1493,30;119;326,20;2368;30,30;2768;13,80;41758;6,25;28467;3,75;108453;1,25
2023-10-14;682644;4871715,00;0;0,00;6;23952,50;129;1057,40;251;271,70;5272;23,90;6189;10,80;82647;6,25;56660;3,75;208277;1,25
2023-10-11;428028;2636906,25;1;1000000,00;1;77788,70;52;1419,80;105;351,50;2276;30,00;3189;11,40;40483;6,25;32437;3,75;120263;1,25
2023-10-07;771650;5849248,75;3;1500000,00;4;43138,20;112;1462,30;221;370,50;4599;32,90;5804;13,90;82902;6,25;60795;3,75;247043;1,25
2023-10-04;532495;3662147,50;0;0,00;0;0,00;76;1349,20;164;312,60;4127;22,90;3922;12,80;66822;6,25;38045;3,75;135118;1,25
2023-09-30;751320;5567495,00;0;0,00;2;82120,50;145;1075,10;285;273,40;6171;23,30;8073;9,50;97767;6,25;72823;3,75;249293;1,25
2023-09-27;482128;3189977,50;0;0,00;1;94104,30;66;1353,30;144;310,10;3074;26,80;3671;11,90;51566;6,25;35974;3,75;133705;1,25
2023-09-23;694409;5061112,50;0;0,00;4;37325,70;56;2530,50;212;334,20;3681;35,60;5386;12,90;65767;6,25;51925;3,75;197174;1,25
2023-09-20;452749;2890347,50;0;0,00;2;42632,60;43;1882,00;130;311,20;2637;28,30;3344;11,90;42894;6,25;29328;3,75;101394;1,25
2023-09-16;655677;4691355,00;0;0,00;5;27678,90;112;1172,80;381;172,30;4325;28,00;7538;8,50;69983;6,25;65813;3,75;223718;1,25
2023-09-13;428642;2644696,25;0;0,00;0;0,00;36;2056,90;99;373,90;1762;38,80;2216;16,40;33883;6,25;24317;3,75;98308;1,25
2023-09-09;649345;4610481,25;1;1000000,00;2;68004,50;105;1229,40;207;311,80;4642;25,70;5503;11,50;74087;6,25;50967;3,75;175711;1,25
2023-09-06;443320;2722745,00;1;1000000,00;1;80320,90;78;977,30;155;245,90;3464;20,30;3934;9,50;53230;6,25;34739;3,75;115530;1,25
2023-09-02;706370;5158303,75;1;2500000,00;3;50723,30;135;1069,80;436;165,60;5961;22,40;8550;8,30;95802;6,25;68706;3,75;214759;1,25
2023-08-30;484817;3118982,50;0;0,00;4;23002,40;75;1164,40;181;241,20;3377;23,90;4273;10,00;53670;6,25;38470;3,75;137348;1,25
2023-08-26;665772;4772777,50;0;0,00;5;28159,30;125;1069,10;378;176,70;5378;22,90;7796;8,40;81774;6,25;65819;3,75;215811;1,25
2023-08-23;430770;2653408,75;0;0,00;3;26091,80;74;1003,90;132;281,40;3320;20,60;3276;11,10;53616;6,25;29542;3,75;101117;1,25
2023-08-19;683799;4920196,25;1;2000000,00;3;48381,90;80;1722,00;155;444,40;3642;34,90;5082;13,30;64499;6,25;55548;3,75;225501;1,25
2023-08-16;427217;2662956,25;0;0,00;1;78557,20;34;2193,00;138;270,10;2022;34,10;3674;10,00;35596;6,25;34033;3,75;125121;1,25
2023-08-12;652665;4633331,25;0;0,00;4;34170,80;88;1474,20;312;207,90;4948;24,20;6650;9,60;75875;6,25;60502;3,75;216770;1,25
2023-08-09;447156;2774883,75;1;1000000,00;1;81859,00;72;1079,10;128;303,50;2982;24,10;3609;10,60;47442;6,25;34385;3,75;128470;1,25
2023-08-05;720422;5326816,25;2;1500000,00;3;52380,30;213;700,20;349;213,60;8276;16,60;7673;9,50;111661;6,25;64841;3,75;219554;1,25
2023-08-02;494028;3225012,50;0;0,00;3;31712,60;87;1037,90;143;315,70;3588;23,20;4031;11,00;57564;6,25;37342;3,75;129815;1,25
2023-07-29;688909;4980922,50;0;0,00;1;146937,20;140;996,10;380;183,50;5807;22,20;8672;7,90;94155;6,25;73529;3,75;239035;1,25
2023-07-26;444762;2803421,25;0;0,00;1;82700,90;62;1266,00;200;196,20;2838;25,50;4620;8,30;44019;6,25;40187;3,75;137607;1,25
2023-07-22;630194;4487805,00;0;0,00;5;26478,00;95;1322,70;265;237,00;5440;21,30;6588;9,40;85916;6,25;54715;3,75;183838;1,25
2023-07-19;446531;2800287,50;1;1500000,00;2;41304,20;42;1866,80;124;316,10;2181;33,20;3263;11,80;38513;6,25;33806;3,75;132675;1,25
2023-07-15;663176;4733380,00;0;0,00;0;0,00;121;1095,30;243;272,70;5524;22,10;5741;11,30;86813;6,25;51484;3,75;173500;1,25
2023-07-12;448756;2788115,00;1;1000000,00;2;41124,60;69;1131,40;111;351,60;2703;26,70;3352;11,40;46528;6,25;32449;3,75;114499;1,25
2023-07-08;704859;5123013,75;1;2000000,00;3;50376,30;103;1392,60;265;270,60;5471;24,20;6551;10,70;86393;6,25;59404;3,75;213259;1,25
2023-07-05;468373;2974950,00;0;0,00;0;0,00;45;1851,00;149;279,50;2693;28,60;3612;11,30;46514;6,25;35096;3,75;125615;1,25
2023-07-01;676297;4858170,00;0;0,00;2;71658,00;125;1088,20;377;180,40;5270;23,80;8974;7,40;82904;6,25;75407;3,75;244531;1,25
2023-06-28;441757;2785771,25;1;1500000,00;1;82180,20;93;838,70;203;192,10;4375;16,40;4633;8,20;58700;6,25;36874;3,75;119188;1,25
2023-06-24;646053;4647417,50;0;0,00;6;22849,80;102;1275,70;345;188,50;4708;25,50;7431;8,60;72738;6,25;64208;3,75;223835;1,25
2023-06-21;454125;2904175,00;1;2000000,00;1;85673,10;70;1161,60;161;252,50;3099;24,20;3960;10,10;52219;6,25;36178;3,75;126842;1,25
2023-06-17;663105;4775751,25;0;0,00;1;140884,60;87;1537,00;190;351,80;3972;31,10;5213;12,60;71267;6,25;49838;3,75;185195;1,25
2023-06-14;430244;2673885,00;0;0,00;4;19719,90;53;1412,60;115;325,50;2391;28,90;3349;11,00;41231;6,25;31895;3,75;117847;1,25
2023-06-10;668888;4824852,50;1;1500000,00;2;71166,50;59;2289,70;218;309,80;3880;32,20;5717;11,60;69674;6,25;55427;3,75;205242;1,25
2023-06-07;440780;2739105,00;0;0,00;0;0,00;49;1565,20;129;297,20;3033;23,30;3421;11,00;49534;6,25;33148;3,75;116938;1,25
2023-06-03;696780;5016260,00;1;1500000,00;3;49326,50;103;1363,60;190;369,60;4389;29,60;4865;14,20;72888;6,25;47730;3,75;173394;1,25
2023-05-31;426365;2647191,25;0;0,00;2;39046,00;39;1900,50;123;301,30;2098;32,60;3082;11,80;37070;6,25;29052;3,75;109987;1,25
2023-05-27;664355;4774287,50;1;1000000,00;2;70420,70;148;903,20;323;206,90;4777;25,80;6695;9,80;75230;6,25;61457;3,75;211807;1,25
2023-05-24;456025;2898301,25;1;2000000,00;1;85499,80;44;1844,30;148;274,10;2437;30,80;3999;10,00;42401;6,25;36541;3,75;135840;1,25
2023-05-20;646880;4625895,00;0;0,00;1;136463,90;151;857,70;299;216,50;5652;21,10;6716;9,50;83014;6,25;60092;3,75;206934;1,25
2023-05-17;456064;2828402,50;0;0,00;2;41718,90;35;2262,70;141;280,80;2436;30,00;3838;10,10;42555;6,25;31865;3,75;113520;1,25
2023-05-13;677682;4825143,75;1;1000000,00;3;47447,20;169;799,40;551;122,50;7550;16,50;10408;6,30;102572;6,25;77609;3,75;236654;1,25
2023-05-10;449729;2774311,25;2;500000,00;3;27280,70;121;641,90;196;198,10;3821;18,80;4561;8,30;55305;6,25;34815;3,75;110456;1,25
2023-05-06;688680;4900903,75;1;1000000,00;4;36144,10;167;821,70;424;161,80;6296;20,10;10035;6,70;93203;6,25;80718;3,75;241841;1,25
2023-05-03;443466;2736803,75;1;1000000,00;0;0,00;58;1321,20;123;311,50;2258;31,30;3429;11,00;39887;6,25;33308;3,75;124017;1,25
2023-04-29;758696;5436672,50;2;750000,00;5;32076,30;113;1347,10;254;299,60;5892;23,80;7137;10,50;93854;6,25;66455;3,75;226258;1,25
2023-04-26;480823;3014162,50;0;0,00;0;0,00;56;1507,00;133;317,20;2699;28,90;3426;12,10;47112;6,25;34088;3,75;124186;1,25
2023-04-22;777353;5726085,00;1;3500000,00;3;56306,50;91;1761,80;284;282,20;5206;28,40;7460;10,50;90776;6,25;71917;3,75;259949;1,25
2023-04-19;540230;3533110,00;0;0,00;4;26056,60;84;1177,70;251;197,00;4026;22,70;5986;8,10;60224;6,25;49522;3,75;161992;1,25
2023-04-15;771125;5535697,50;0;0,00;2;81651,50;135;1148,10;247;313,70;5743;24,90;6890;11,00;94904;6,25;66282;3,75;233710;1,25
2023-04-12;501275;3183668,75;0;0,00;1;93918,20;56;1591,80;115;387,50;2520;32,70;3478;12,60;43450;6,25;35456;3,75;135937;1,25
2023-04-08;784211;5513601,25;0;0,00;1;162651,20;95;1625,00;234;329,80;4979;28,60;6419;11,80;83899;6,25;59383;3,75;215520;1,25
2023-04-05;497567;3096107,50;0;0,00;1;91335,10;62;1398,20;171;253,40;3133;25,50;4571;9,30;52624;6,25;39971;3,75;140606;1,25
2023-04-01;760055;5497063,75;1;2000000,00;3;54054,40;100;1539,10;268;287,10;6193;22,90;6664;11,30;97348;6,25;59571;3,75;213300;1,25
2023-03-29;452818;2842383,75;0;0,00;1;83850,30;96;829,00;149;267,00;3090;23,80;3853;10,10;48329;6,25;34716;3,75;122199;1,25
2023-03-25;676831;4843476,25;0;0,00;2;71441,20;76;1784,40;184;368,50;3998;31,30;5111;13,00;69625;6,25;50857;3,75;194652;1,25
2023-03-22;473569;3034050,00;1;2500000,00;0;0,00;52;1633,70;137;310,00;2836;27,70;3872;10,80;50403;6,25;35637;3,75;123667;1,25
2023-03-18;704183;5078433,75;0;0,00;7;21401,90;126;1128,50;286;248,50;4434;29,60;7411;9,40;75298;6,25;68292;3,75;240473;1,25
2023-03-15;463018;2894637,50;0;0,00;1;85391,80;42;1929,70;116;349,30;2316;32,30;3630;11,00;42156;6,25;32904;3,75;120893;1,25
2023-03-11;696706;4953475,00;0;0,00;1;146127,50;115;1206,00;254;273,00;5442;23,50;7191;9,50;88842;6,25;66480;3,75;225696;1,25
2023-03-08;604612;4462175,00;1;6500000,00;2;65817,00;121;1032,50;256;244,00;4498;25,60;6439;9,50;73278;6,25;57401;3,75;204311;1,25
2023-03-04;832017;6509083,75;0;0,00;2;96008,90;101;1804,40;325;280,30;6151;27,40;8184;10,90;105195;6,25;80019;3,75;298110;1,25
2023-03-01;577984;4196410,00;0;0,00;2;61897,00;70;1678,50;264;222,50;3997;27,10;6299;9,10;68333;6,25;55869;3,75;191671;1,25
2023-02-25;781198;6020885,00;0;0,00;3;59205,30;128;1317,00;379;222,40;6731;23,10;9368;8,80;103506;6,25;81343;3,75;270017;1,25
2023-02-22;537656;3732423,75;0;0,00;0;0,00;91;1148,40;245;213,20;4021;24,00;6161;8,30;59340;6,25;49481;3,75;171137;1,25
2023-02-18;755880;5679211,25;0;0,00;3;55845,50;103;1543,80;323;246,10;5592;26,30;8708;9,00;91984;6,25;80430;3,75;278677;1,25
2023-02-15;538581;3690198,75;2;2250000,00;14;7775,70;201;514,00;791;65,30;6665;14,30;9670;6,25;72868;6,25;61417;3,75;198095;1,25
2023-02-11;763384;5679991,25;0;0,00;3;55853,20;100;1590,30;300;265,00;5459;26,90;7623;10,20;88733;6,25;73808;3,75;267081;1,25
2023-02-08;534505;3498280,00;0;0,00;0;0,00;66;1484,10;155;315,90;3182;28,40;4616;10,40;57752;6,25;43963;3,75;147229;1,25
2023-02-04;780877;5654845,00;0;0,00;3;55605,90;88;1799,20;219;361,40;4341;33,70;6139;12,70;77483;6,25;59167;3,75;226328;1,25
2023-02-01;493936;3122340,00;0;0,00;2;46054,50;104;840,60;167;261,70;4427;18,20;4051;10,60;62436;6,25;33622;3,75;115367;1,25
2023-01-28;712687;5136790,00;0;0,00;1;151535,30;141;1020,00;310;231,90;5737;23,10;7136;9,90;90650;6,25;60266;3,75;201269;1,25
2023-01-25;461025;2854638,75;0;0,00;1;84211,80;47;1700,60;154;259,50;2275;32,40;3766;10,40;41856;6,25;37329;3,75;132955;1,25
2023-01-21;682165;4851342,50;0;0,00;8;17889,30;217;625,90;312;217,60;6593;19,00;7287;9,10;88105;6,25;61162;3,75;195027;1,25
2023-01-18;448660;2783148,75;3;333334,00;1;82102,80;58;1343,50;214;182,00;3384;21,30;5144;7,40;51975;6,25;42511;3,75;135054;1,25
2023-01-14;900925;7430755,00;3;2833334,00;5;43841,40;198;1050,80;433;240,20;9058;21,20;10269;9,90;134250;6,25;87010;3,75;301571;1,25
2023-01-11;649236;5146520,00;0;0,00;4;37955,50;93;1549,40;283;254,50;5382;24,70;6755;10,50;88523;6,25;61200;3,75;215290;1,25
2023-01-07;855905;7093166,25;0;0,00;5;41849,60;182;1091,20;558;177,90;8572;21,40;11028;8,80;131391;6,25;91580;3,75;306746;1,25
2023-01-04;662366;5240235,00;0;0,00;6;25764,40;136;1078,80;355;206,60;6675;20,30;7726;9,30;102085;6,25;64435;3,75;218757;1,25
