Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9
2018-11-07;452121;2940993,75;0;0,00;2;43379,60;63;1307,10;133;309,50;3072;24,70;3410;11,90;53653;6,25;32913;3,75;120263;1,25
2018-11-03;685630;5085850,00;0;0,00;9;16670,20;78;1825,60;292;243,80;4505;29,20;7103;9,80;76241;6,25;62011;3,75;223818;1,25
2018-10-31;441364;2792916,25;0;0,00;0;0,00;64;1221,90;186;210,20;3203;22,50;4700;8,20;54063;6,25;40532;3,75;131628;1,25
2018-10-27;724518;5333720,00;2;750000,00;1;157344,70;126;1185,20;305;244,80;5603;24,60;6999;10,50;93717;6,25;61522;3,75;207975;1,25
2018-10-24;423828;2665000,00;0;0,00;2;39308,70;112;666,20;204;182,80;3963;17,40;4370;8,40;54876;6,25;35132;3,75;109038;1,25
2018-10-20;788500;6017813,75;1;4000000,00;5;35505,10;118;1427,90;393;214,30;6790;22,90;9326;8,90;110604;6,25;81366;3,75;270475;1,25
2018-10-17;493480;3347681,25;0;0,00;1;98756,50;79;1186,50;181;258,90;3941;22,00;5284;8,70;62311;6,25;46969;3,75;159958;1,25
2018-10-13;799230;5959118,75;0;0,00;1;175794,00;116;1438,40;261;319,60;6445;23,90;6672;12,30;104627;6,25;64552;3,75;236073;1,25
2018-10-10;467723;3066221,25;0;0,00;3;30151,10;114;753,10;242;177,30;4995;15,80;5560;7,60;67970;6,25;44824;3,75;134016;1,25
2018-10-06;775792;5608273,75;0;0,00;3;55148,00;104;1509,90;243;323,10;5055;28,70;6024;12,80;84924;6,25;59184;3,75;220390;1,25
2018-10-03;448496;2854293,75;0;0,00;2;42100,80;61;1310,10;121;330,20;2916;25,30;3541;11,10;46619;6,25;32751;3,75;116528;1,25
2018-09-29;699905;5153617,50;0;0,00;4;38007,90;98;1472,40;316;228,30;4120;32,30;8325;8,50;74095;6,25;74835;3,75;259278;1,25
2018-09-26;416425;2630337,50;1;1000000,00;0;0,00;66;1115,90;95;387,60;2414;28,20;3075;11,80;41965;6,25;32397;3,75;126596;1,25
2018-09-22;699685;5150601,25;2;500000,00;6;25323,70;233;618,90;404;178,40;8395;15,80;9702;7,30;108079;6,25;76903;3,75;238386;1,25
2018-09-19;421688;2715286,25;1;2000000,00;1;80100,90;48;1583,90;124;306,50;2722;25,80;3485;10,70;47098;6,25;34053;3,75;125161;1,25
2018-09-15;705102;5210663,75;0;0,00;5;30742,90;230;634,30;334;218,40;7781;17,30;6385;11,20;107035;6,25;51779;3,75;168679;1,25
2018-09-12;416020;2630062,50;0;0,00;4;19396,70;56;1315,00;158;233,00;2628;25,90;3507;10,30;45281;6,25;30993;3,75;107269;1,25
2018-09-08;748576;5660472,50;2;1500000,00;1;166983,90;138;1148,50;242;327,40;6188;23,60;6065;12,80;95976;6,25;54150;3,75;183893;1,25
2018-09-05;440934;2903695,00;0;0,00;0;0,00;63;1290,50;202;201,20;3766;19,90;4955;8,00;58892;6,25;43126;3,75;137089;1,25
2018-09-01;710170;5310758,75;0;0,00;2;78333,60;71;2094,30;422;176,10;4629;29,70;10026;7,30;81656;6,25;80722;3,75;248229;1,25
2018-08-29;429563;2755101,25;0;0,00;0;0,00;66;1168,80;189;204,00;3142;22,70;5057;7,50;45457;6,25;39716;3,75;136681;1,25
2018-08-25;687655;5107120,00;0;0,00;12;12555,00;170;841,10;554;129,00;7950;16,60;10959;6,40;109839;6,25;84741;3,75;260999;1,25
2018-08-22;434378;2826831,25;1;2000000,00;2;41695,70;41;1930,50;124;319,10;2503;29,20;3008;12,90;42442;6,25;28068;3,75;103231;1,25
2018-08-18;699143;5187990,00;0;0,00;1;153045,70;97;1497,50;280;259,30;4754;28,20;6529;10,90;79907;6,25;58448;3,75;208325;1,25
2018-08-15;384361;2429223,75;0;0,00;3;23887,30;40;1700,40;87;390,90;1966;32,00;2642;12,60;32209;6,25;27635;3,75;113349;1,25
2018-08-11;716874;5334783,75;3;666667,00;0;0,00;149;1002,50;243;307,30;5362;25,70;6060;12,10;80119;6,25;55777;3,75;202242;1,25
2018-08-08;413750;2658026,25;0;0,00;3;26137,20;98;759,40;200;186,00;4291;16,00;5432;6,70;56859;6,25;41235;3,75;126316;1,25
2018-08-04;666552;4962563,75;0;0,00;5;29279,10;104;1336,00;322;215,70;5241;24,50;7922;8,60;80895;6,25;69974;3,75;234094;1,25
2018-08-01;409276;2622637,50;1;1000000,00;2;38683,90;43;1707,70;108;339,90;1972;34,40;2836;12,70;35814;6,25;30603;3,75;122445;1,25
2018-07-28;650787;4864215,00;2;500000,00;6;23915,70;178;765,10;298;228,50;8274;15,20;6638;10,10;90549;6,25;56641;3,75;191124;1,25
2018-07-25;410893;2691983,75;1;2000000,00;2;39706,70;31;2431,40;131;287,60;1899;36,70;3218;11,50;34963;6,25;30072;3,75;108573;1,25
2018-07-21;620039;4604092,50;0;0,00;1;135820,70;68;1895,80;256;251,70;3771;31,60;6932;9,10;68549;6,25;62175;3,75;215952;1,25
2018-07-18;403600;2600097,50;0;0,00;1;76702,80;36;2022,20;98;371,40;1603;42,00;2653;13,50;30188;6,25;30929;3,75;124853;1,25
2018-07-14;709073;5301907,50;1;1500000,00;2;78203,10;87;1706,30;204;363,80;3662;37,40;6125;11,90;65158;6,25;58496;3,75;242111;1,25
2018-07-11;407559;2628758,75;0;0,00;2;38774,10;34;2164,80;191;192,60;2158;31,50;4316;8,40;39615;6,25;36029;3,75;120350;1,25
2018-07-07;717512;5440835,00;2;1250000,00;0;0,00;193;789,30;347;219,50;6438;21,80;8341;9,00;97078;6,25;74318;3,75;250703;1,25
2018-07-04;436510;2894355,00;0;0,00;1;85383,40;42;1929,50;127;319,00;2469;30,30;3744;10,60;40490;6,25;39147;3,75;151726;1,25
2018-06-30;726883;5470815,00;0;0,00;5;32277,80;140;1094,10;373;205,30;5839;24,20;8993;8,30;88121;6,25;75426;3,75;253046;1,25
2018-06-27;437039;2833678,75;0;0,00;4;20898,30;89;891,40;184;215,60;3986;18,40;4268;9,10;55949;6,25;35565;3,75;119593;1,25
2018-06-23;785574;5940546,25;1;3000000,00;2;87623,00;151;1101,50;215;386,80;5841;26,30;6001;13,60;91880;6,25;57217;3,75;209311;1,25
2018-06-20;494910;3267473,75;0;0,00;2;48195,20;60;1524,80;140;326,70;2476;34,10;3671;12,20;44423;6,25;32855;3,75;128819;1,25
2018-06-16;790126;5869668,75;0;0,00;5;34631,00;176;933,80;554;148,30;8367;18,10;13083;6,25;119977;6,25;94728;3,75;277909;1,25
2018-06-13;457494;3014411,25;0;0,00;2;44462,50;43;1962,80;137;308,00;2547;30,60;4072;10,20;48274;6,25;41779;3,75;145554;1,25
2018-06-09;734298;5512438,75;0;0,00;1;162616,90;83;1859,60;198;389,70;4392;32,50;5845;13,00;82377;6,25;58434;3,75;213345;1,25
2018-06-06;518015;3702718,75;1;4500000,00;0;0,00;81;1279,90;164;316,00;3879;24,70;4887;10,40;65054;6,25;44667;3,75;156865;1,25
2018-06-02;792994;6148416,25;0;0,00;2;90689,10;84;2049,40;228;377,50;4030;39,50;5998;14,10;78342;6,25;60880;3,75;235705;1,25
2018-05-30;480083;3344751,25;0;0,00;1;98670,10;66;1418,90;268;174,70;3545;24,40;6107;7,50;59395;6,25;50902;3,75;164297;1,25
2018-05-26;744833;5805558,75;0;0,00;4;42815,90;136;1195,20;246;330,30;6898;21,70;6863;11,60;104090;6,25;56766;3,75;186909;1,25
2018-05-23;409660;2343155,00;0;0,00;1;86462,40;66;1242,50;158;259,50;3097;24,50;4147;9,70;50850;5,00;39745;3,00;0;0,00
2018-05-19;727066;4617136,00;0;0,00;2;85186,10;222;727,90;330;244,80;8496;17,60;8488;9,40;101717;5,00;78089;3,00;0;0,00
2018-05-16;425948;2332213,00;0;0,00;1;86058,60;65;1255,80;151;270,20;2725;27,70;3942;10,20;44411;5,00;37956;3,00;0;0,00
2018-05-12;671109;4216496,00;0;0,00;3;51862,90;103;1432,70;284;259,80;5854;23,30;8833;8,20;98729;5,00;76872;3,00;0;0,00
2018-05-09;431984;2341277,00;1;1000000,00;7;12341,80;126;650,30;294;139,30;4603;16,40;5720;7,00;56982;5,00;45860;3,00;0;0,00
2018-05-05;745359;4723242,00;1;2000000,00;3;58095,80;179;923,50;470;175,80;7612;20,10;11395;7,10;119982;5,00;89970;3,00;0;0,00
2018-05-02;411459;2238243,00;0;0,00;2;41295,50;37;2117,20;77;508,60;2025;35,80;2446;15,80;38011;5,00;25279;3,00;0;0,00
2018-04-28;721877;4522963,00;0;0,00;4;41724,30;105;1507,60;252;314,00;5378;27,20;6707;11,60;96063;5,00;63778;3,00;0;0,00
2018-04-25;544444;3461943,00;1;6500000,00;3;42581,80;60;2019,40;160;378,60;4079;27,40;5009;11,90;66727;5,00;49688;3,00;0;0,00
2018-04-21;806710;5394913,00;0;0,00;0;0,00;97;3998,90;265;356,20;5321;32,80;7002;13,30;92905;5,00;73885;3,00;0;0,00
2018-04-18;513167;3141522,00;0;0,00;2;57961,00;72;1527,10;205;268,10;3533;28,80;4582;11,80;59146;5,00;45779;3,00;0;0,00
2018-04-14;767696;4841760,00;0;0,00;2;89330,40;119;1424,00;350;242,00;5826;26,90;8789;9,50;99676;5,00;77691;3,00;0;0,00
2018-04-11;428120;2336001,00;0;0,00;0;0,00;47;3573,50;160;255,50;3075;24,60;4616;8,70;51785;5,00;42132;3,00;0;0,00
2018-04-07;708196;4443152,00;0;0,00;6;27325,30;117;1329,10;352;220,80;5350;26,90;8150;9,40;86320;5,00;72431;3,00;0;0,00
2018-04-04;403644;2158160,00;0;0,00;0;0,00;45;3448,20;212;178,10;2403;29,00;4872;7,60;42188;5,00;39922;3,00;0;0,00
2018-03-31;742484;4636462,00;1;1000000,00;2;85542,70;118;1375,20;249;325,80;5671;26,40;6707;11,90;100086;5,00;60685;3,00;0;0,00
2018-03-28;434061;2354548,00;1;1500000,00;3;28960,90;63;1308,00;189;218,00;2881;26,40;4411;9,20;49178;5,00;41207;3,00;0;0,00
2018-03-24;729598;4546164,00;0;0,00;1;167753,40;80;1988,90;258;308,30;5390;27,30;6805;11,50;81963;5,00;65151;3,00;0;0,00
2018-03-21;458640;2513093,00;5;400000,00;8;11591,60;175;502,60;234;187,90;4296;18,90;4661;9,30;55560;5,00;40897;3,00;0;0,00
2018-03-17;759024;4743784,00;0;0,00;2;87522,80;98;1694,20;272;305,20;5863;26,20;7199;11,30;100148;5,00;68408;3,00;0;0,00
2018-03-14;443822;2377512,00;0;0,00;0;0,00;67;2551,30;127;327,60;2895;26,60;3533;11,60;47303;5,00;35998;3,00;0;0,00
2018-03-10;861922;5763027,00;1;5000000,00;4;53163,90;116;1738,80;259;389,30;5394;34,60;7123;13,90;100227;5,00;71140;3,00;0;0,00
2018-03-07;544613;3320108,00;0;0,00;3;40837,30;80;1452,50;316;183,80;4510;23,80;7143;8,00;74720;5,00;61748;3,00;0;0,00
2018-03-03;821912;5417915,00;0;0,00;1;199921,00;71;2670,80;225;421,30;4778;36,70;6462;14,50;88846;5,00;67974;3,00;0;0,00
2018-02-28;513855;3038239,00;0;0,00;4;28027,70;91;1168,50;234;227,20;3859;25,50;4979;10,50;61193;5,00;46248;3,00;0;0,00
2018-02-24;815923;5254709,00;0;0,00;1;193898,70;142;1295,10;382;240,70;6670;25,50;8744;10,30;108671;5,00;80331;3,00;0;0,00
2018-02-21;472031;2623141,00;0;0,00;2;48396,90;48;1912,70;125;367,20;2713;31,30;3250;13,90;43846;5,00;32046;3,00;0;0,00
2018-02-17;751527;4738450,00;0;0,00;4;43712,20;81;2047,40;234;354,30;4406;34,80;6726;12,10;81721;5,00;65859;3,00;0;0,00
2018-02-14;443752;2396990,00;0;0,00;2;44224,40;56;1498,10;176;238,30;2806;27,60;5050;8,20;48333;5,00;45408;3,00;0;0,00
2018-02-10;728898;4551881,00;0;0,00;1;167964,40;81;1966,80;316;252,00;5102;28,90;8139;9,60;87372;5,00;73828;3,00;0;0,00
2018-02-07;421737;2252835,00;1;1000000,00;2;41564,80;44;1792,00;121;325,80;2367;30,80;2908;13,40;42787;5,00;29473;3,00;0;0,00
2018-02-03;726319;4549294,00;1;1000000,00;5;33573,70;272;585,30;496;160,50;10656;13,80;10262;7,60;142340;5,00;69491;3,00;0;0,00
2018-01-31;416167;2236348,00;1;1000000,00;0;0,00;64;2512,30;222;176,20;3024;23,90;5291;7,30;48199;5,00;44759;3,00;0;0,00
2018-01-27;721386;4515842,00;1;1000000,00;1;166634,50;130;1215,80;274;288,40;5316;27,50;6240;12,50;87988;5,00;58448;3,00;0;0,00
2018-01-24;417085;2232141,00;2;500000,00;1;82366,00;66;1183,70;212;184,20;3684;19,60;4482;8,60;51349;5,00;38138;3,00;0;0,00
2018-01-20;750867;4757170,00;1;2000000,00;5;35107,90;201;828,30;419;198,60;7310;21,00;9942;8,20;108948;5,00;89258;3,00;0;0,00
2018-01-17;432570;2348035,00;0;0,00;1;86642,40;50;1643,60;107;384,00;2530;30,00;3675;11,00;45314;5,00;37460;3,00;0;0,00
2018-01-13;740055;4637982,00;0;0,00;4;42785,30;113;1436,50;342;237,30;5841;25,70;9521;8,40;90983;5,00;88665;3,00;0;0,00
2018-01-10;433931;2362109,00;1;1500000,00;7;12451,60;92;898,60;205;201,60;2987;25,60;3842;10,60;46400;5,00;36194;3,00;0;0,00
2018-01-06;740523;4651540,00;0;0,00;2;85820,90;74;2200,00;257;316,70;3952;38,10;7480;10,70;75727;5,00;73738;3,00;0;0,00
2018-01-03;520173;3328538,00;2;2500000,00;1;122823,00;144;809,00;144;404,50;4397;24,50;4377;13,10;61885;5,00;46247;3,00;0;0,00
