Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9;P-R10;W-R10;P-R11;W-R11;P-R12;W-R12;P-R13;W-R13
2023-10-17;448779;3115797,50;0;67318140,00;0;139123,90;0;10838,50;1;1558,10;35;103,00;79;54,10;77;36,30;1198;14,80;1932;9,40;3982;8,40;6208;7,30;26700;5,10;54252;4,00
2023-10-13;776824;5866037,50;0;0,00;0;867786,70;0;16901,30;3;1974,10;57;155,50;142;67,80;117;53,30;2172;15,10;2864;12,90;6125;11,10;12554;6,80;46330;5,80;96314;4,30
2023-10-10;440111;2981352,50;0;0,00;0;515171,20;1;20067,30;1;1013,50;38;120,30;119;46,60;78;41,60;1559;11,00;1859;11,00;3887;9,50;8246;5,20;26349;5,30;53585;4,10
2023-10-06;612735;4495205,00;0;0,00;0;687153,20;0;32119,80;5;1282,60;57;147,90;156;60,60;85;50,80;2169;13,70;2563;12,50;4901;10,70;11515;6,30;36221;5,80;75327;4,30
2023-10-03;436263;2958162,50;0;0,00;0;124708,10;1;14573,10;4;1513,00;17;131,40;95;56,20;82;46,50;1084;14,40;1656;10,70;3464;9,70;5714;6,90;25058;5,10;51174;4,10
2023-09-29;1189308;10974162,50;0;130000000,00;1;81127,90;4;12135,00;12;642,80;227;75,80;495;32,40;343;29,20;6000;9,20;8048;7,90;15986;7,50;28717;5,00;104828;4,40;215922;3,60
2023-09-26;459836;3140092,50;0;0,00;0;87504,60;0;8764,80;2;509,60;66;69,70;145;28,10;143;26,20;1808;8,20;2508;7,50;4969;7,40;8655;4,40;31706;4,30;64189;3,60
2023-09-22;628831;4666027,50;0;0,00;0;681329,00;2;31847,50;2;1417,10;47;142,00;163;47,60;97;50,40;2433;10,00;2280;11,90;5398;10,40;12992;4,70;38833;5,20;86088;4,00
2023-09-19;396010;2642987,50;0;0,00;0;473970,00;0;55387,30;1;1568,30;20;146,70;62;58,00;60;53,40;1090;12,90;1309;12,40;2625;11,50;6377;5,70;20776;5,50;42397;4,40
2023-09-15;621335;4648527,50;0;27475869,00;0;264520,20;0;23183,50;3;2221,80;46;146,10;100;70,30;101;47,90;1551;16,40;2190;12,40;5353;9,70;7986;7,70;35020;5,80;83927;3,90
2023-09-12;447032;3059562,50;0;0,00;0;258198,50;0;40230,10;0;1790,10;32;157,30;68;71,40;72;51,40;1105;16,40;1358;13,70;3358;10,90;6008;7,40;22356;6,30;50818;4,30
2023-09-08;607471;4458367,50;0;0,00;0;167780,70;0;31370,40;1;1357,10;61;115,50;118;56,30;115;43,10;1766;14,20;2820;9,50;5592;8,90;8849;7,10;40699;4,70;80613;3,80
2023-09-05;437122;2941710,00;0;0,00;0;162494,70;0;12659,20;0;1689,80;26;176,60;56;85,40;69;45,90;810;19,80;1376;14,80;3720;9,40;4653;9,30;19622;6,90;57017;3,70
2023-09-01;762224;6200272,50;0;109268140,00;0;470297,30;1;31404,60;6;2013,80;44;173,00;141;77,30;96;57,60;2314;15,80;3249;13,30;6620;12,10;12813;7,00;49559;5,70;104103;4,50
2023-08-29;509728;3776187,50;0;0,00;0;636120,60;0;24778,60;0;1251,50;34;138,00;119;66,80;99;45,30;1339;15,90;1872;12,40;4555;10,00;6880;7,60;28994;5,90;66056;4,10
2023-08-25;630714;4864192,50;0;0,00;0;262115,90;1;30630,40;2;1547,10;66;139,40;98;68,40;115;47,90;1696;15,30;2562;12,20;5406;10,20;9251;7,00;37168;5,80;86459;4,10
2023-08-22;470641;3341352,50;0;0,00;2;82102,90;0;26864,30;1;1195,30;50;95,30;97;55,30;124;35,20;1317;14,20;2161;10,10;4683;9,20;7039;6,50;29807;5,00;60935;4,10
2023-08-18;600551;4490402,50;0;0,00;1;141503,90;0;41339,70;3;1514,80;45;147,30;70;81,00;97;48,30;1353;19,10;2164;13,20;5108;10,00;7320;9,00;33719;6,10;80887;3,90
2023-08-15;396324;2698285,00;0;0,00;0;122572,40;0;57294,40;1;2099,50;30;146,70;61;62,60;97;42,90;1055;15,60;1453;12,00;3908;8,70;5439;7,50;21220;5,70;54731;3,60
2023-08-11;578298;4250442,50;0;0,00;0;219719,20;2;22007,90;3;813,20;51;99,60;167;37,10;138;35,00;2282;9,80;2743;8,80;6129;8,30;11514;4,90;40181;4,60;81643;3,70
2023-08-08;429277;2921547,50;0;0,00;0;245845,50;0;57458,10;1;1556,20;27;149,80;64;61,00;79;49,60;1153;12,70;1344;12,80;3110;11,10;6921;5,60;23693;5,50;50055;4,20
2023-08-04;572927;4192687,50;0;0,00;0;159371,20;0;16554,50;0;1657,30;38;134,40;107;69,30;96;46,30;1415;16,00;1884;12,90;4350;10,80;8060;7,00;30707;6,00;66872;4,30
2023-08-01;510543;3715095,00;0;72144196,00;0;293061,60;0;45662,20;3;836,60;38;131,60;99;64,90;117;48,00;1375;15,40;1766;12,70;3963;10,40;7761;6,70;26907;6,00;59190;4,50
2023-07-28;596085;4509712,50;0;0,00;0;0,00;0;110849,10;0;2093,00;50;159,50;118;64,10;117;49,30;1942;13,50;2404;13,10;5265;11,10;11097;5,90;37972;5,80;79751;4,30
2023-07-25;442155;3069580,00;0;0,00;0;104441,70;2;8136,50;2;1583,90;53;102,60;100;57,30;153;22,10;1118;16,10;2054;9,60;6344;5,70;5608;8,20;25984;5,40;72729;3,10
2023-07-21;526772;3854450,00;0;0,00;0;164674,30;0;38487,10;2;2084,80;33;148,90;93;67,70;76;50,50;1297;15,50;1852;13,50;4053;11,50;6935;6,90;30011;5,70;64426;4,40
2023-07-18;417308;2829135,00;0;0,00;0;243239,50;2;18949,60;4;1362,00;28;160,60;80;65,10;71;48,20;1144;15,40;1384;13,80;3173;10,70;6158;6,90;20992;6,30;47569;4,20
2023-07-14;578071;4233132,50;0;0,00;1;309646,00;0;24123,10;2;1610,00;43;127,50;99;62,10;122;45,60;1638;14,30;2363;11,10;4760;10,60;8770;6,80;35857;5,10;72509;4,20
2023-07-11;500561;3614440,00;0;36621161,00;0;195184,20;2;22808,80;5;991,30;43;138,20;146;49,90;99;44,90;2156;11,70;2091;11,90;4532;9,70;11099;5,50;30028;5,60;65140;4,00
2023-07-07;625807;4746317,50;0;0,00;0;731833,60;0;28506,90;3;1065,50;78;105,90;199;42,00;160;34,40;2596;10,80;3293;9,40;7191;7,80;13099;5,50;45100;4,90;97883;3,60
2023-07-04;460778;3231707,50;0;0,00;1;272715,70;2;12747,60;4;684,50;37;101,70;239;28,20;112;33,70;2213;8,90;2322;9,50;4838;8,50;9701;5,10;29004;5,10;61567;3,80
2023-06-30;616217;4600777,50;0;0,00;1;225928,10;0;26401,50;5;1591,60;56;140,60;100;67,20;111;45,80;1518;15,60;2295;12,10;5379;9,80;7957;7,30;35791;5,60;81453;4,00
2023-06-27;433211;2965165,00;0;0,00;0;244467,60;2;19045,30;3;1078,50;43;85,90;104;43,20;111;29,50;1508;10,70;2004;8,70;5023;7,40;7374;5,90;28214;4,60;62312;3,50
2023-06-23;582067;4284550,00;0;0,00;0;318086,90;0;148684,30;3;2013,50;48;137,10;98;72,60;107;37,60;1276;17,90;2076;12,40;5350;8,50;6830;8,70;30478;6,20;82424;3,60
2023-06-20;470099;3335740,00;0;64343648,00;0;111169,00;1;43303,30;2;1445,10;65;92,20;112;55,20;110;34,70;1381;13,90;2214;9,50;4609;8,90;6838;6,80;29881;4,90;63063;3,90
2023-06-16;637497;4831340,00;0;0,00;0;357495,20;0;0,00;1;7305,10;66;132,20;108;71,20;145;42,90;1597;17,20;2601;12,20;5815;10,10;8773;7,90;37657;5,90;85914;4,10
2023-06-13;457353;3169875,00;0;0,00;0;260975,40;1;30497,10;2;1583,10;25;162,30;58;65,00;90;51,80;1151;15,00;1422;12,50;3312;11,20;6416;6,90;24114;5,50;51717;4,30
2023-06-09;621940;4629955,00;0;0,00;0;0,00;1;139523,40;1;1829,40;42;185,30;106;86,90;91;54,20;1419;20,00;1927;15,50;4828;11,30;7493;9,30;29493;7,20;78298;4,30
2023-06-06;456255;3167930,00;0;0,00;0;248559,50;0;11618,40;1;2783,70;48;138,00;58;65,90;93;38,70;1064;16,20;1669;12,80;3928;9,60;5816;7,60;24416;6,00;58639;4,00
2023-06-02;1109500;10028122,50;0;130000000,00;1;172851,10;1;14883,50;5;2048,40;133;113,30;214;72,80;363;29,90;3348;17,70;5471;11,50;15240;7,60;17328;8,50;76277;5,90;204417;3,50
2023-05-30;482016;3504125,00;0;0,00;1;117606,70;0;27486,60;3;1712,20;32;156,40;101;58,50;70;55,30;1687;12,40;1699;13,20;3800;11,00;9903;5,30;26266;5,90;59323;4,30
2023-05-26;687060;5314027,50;0;0,00;3;190665,00;0;59415,40;1;1790,90;98;139,50;133;70,80;94;49,80;1939;15,50;2601;12,70;5739;10,80;11509;6,70;38813;6,00;88079;4,40
2023-05-23;486595;3471787,50;0;0,00;0;187039,00;0;18734,60;3;1074,90;51;105,90;80;57,70;114;30,60;1351;14,50;2249;10,10;5152;7,80;7018;7,10;29838;5,30;69065;3,50
2023-05-19;691553;5291180,00;0;0,00;1;239206,30;1;16771,90;2;1187,20;91;112,60;217;46,90;190;41,40;2615;11,80;3321;11,40;6568;10,50;14114;5,40;43054;5,70;89063;4,40
2023-05-16;543765;3898560,00;0;0,00;0;539367,90;0;18008,40;3;1636,00;53;116,80;142;61,20;116;38,90;1638;15,20;2375;10,30;5485;8,40;8396;7,40;33081;5,40;76267;3,70
2023-05-12;738182;5591685,00;0;0,00;1;234925,90;1;20589,70;5;1425,10;40;139,80;160;54,70;91;48,50;2693;11,60;3041;11,40;6643;9,50;14099;5,50;48545;5,20;106609;3,70
2023-05-09;537866;3816977,50;0;0,00;0;0,00;1;126107,90;1;885,80;68;80,50;157;35,20;95;34,40;1921;9,80;2912;7,90;5361;8,10;9477;5,30;37142;4,40;71394;3,70
2023-05-05;891562;7512885,00;0;53041075,00;1;157711,00;0;28668,60;5;1164,70;85;116,50;332;38,60;187;43,60;4834;9,00;4393;10,50;9686;10,00;25889;4,20;63652;5,20;136552;4,10
2023-05-02;572112;4543450,00;0;0,00;0;383454,10;1;29873,10;3;2067,70;60;135,40;140;63,70;143;52,00;1569;15,60;2740;11,40;5358;10,90;8469;7,20;37482;5,40;75833;4,50
2023-04-28;758278;6256925,00;0;0,00;0;982720,10;1;16405,50;2;1459,90;95;110,30;127;68,20;287;29,90;2063;16,70;3648;10,60;9908;7,20;11463;8,30;49164;5,50;132426;3,30
2023-04-25;543874;4217527,50;0;0,00;1;717775,80;0;33551,20;3;1306,20;43;148,50;118;59,20;92;42,10;1335;18,10;1943;12,70;5109;9,30;7626;8,20;28033;6,70;72722;4,00
2023-04-21;705754;5645755,00;0;0,00;0;318105,80;1;17156,90;14;926,20;97;100,00;337;38,20;271;34,60;3793;9,90;4157;9,80;9278;8,60;17689;5,00;53516;5,00;115835;3,70
2023-04-18;472449;3389652,50;0;0,00;0;150414,50;1;23436,20;0;1183,70;33;125,00;54;78,70;103;35,60;1070;18,00;1883;11,30;5151;7,80;5593;8,90;26088;5,80;71248;3,50
2023-04-14;615619;4643690,00;0;0,00;0;383595,60;0;25615,00;1;1861,60;74;118,60;148;66,10;121;45,50;1847;15,10;2826;11,20;6028;10,20;9688;6,70;38969;5,40;80360;4,30
2023-04-11;424134;2940402,50;0;0,00;0;269932,10;0;12617,50;2;1190,90;56;91,60;105;51,00;92;28,60;1225;14,00;1891;9,40;4381;7,50;5797;7,10;26006;5,20;59574;3,50
2023-04-07;628921;4682470,00;0;0,00;0;352535,10;0;27464,40;3;1555,30;44;142,30;138;60,90;108;44,00;1493;18,10;2377;12,70;5280;10,10;8491;8,30;32125;6,40;80335;4,10
2023-04-04;442972;3021730,00;0;0,00;0;264328,70;1;24711,10;2;2405,20;21;149,20;84;55,50;71;47,30;1357;11,90;1636;12,00;3419;10,50;7607;5,30;24273;5,50;52192;4,20
2023-03-31;608710;4463242,50;0;0,00;0;346909,70;0;54052,30;3;1870,60;51;137,60;119;64,90;103;46,00;1517;15,50;2257;12,30;5429;10,10;8463;7,20;33130;5,90;79587;4,10
2023-03-28;418167;2798912,50;0;0,00;0;482807,50;0;28210,00;1;1849,80;32;136,80;54;87,80;60;45,80;721;20,90;1344;13,20;3060;10,40;4204;9,50;20652;6,20;46432;4,30
2023-03-24;624356;4699937,50;1;66287741,00;1;126453,80;0;25332,20;4;1624,40;52;117,70;100;62,80;126;39,80;1772;15,60;2436;12,00;5875;9,20;9486;7,50;35248;5,90;85372;3,90
2023-03-21;454592;3143800,00;0;0,00;0;281195,20;0;21906,60;3;1462,10;40;106,00;95;58,60;86;40,60;1198;14,50;1945;10,00;4014;9,40;6452;6,80;28516;5,00;56800;4,00
2023-03-17;612724;4500162,50;0;0,00;0;103234,90;1;16889,30;2;1696,90;53;130,70;85;72,70;112;39,60;1350;17,00;2323;12,00;5214;9,60;7706;8,00;33456;5,90;79328;4,00
2023-03-14;440992;2971445,00;0;0,00;0;176354,00;0;20608,40;1;1426,40;31;150,30;45;84,20;57;40,80;861;20,50;1331;13,90;3459;9,10;4707;9,60;19536;6,90;52474;3,90
2023-03-10;603777;4403130,00;0;0,00;1;179080,60;0;55805,40;2;1489,80;59;154,90;124;54,00;112;51,10;2141;12,20;2390;13,00;4905;11,40;12154;5,10;35469;5,80;72401;4,50
2023-03-07;691176;5748105,00;1;144966361,00;0;186010,40;1;19760,70;2;1302,00;62;116,90;133;58,90;118;43,20;2117;14,10;2977;11,40;7098;9,30;11030;7,00;46202;5,50;106315;3,80
2023-03-03;1142531;10260277,50;0;0,00;1;150850,40;3;13795,90;4;1392,00;134;115,60;246;69,50;360;32,40;3237;17,70;5548;11,90;15323;7,90;17687;8,50;76686;6,00;207293;3,60
2023-02-28;428095;2899617,50;0;0,00;1;104365,10;1;12195,90;1;1309,90;31;134,00;66;63,30;82;46,20;1032;15,30;1605;12,10;3866;9,70;5685;7,20;22132;5,90;52906;4,10
2023-02-24;708666;5574780,00;0;102242065,00;0;446486,90;0;18972,90;5;1000,00;122;92,40;126;65,10;259;31,90;2147;15,10;4090;10,30;8625;8,90;10954;7,00;49592;5,30;106468;4,00
2023-02-21;463570;3310675,00;0;0,00;0;305559,40;0;47609,50;7;1202,30;58;138,60;95;54,20;125;49,00;1441;12,30;1787;12,40;3865;11,00;8487;5,20;25831;5,70;54302;4,50
2023-02-17;622030;4705557,50;0;0,00;0;389007,50;0;18183,40;3;1490,40;55;114,00;188;57,10;141;36,30;2255;13,60;2921;10,90;6802;8,40;11167;6,60;40356;5,50;93575;3,70
2023-02-14;473021;3320965,00;0;0,00;1;147832,90;0;69102,00;3;2049,80;32;129,70;71;77,70;67;51,40;1076;17,80;1639;12,80;3444;11,50;6460;7,70;26125;5,90;52531;4,60
2023-02-10;637576;4748422,50;0;0,00;0;62801,60;0;10360,70;2;660,90;82;87,80;148;33,50;161;35,70;2373;10,70;2748;9,90;5697;9,50;12205;5,30;40721;5,00;82468;4,10
2023-02-07;457052;3135640,00;0;0,00;0;109249,20;0;21277,70;0;2092,80;30;163,80;108;61,00;76;51,80;1445;13,20;1530;13,40;3330;11,30;8388;5,60;24181;5,90;51906;4,40
2023-02-03;1127399;9631437,50;0;0,00;1;200626,30;4;10940,90;8;1053,90;121;116,00;277;55,90;295;34,60;3809;14,00;5377;11,40;12652;9,10;20381;6,70;75048;5,70;179924;3,90
2023-01-31;471402;3320177,50;0;66081021,00;0;202795,00;0;28437,90;9;447,30;73;83,90;292;22,10;135;35,10;3328;6,40;2842;8,00;5272;8,30;13101;3,80;34831;4,40;67392;3,80
2023-01-27;629276;4723737,50;0;0,00;1;186490,50;1;13411,00;1;1645,50;65;125,50;105;70,20;211;28,30;1460;18,40;2506;12,30;7995;6,90;7007;9,20;33538;6,30;105879;3,20
2023-01-24;422557;2880657,50;0;0,00;0;263096,40;0;30744,90;3;1126,60;21;142,20;95;56,70;72;48,70;1217;13,70;1415;12,00;3022;10,80;6071;6,70;22081;5,70;46940;4,40
2023-01-20;561022;4079425,00;0;0,00;0;170372,20;1;19909,40;3;1378,00;36;125,80;112;58,50;122;42,70;1723;13,80;2421;10,80;5645;8,90;9018;6,70;34642;5,30;79188;3,80
2023-01-17;403080;2690262,50;0;0,00;0;82263,60;0;38452,70;0;1197,70;28;159,40;70;59,60;44;51,10;1205;13,00;1351;12,90;2868;11,00;7369;5,70;20381;5,80;43558;4,30
2023-01-13;740364;5591780,00;0;68825114,00;0;182354,40;1;19372,30;6;1005,60;82;108,70;148;55,10;231;32,20;2172;14,20;3507;10,30;8828;8,00;10983;7,00;46807;5,30;113576;3,60
2023-01-10;438476;3037330,00;0;0,00;0;0,00;1;145098,90;1;1528,80;26;142,80;83;62,40;89;43,60;1158;14,60;1524;12,50;3645;10,20;5948;7,00;23342;5,80;54804;4,10
2023-01-06;588707;4339470,00;0;0,00;0;342205,30;0;0,00;3;9989,50;29;171,50;93;75,20;85;50,00;1296;19,50;1762;14,90;4303;11,10;7510;9,10;27690;6,90;67590;4,40
2023-01-03;432317;2959290,00;0;0,00;0;260515,80;0;24354,70;2;1806,10;24;174,60;51;80,00;55;57,40;966;16,30;1284;14,20;2966;11,50;5907;7,10;20743;6,20;47122;4,30
