Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9;P-R10;W-R10;P-R11;W-R11;P-R12;W-R12;P-R13;W-R13
2019-11-05;559778;4227537,50;0;0,00;0;332383,30;0;29030,90;2;4207,30;46;175,80;79;146,00;110;55,20;1308;25,90;2147;15,80;5389;11,50;6873;13,70;31674;8,80;78692;4,20
2019-11-01;635254;4985085,00;0;0,00;0;599883,00;0;69859,80;2;3178,60;65;195,10;131;100,40;94;72,90;2139;16,20;2314;16,40;5103;14,50;13171;7,50;38640;8,30;79447;5,00
2019-10-29;507483;3773362,50;0;0,00;0;950560,70;2;44279,20;4;4331,60;53;179,30;109;113,70;138;65,40;1333;21,10;2133;15,40;5008;12,80;7094;11,10;29476;8,40;70071;4,50
2019-10-25;685950;5293460,00;0;0,00;0;400906,60;1;56025,40;4;5269,90;42;229,00;114;151,10;113;80,10;1784;25,30;2146;19,50;4872;16,00;10199;12,60;35874;10,00;83187;5,20
2019-10-22;496708;3568057,50;0;0,00;0;882788,60;0;41122,30;1;2646,60;42;185,50;64;134,20;83;72,30;1235;20,60;1934;15,10;3760;14,40;7136;10,50;29487;7,60;59422;4,80
2019-10-18;681107;5162235,00;0;0,00;0;190540,20;6;15663,10;1;4491,10;47;211,40;121;152,00;134;61,00;1477;28,10;2324;18,70;7146;11,60;7696;14,80;34196;10,20;106481;4,00
2019-10-15;498154;3538965,00;0;0,00;0;427808,30;1;22142,50;1;5130,20;34;212,60;74;121,00;119;64,10;1300;21,00;1938;15,90;4284;13,50;6774;10,60;29984;8,00;60268;4,80
2019-10-11;709839;5404457,50;0;0,00;0;292510,70;0;54503,20;2;3251,10;64;184,10;130;119,90;149;69,90;2049;20,00;3085;14,30;6395;13,30;11079;10,30;46335;7,40;95526;4,60
2019-10-08;1588165;15657730,00;0;190000000,00;0;5227531,10;3;24862,40;6;3800,30;169;182,70;446;127,30;368;62,50;5781;23,00;8345;14,90;19391;11,80;29543;12,40;124479;8,10;293904;4,10
2019-10-04;1414860;13183287,50;0;0,00;0;2521014,80;1;49958,70;11;2065,00;139;191,30;481;80,70;344;69,80;6869;14,80;6828;15,60;14459;13,90;31325;9,30;105775;8,10;217747;4,70
2019-10-01;1115987;10305045,00;0;0,00;0;2287582,90;1;43272,20;4;3474,90;112;189,20;234;126,80;243;68,80;3569;22,10;5088;16,10;11828;13,20;19785;11,30;78115;8,50;176635;4,50
2019-09-27;1310543;12168060,00;0;0,00;0;4698171,80;0;69827,40;13;3252,80;108;217,30;371;114,50;266;75,10;5263;19,50;5751;17,30;12848;14,60;30912;9,10;86448;9,20;195737;5,00
2019-09-24;1099937;10174562,50;0;0,00;1;5012664,00;0;28674,30;8;4315,50;91;224,10;226;132,80;240;73,80;3374;22,90;4841;17,10;11506;14,30;18901;11,60;75489;8,90;171270;4,80
2019-09-20;1055803;9438377,50;0;0,00;2;162729,90;7;13686,70;15;2434,30;188;146,90;347;86,80;334;56,00;4930;15,70;5784;13,90;12459;12,50;24647;8,60;79956;7,80;169120;4,50
2019-09-17;800452;6961020,00;0;0,00;1;231742,10;0;37782,70;4;4297,80;60;226,30;174;139,10;138;72,30;2275;24,70;3362;18,50;8656;13,30;12562;12,60;46324;10,20;125865;4,60
2019-09-13;1139909;9839145,00;0;0,00;0;519277,90;4;30236,40;8;2850,90;136;165,90;303;102,50;255;67,80;4153;18,30;5965;13,40;11963;13,10;21528;9,80;87130;7,20;174856;4,60
2019-09-10;728009;6150747,50;0;0,00;0;482131,30;1;56146,90;0;3661,70;81;159,00;167;85,00;167;62,90;2599;15,60;3452;13,70;7075;12,60;13790;8,30;52050;7,50;106332;4,50
2019-09-06;874157;7504505,00;0;0,00;0;287720,40;1;36552,70;5;2234,80;92;157,00;275;82,30;215;59,40;3823;15,00;4426;13,10;9255;12,30;19987;8,30;64669;7,30;132624;4,40
2019-09-03;662807;5494385,00;0;0,00;0;0,00;0;270365,20;5;3944,50;85;161,60;127;105,90;154;63,00;2132;18,80;3150;13,90;6525;12,60;10584;10,30;49413;7,50;105021;4,30
2019-08-30;827965;7013900,00;0;0,00;0;0,00;1;215309,80;6;3510,90;57;217,70;143;121,70;114;76,40;2672;19,20;2950;17,60;6725;14,80;16376;9,30;49484;8,90;110116;4,80
2019-08-27;617856;5008922,50;0;0,00;0;222149,00;1;25870,50;1;3954,30;56;187,70;111;122,80;138;61,50;1995;20,60;2479;16,50;5783;13,20;11100;10,30;37316;8,90;82489;4,80
2019-08-23;766511;6336397,50;0;0,00;0;280027,50;2;46586,80;9;3190,10;83;166,90;233;89,80;155;65,10;3342;15,40;3296;15,10;7204;13,20;18405;8,00;49877;8,20;108736;4,60
2019-08-20;546860;4218020,00;0;0,00;1;494469,70;1;57583,80;2;4023,70;48;182,30;114;122,80;115;63,20;1546;21,30;2314;15,80;5122;13,20;8502;11,00;35404;8,30;78170;4,40
2019-08-16;662233;5264785,00;0;0,00;1;588983,10;1;30484,60;3;2917,30;55;172,80;148;102,30;137;64,10;2319;18,10;2970;14,20;6575;12,20;11728;9,60;47056;7,50;102652;4,30
2019-08-13;521306;3915700,00;0;0,00;0;185444,50;0;71986,90;3;4062,80;57;161,80;112;120,00;90;61,70;1317;21,50;2619;12,40;4645;12,30;7435;11,10;35383;7,10;69224;4,50
2019-08-09;674233;5269930,00;0;0,00;0;1163580,70;0;135505,60;1;6976,80;40;246,70;94;162,50;151;67,30;1437;27,00;2126;19,70;6212;13,90;8048;13,90;33429;10,30;90230;4,70
2019-08-06;466053;3373897,50;0;0,00;0;425429,60;0;22019,40;2;5701,90;32;201,50;85;154,30;94;64,90;1114;26,20;1824;16,30;4830;11,80;6032;14,00;26267;8,90;67434;4,10
2019-08-02;621563;4749887,50;0;0,00;1;134225,40;2;11368,20;10;1675,70;159;79,50;262;71,80;272;31,40;2814;15,00;3762;11,00;7587;10,50;13399;8,30;46173;7,10;90111;4,40
2019-07-30;439387;3123697,50;0;0,00;0;388605,90;0;60340,50;0;2459,50;42;141,50;95;76,80;69;58,30;1450;14,80;1926;12,20;3693;11,40;7256;8,30;27022;7,10;56494;4,20
2019-07-26;567278;4276547,50;0;0,00;0;495804,90;0;46191,40;1;3322,50;37;201,50;127;124,00;96;67,90;1692;20,60;2167;15,80;5484;12,50;8686;11,20;34305;8,30;83916;4,30
2019-07-23;407800;2860165,00;0;0,00;1;357375,70;0;23781,90;8;1596,60;40;159,00;151;53,30;91;58,90;2303;9,80;2034;11,80;4026;11,70;11451;5,50;27620;6,60;56099;4,20
2019-07-19;765443;6344495,00;0;107683454,00;1;148716,20;0;16494,10;12;1355,30;109;100,20;305;58,30;226;44,70;4079;11,80;5021;10,30;9199;10,30;18760;7,20;65268;6,30;126240;4,00
2019-07-16;561106;4399097,50;0;0,00;0;171807,90;0;48019,20;0;2498,60;67;129,80;132;94,10;166;50,30;1729;18,00;3285;10,50;6577;10,40;8369;10,30;44366;6,30;89237;4,00
2019-07-12;720655;5844627,50;0;0,00;0;425457,90;0;59456,40;3;3093,80;65;236,40;188;117,50;130;75,60;2377;20,00;2607;17,90;6034;15,10;13982;9,40;40946;9,20;89771;5,10
2019-07-09;529774;4036432,50;0;0,00;0;238382,00;0;111043,70;1;4023,30;59;159,80;113;106,60;82;67,60;1676;19,20;2295;14,60;4684;14,00;8664;9,80;34683;7,70;68278;4,90
2019-07-05;712643;5674825,00;0;0,00;0;296584,40;3;21254,70;6;2938,00;97;160,50;204;98,80;183;61,20;2718;16,80;3874;13,90;7427;12,90;13940;8,70;50198;7,80;99448;4,60
2019-07-02;509373;3794130,00;0;0,00;0;438316,50;4;22686,40;3;4539,50;53;180,50;90;150,90;133;53,90;1194;26,10;2016;15,30;5335;11,00;5963;14,10;29031;8,60;75453;4,00
2019-06-28;670789;5244777,50;0;0,00;0;373141,60;0;17381,70;1;2500,50;60;192,40;150;109,10;138;59,50;1989;19,90;2771;15,20;6439;11,80;10498;11,00;40959;8,40;96032;4,20
2019-06-25;457281;3299372,50;0;0,00;0;0,00;0;969918,10;2;5974,80;37;209,60;85;120,20;71;74,00;1343;19,80;1495;16,40;3503;13,40;7477;9,90;24442;8,70;55361;4,60
2019-06-21;660107;5081672,50;0;0,00;0;520195,40;0;80772,90;4;1975,40;67;134,70;275;51,50;156;52,60;3993;10,00;3385;11,30;7097;10,70;19842;5,80;47307;6,60;98399;4,10
2019-06-18;462133;3307005,00;0;0,00;1;151922,70;0;35384,50;5;1602,50;66;128,20;202;66,40;134;53,60;2278;12,20;2203;13,40;4613;12,70;11501;6,20;28848;7,70;59053;4,80
2019-06-14;673076;5137342,50;0;0,00;2;174015,20;1;20265,00;3;3398,40;64;174,20;180;86,30;134;61,90;2820;14,00;3107;13,60;6217;12,80;14579;7,30;45223;7,30;88958;4,50
2019-06-11;729800;6325132,50;0;138716863,00;0;212540,70;1;74254,70;2;4842,70;75;195,60;150;143,60;197;61,20;1983;25,90;3054;17,80;8161;12,60;10655;13,70;42578;10,00;115401;4,40
2019-06-07;1155837;10663042,50;0;0,00;1;335498,30;3;29303,00;5;2364,20;122;162,40;329;86,20;283;61,00;4798;16,20;6087;13,60;12823;12,50;26016;8,80;87807;7,60;185141;4,50
2019-06-04;461931;3239165,00;0;0,00;0;383119,10;1;59488,50;2;3117,60;36;229,30;115;102,40;57;83,10;1603;17,30;1578;17,30;3512;14,80;8991;8,30;24366;8,90;53501;4,90
2019-05-31;593603;4481122,50;0;0,00;0;960928,70;0;74603,70;1;4378,90;36;233,50;97;126,50;93;75,40;1461;22,70;2130;16,80;5084;13,00;8075;12,00;31929;8,80;80741;4,20
2019-05-28;478197;3518572,50;1;32676834,00;1;116990,20;0;23842,30;7;2392,20;73;107,40;142;76,70;135;45,70;1753;15,40;2849;10,50;6175;9,50;7681;9,50;35658;6,50;77471;3,80
2019-05-24;651565;5053467,50;0;0,00;0;179790,90;0;25125,20;7;2234,40;63;132,80;130;102,90;166;54,10;1999;18,20;3087;12,00;6533;11,70;10751;9,70;44303;7,00;90188;4,40
2019-05-21;454670;3245972,50;0;0,00;0;0,00;0;239866,10;1;5541,00;32;241,80;46;159,80;74;73,70;921;27,80;1457;19,50;3370;15,20;4929;14,40;21185;10,20;53670;5,00
2019-05-17;630076;4777090,00;0;0,00;0;203560,10;0;118528,60;1;3865,00;49;202,00;124;124,70;105;79,60;1791;21,00;2397;16,00;5306;15,00;9652;10,50;37735;8,30;76962;5,20
2019-05-14;431951;3027322,50;0;0,00;0;363769,00;0;84725,90;0;3315,30;42;155,10;92;103,40;105;50,50;1306;19,10;1826;12,90;4184;10,50;5991;11,20;26609;7,50;60399;3,90
2019-05-10;618024;4650152,50;0;0,00;1;482697,70;0;74950,50;2;3055,00;45;192,30;141;102,70;92;77,90;2003;16,90;2173;15,40;4838;14,40;11140;8,90;36227;7,90;77030;4,70
2019-05-07;445600;3132575,00;0;25024461,00;0;244572,60;0;18987,90;2;3214,90;36;184,20;87;107,10;79;63,00;1245;19,70;1596;15,80;3732;12,60;6154;10,90;24409;8,50;56777;4,30
2019-05-03;598655;4507187,50;0;0,00;1;239796,90;1;31915,10;6;3414,80;81;146,00;125;106,10;168;53,10;1818;19,00;3151;12,50;6328;11,80;9336;10,30;42180;7,00;84762;4,40
2019-04-30;453690;3207497,50;0;25326022,00;0;253763,70;2;35462,60;2;3097,40;66;141,60;84;102,10;136;44,30;1200;20,80;1926;13,70;4709;10,20;6260;11,30;26010;7,90;63173;4,00
2019-04-26;606588;4574395,00;0;0,00;0;0,00;0;199617,20;2;3816,20;38;226,50;95;135,90;107;73,10;1331;24,80;2110;17,40;4609;14,60;7625;12,90;32007;9,30;73188;4,90
2019-04-23;421618;3059065,00;0;44153561,00;0;245317,70;0;34282,30;4;2206,30;38;154,10;150;66,90;82;59,80;1860;12,50;2322;12,20;4216;12,10;8982;7,10;30524;7,00;59213;4,40
2019-04-19;622366;4742855,00;0;0,00;0;0,00;0;407121,40;1;4179,80;62;206,40;102;132,60;124;77,10;1693;21,60;2341;16,70;5434;14,00;9420;11,10;36154;8,50;84440;4,60
2019-04-16;439559;3088660,00;0;0,00;0;756203,40;0;22016,00;1;3589,50;28;221,90;77;118,10;61;63,00;1156;21,30;1537;16,20;3350;12,50;6089;11,40;23364;8,40;55181;4,30
2019-04-12;641609;4825885,00;0;0,00;0;255487,40;0;79341,20;1;5061,90;34;246,80;93;139,90;104;91,80;1812;20,40;2071;19,20;4521;16,50;10869;9,40;33624;9,30;71545;5,30
2019-04-09;530651;4009905,00;0;79149373,00;0;184420,70;1;35794,70;1;3089,60;67;170,80;79;139,50;162;54,60;1402;23,00;2138;17,00;5448;12,20;7036;12,50;29360;9,20;76836;4,30
2019-04-05;796644;6386237,50;0;0,00;0;406668,00;0;56830,50;0;1903,90;87;132,90;271;69,50;201;51,30;3696;12,60;4151;11,40;8249;11,20;17951;7,20;58623;6,70;118090;4,30
2019-04-02;553525;4153040,00;0;0,00;0;219096,70;0;40824,00;1;3442,80;61;130,00;107;95,70;128;52,80;1483;19,00;2531;11,90;5070;12,10;8430;10,20;35612;7,20;73593;4,50
2019-03-29;677911;5206787,50;0;0,00;0;379140,60;1;26491,80;4;3322,50;69;168,50;143;110,10;166;53,90;1906;20,70;2850;14,20;7136;11,10;10388;11,40;39380;8,30;101261;4,10
2019-03-26;464292;3300187,50;0;0,00;1;114424,20;0;31092,40;0;3649,90;56;147,60;122;79,80;113;57,10;1839;15,20;2174;12,90;4634;11,50;9186;8,40;29550;7,50;64018;4,20
2019-03-22;653242;4950265,00;0;0,00;1;153077,40;3;19198,00;1;2774,40;81;144,50;117;105,30;162;47,20;1540;21,10;2882;14,40;7215;10,80;8167;11,60;38352;8,30;95511;4,10
2019-03-19;446712;3135487,50;0;0,00;0;753943,40;0;58534,00;1;5368,20;28;205,80;55;151,80;71;69,20;928;26,90;1544;15,80;3743;12,00;4837;14,30;22852;8,70;55893;4,30
2019-03-15;729308;5835380,00;0;83410540,00;0;220944,30;1;18162,50;2;4871,70;58;192,00;102;153,40;125;62,70;1615;27,20;2858;16,30;6818;12,20;8941;14,60;41582;9,00;103823;4,30
2019-03-12;526709;3933020,00;0;0,00;1;476757,70;1;11688,60;10;1005,80;153;65,60;241;59,10;239;25,30;2528;13,20;3982;8,50;7933;7,60;11610;8,40;43233;6,10;86220;3,50
2019-03-08;703038;5484897,50;0;0,00;1;176677,80;0;32005,70;2;2762,60;66;157,50;180;88,40;157;61,90;2873;15,10;3179;13,80;6824;12,20;15859;8,00;48290;7,40;103036;4,20
2019-03-05;497887;3595427,50;0;0,00;0;0,00;0;272164,50;3;4572,40;39;215,00;63;144,20;96;63,10;1005;23,70;1780;16,50;4373;12,50;6066;12,30;25253;8,80;61227;4,50
2019-03-01;694623;5315605,00;0;0,00;0;339641,40;1;19776,50;3;3869,30;68;158,40;108;146,20;253;35,20;1592;25,50;2555;15,80;9365;8,60;8172;13,90;36017;9,30;117569;3,50
2019-02-26;472358;3367345,00;0;0,00;0;405947,30;0;27014,20;2;2802,80;51;149,20;80;112,60;71;59,20;1198;21,10;1896;13,50;3335;13,30;6532;10,70;27596;7,50;53377;4,70
2019-02-22;685615;5222140,00;0;0,00;0;366124,70;2;36546,20;7;1925,00;55;172,80;326;53,40;128;73,30;4467;9,50;3068;13,20;6287;13,30;21601;5,50;47081;7,10;93485;4,60
2019-02-19;859973;7622560,00;0;175475380,00;1;317492,60;0;41082,00;13;2348,70;128;145,10;282;84,30;213;54,20;3725;15,20;5475;12,20;10408;11,40;18561;8,40;72789;7,00;143465;4,20
2019-02-15;1042822;9268872,50;0;0,00;1;316859,90;2;24600,00;13;3232,60;127;175,90;304;115,50;250;58,90;3338;22,10;5208;15,70;11783;12,30;17073;11,60;70254;8,80;166648;4,50
2019-02-12;802545;6942690,00;0;0,00;0;293220,90;0;48781,70;4;4073,70;54;226,90;164;132,90;136;83,70;2431;22,30;3122;17,90;7125;15,40;13768;10,80;48975;9,30;109887;5,10
2019-02-08;990281;8708777,50;0;0,00;0;257998,60;1;52579,40;7;4676,00;69;200,70;188;126,60;227;70,30;2724;21,00;4416;15,60;9811;13,20;15056;10,70;67876;8,00;156139;4,40
2019-02-05;739828;6309955,00;0;0,00;0;677562,10;2;17534,60;5;3216,20;87;153,30;160;130,00;181;60,70;2174;22,70;3642;14,90;7048;13,70;12071;11,30;52024;8,00;104929;4,80
2019-02-01;1214383;11097907,50;0;0,00;0;508163,80;1;27848,70;10;4062,60;109;201,10;285;124,20;226;69,70;4224;20,90;5098;16,90;11672;13,90;22682;10,60;80082;8,70;186179;4,60
2019-01-29;540364;4096012,50;0;0,00;0;200314,90;1;21207,10;2;2653,50;64;154,20;144;86,10;122;59,20;1938;15,60;2450;13,60;5601;12,50;10042;8,40;33738;7,70;73804;4,60
2019-01-25;746749;5925500,00;0;0,00;0;208309,10;2;36388,10;4;3095,40;74;126,80;176;102,10;178;45,10;2252;20,30;3456;12,40;8145;10,10;11627;11,30;46707;7,60;115184;3,80
2019-01-22;486052;3581202,50;0;0,00;0;913606,80;1;30398,40;3;3469,30;45;191,70;74;132,40;91;62,70;1200;23,20;1882;15,30;4703;11,80;6427;12,20;27342;8,50;67388;4,30
2019-01-18;684950;5292062,50;0;0,00;0;586491,40;0;45533,50;3;2905,00;59;179,20;136;111,40;158;64,50;1912;20,10;2806;14,30;6319;12,20;10188;10,70;39935;8,10;91622;4,40
2019-01-15;481936;3456765,00;0;0,00;0;214767,80;0;66695,80;2;3495,30;32;188,70;100;92,60;64;74,10;1414;16,20;1725;15,00;3726;13,70;7490;8,50;27525;7,80;59505;4,60
2019-01-11;668598;5072655,00;0;0,00;1;372299,60;0;43356,40;2;2650,80;62;189,20;138;115,00;157;65,50;2061;19,60;2622;16,00;5915;13,60;10784;10,40;38593;8,50;87748;4,70
2019-01-08;468638;3304627,50;0;0,00;1;806956,70;0;26849,90;3;2553,60;50;193,40;96;116,00;99;61,20;1313;20,60;1869;15,00;4455;11,80;6794;11,00;27685;8,10;63800;4,10
2019-01-04;634032;4822342,50;0;0,00;0;147922,90;1;21924,50;5;2313,00;110;115,50;223;96,10;362;28,80;2079;20,50;3869;11,30;11514;7,30;9570;12,00;42433;7,50;118279;3,40
2019-01-01;724578;6101192,50;0;129645665,00;1;123450,20;2;26356,80;9;1798,80;104;118,50;220;73,60;230;38,70;3016;15,10;4243;11,70;9531;9,60;14759;8,80;55322;7,20;121618;3,90
