Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9;P-R10;W-R10;P-R11;W-R11;P-R12;W-R12;P-R13;W-R13
2016-09-20;386443;2379920,00;0;0,00;1;446188,10;0;59491,70;1;5720,30;22;267,70;54;121,20;74;69,10;1327;19,00;1344;16,70;2981;13,50;7820;9,60;23047;8,40;47417;4,20
2016-09-16;634403;4278474,00;0;39758892,00;1;281165,60;1;26033,80;2;4420,80;115;157,80;203;71,00;182;65,40;2223;21,20;3755;12,70;8434;9,30;11043;12,40;50529;7,80;108031;3,50
2016-09-13;407577;2546382,00;0;0,00;0;486020,20;1;54002,20;0;4909,20;39;196,60;64;93,70;95;65,60;1351;20,10;1905;14,40;3872;11,80;7397;10,50;28927;7,70;58770;3,90
2016-09-09;610708;4091200,00;0;0,00;0;267192,90;2;20241,80;12;2589,00;90;121,60;198;62,40;227;41,60;2870;15,20;4271;10,30;8178;8,80;12598;9,90;53288;6,70;103157;3,50
2016-09-06;392518;2409774,00;0;0,00;0;0,00;1;397404,90;1;8279,20;33;218,40;72;112,00;57;72,20;991;23,20;1671;14,90;3565;12,20;5464;12,30;24112;8,30;51660;4,10
2016-09-02;632380;4271380,00;0;7840860,00;0;153095,10;2;21870,70;3;3703,90;95;151,10;246;61,70;138;74,00;1849;24,40;2813;16,00;6113;12,60;10351;12,80;41798;9,00;88220;4,20
2016-08-30;401872;2519418,00;0;0,00;0;156756,50;0;62702,60;5;4019,30;43;187,80;94;101,50;115;57,40;1511;18,20;1983;14,40;3935;12,50;7898;9,90;28389;7,90;55121;4,10
2016-08-26;588503;3937088,00;0;0,00;0;218708,10;0;48601,80;5;4463,40;71;198,90;109;111,40;110;71,20;1955;20,90;3228;13,70;5819;12,60;10478;11,20;47036;7,40;84049;4,20
2016-08-23;382090;2350088,00;0;0,00;0;293780,60;1;48963,40;1;5246,00;45;247,60;84;122,00;108;60,40;1620;17,70;1678;16,60;3312;13,80;8356;9,30;24283;8,70;49199;4,40
2016-08-19;636079;4375804,00;0;54894441,00;1;157672,00;0;78836,00;4;3071,50;69;191,00;127;112,20;286;35,40;4079;11,20;3984;12,00;6691;12,30;19947;6,60;56207;6,70;93398;4,10
2016-08-16;389560;2490914,00;0;0,00;0;472441,70;0;78740,20;2;5624,30;29;278,90;57;130,60;106;64,00;1455;19,40;1525;17,70;2922;15,20;8621;9,50;23746;9,20;46531;4,70
2016-08-12;625514;4238172,00;0;0,00;2;452022,30;2;37668,50;4;4264,30;61;213,10;173;105,80;142;68,00;1996;23,10;2973;15,90;6215;13,10;10270;12,70;43398;8,70;88036;4,20
2016-08-09;407136;2553950,00;0;0,00;0;190658,90;1;63552,90;3;5674,30;24;243,80;76;125,90;99;71,30;1574;21,20;1873;16,00;3744;13,20;8398;10,70;28788;8,30;55409;4,20
2016-08-05;606571;4076872,00;0;0,00;1;436957,50;0;48550,80;2;3703,00;68;220,40;115;121,60;207;48,70;3198;15,60;2979;14,70;5308;13,40;17501;7,90;46969;7,80;82770;4,40
2016-08-02;384620;2388592,00;0;0,00;1;296716,80;0;59343,30;4;4636,20;53;184,10;73;105,60;149;48,40;1752;16,40;1938;14,10;3637;12,80;9249;8,80;27629;7,90;50885;4,20
2016-07-29;633754;4467522,00;0;72413419,00;0;798845,40;0;53256,30;3;4365,20;71;214,50;147;94,70;138;66,70;2296;21,00;2786;15,90;5784;12,70;13644;10,60;44341;8,50;89100;4,20
2016-07-26;422105;2774854,00;0;0,00;0;536905,50;0;119312,30;5;4474,20;36;214,20;88;97,40;86;72,80;1368;23,00;1898;15,30;4147;11,10;7141;12,40;29372;8,20;62245;3,70
2016-07-22;559155;3858030,00;0;0,00;2;198566,60;0;38610,10;5;3309,40;93;187,60;145;109,80;245;48,70;3319;15,30;3126;14,00;5762;13,00;17551;8,00;46830;7,50;81957;4,20
2016-07-19;401865;2575560,00;0;0,00;0;966688,50;0;161114,70;3;4354,40;49;225,90;81;119,90;121;54,00;1754;16,70;2194;14,30;4143;12,70;8653;8,90;30222;7,90;56892;4,30
2016-07-15;609216;4137232,00;0;0,00;1;133037,20;2;24636,50;6;2671,40;87;141,40;190;68,60;205;50,30;2702;17,50;4038;10,90;8108;8,90;12704;10,40;51366;6,90;105291;3,40
2016-07-12;411304;2603840,00;0;0,00;0;314888,50;0;39361,00;4;3748,60;35;218,60;101;94,30;100;66,80;1405;22,20;2007;14,80;4612;10,60;7163;11,90;28507;8,30;63396;3,70
2016-07-08;615705;4156238,00;0;0,00;0;186973,80;0;48474,60;9;2726,70;150;144,40;203;84,70;331;36,90;3855;13,70;4526;12,00;8052;10,80;16601;8,50;55286;7,20;102359;3,80
2016-07-05;391806;2431920,00;0;0,00;0;446081,00;0;74346,80;2;4018,70;45;230,20;82;115,70;84;78,60;1138;22,70;1856;15,70;3515;13,30;6725;11,50;25996;8,20;52134;4,30
2016-07-01;626598;4250364,00;0;23845060,00;0;442252,90;0;55281,60;2;4512,70;54;246,40;135;99,20;129;81,00;1839;24,50;2738;16,20;6442;11,60;9332;13,70;41256;8,70;99650;3,70
2016-06-28;393940;2461760,00;0;0,00;0;110915,90;0;73943,90;1;6722,10;51;197,80;70;108,20;78;76,60;1192;23,80;1774;16,60;3284;14,40;6622;11,60;26165;8,90;46344;4,90
2016-06-24;644113;4433188,00;0;39675953,00;0;348865,20;1;51683,70;7;4080,20;120;161,60;276;72,70;186;58,60;2426;19,60;4548;12,30;10167;9,50;12444;11,30;53367;7,50;118872;3,50
2016-06-21;435063;2768850,00;0;0,00;1;483196,40;1;35792,30;5;3287,00;45;183,70;108;100,80;87;60,70;1707;18,60;2121;14,10;3979;12,70;8766;10,00;31623;7,70;57498;4,30
2016-06-17;643809;4356168,00;0;0,00;1;446513,00;1;40592,00;12;2937,50;144;154,90;311;72,90;314;45,90;3556;15,50;4832;12,30;9711;9,80;16621;8,80;55388;7,40;111993;3,60
2016-06-14;407115;2549292,00;0;0,00;0;929476,80;0;61965,10;5;5341,80;40;256,20;73;125,70;114;72,90;1319;22,90;1899;16,10;4129;13,00;6564;12,60;26527;8,90;56710;4,30
2016-06-10;752933;5488132,00;0;85076371,00;0;601952,30;0;85993,10;6;1980,10;176;127,50;230;91,00;258;52,10;3298;18,00;4442;13,50;8022;13,10;18329;9,20;59541;8,00;109121;4,50
2016-06-07;497912;3428138,00;0;0,00;0;1255017,80;1;104584,80;3;3873,50;49;242,40;87;127,30;170;56,30;2235;17,10;2218;15,70;4031;14,10;14319;8,40;35927;8,20;63125;4,60
2016-06-03;737582;5237214,00;0;0,00;2;260823,00;3;34776,40;9;3726,00;112;182,80;316;76,00;236;66,80;2743;21,90;4296;14,80;11220;10,40;13998;12,20;55371;8,40;138117;3,60
2016-05-31;474774;3163236,00;0;0,00;1;90160,60;0;40071,40;4;3467,70;50;156,80;136;89,30;157;52,40;1813;18,20;2627;11,80;4681;11,80;9378;10,50;35716;7,10;65484;4,20
2016-05-27;686411;4744230,00;0;0,00;0;185870,90;1;33043,70;6;3540,30;103;208,90;152;102,20;233;54,30;3375;16,70;3952;14,30;7893;11,70;17470;9,00;53549;7,90;104304;4,00
2016-05-24;451037;2894012,00;0;0,00;0;199577,70;1;66525,90;7;3138,00;84;198,20;114;101,60;143;53,90;1839;17,30;2490;14,00;5151;12,00;9192;9,60;33905;7,80;69165;4,00
2016-05-20;659771;4481800,00;0;0,00;0;0,00;0;923685,20;5;3848,60;58;239,40;102;123,10;200;53,90;3192;16,00;2882;15,80;5261;14,00;17570;8,60;44969;8,20;85175;4,40
2016-05-17;381970;2393762,00;0;0,00;0;311110,00;0;51851,60;1;4575,10;28;249,20;60;110,20;80;75,70;1189;23,40;1498;16,30;3301;12,70;6020;12,30;23828;8,80;50824;4,20
2016-05-13;775079;5197576,00;0;0,00;1;258521,80;2;25852,10;5;4039,40;89;195,60;278;66,10;188;79,10;2411;25,20;3478;16,20;10803;9,20;13193;13,30;47013;9,60;139657;3,40
2016-05-10;499971;3407410,00;0;73002277,00;0;1219013,10;0;67722,90;4;4955,30;39;279,00;92;129,90;108;71,90;1894;21,10;2152;17,10;4262;14,20;10444;10,90;33722;8,70;68835;4,30
2016-05-06;633071;4456572,00;0;0,00;0;381862,60;0;50915,00;3;6209,10;57;269,30;99;133,80;107;94,50;1655;28,10;2295;19,90;5199;14,90;9192;14,50;35450;10,50;83702;4,60
2016-05-03;462044;3040554,00;0;0,00;0;1073862,10;0;51136,20;3;2520,80;65;186,80;139;104,80;229;38,50;3174;12,00;2513;13,40;5228;12,30;16282;6,50;35906;7,40;71052;4,10
2016-04-29;704867;4869198,00;0;0,00;0;191461,30;0;72937,60;8;5431,50;86;243,50;207;103,90;112;79,40;2068;23,80;3318;16,10;7886;11,50;10674;12,80;50273;8,40;120749;3,60
2016-04-26;435120;2772686,00;0;0,00;0;252183,20;0;112081,40;3;5423,20;46;222,20;99;129,10;156;51,40;2333;15,70;2274;14,50;3805;13,40;12378;8,20;33494;7,60;57273;4,30
2016-04-22;637188;4290308,00;0;0,00;2;346125,00;0;92300,00;2;5016,30;92;224,50;228;95,50;151;71,90;2048;23,90;3331;16,30;7391;12,10;10751;12,70;43121;9,20;96361;4,20
2016-04-19;404850;2518026,00;0;0,00;0;955091,40;0;63672,70;2;2697,90;53;174,90;85;93,70;140;35,60;2144;12,30;2304;11,60;4104;11,00;11019;7,30;31460;6,70;56183;3,80
2016-04-15;627058;4188346,00;0;0,00;0;1340631,90;0;89375,40;3;5078,10;65;267,00;123;133,50;158;66,70;2562;19,40;2852;16,30;5750;14,20;13514;9,60;45617;8,20;90945;4,40
2016-04-12;469080;3126950,00;0;65001096,00;1;290662,70;0;32295,80;3;5237,10;81;169,30;177;72,90;119;63,90;1652;21,70;2855;13,00;6219;9,30;8528;12,00;35488;8,00;78918;3,50
2016-04-08;691034;4806512,00;0;0,00;0;777680,20;0;74064,70;1;5082,80;61;250,90;109;125,00;140;76,00;2299;23,10;3087;16,60;6732;13,40;12235;12,40;44994;8,80;103110;4,10
2016-04-05;440207;2818512,00;0;0,00;0;265011,40;0;35334,80;3;2236,30;91;115,90;112;77,60;220;35,00;2736;12,90;3310;9,60;5157;9,90;13513;7,80;39203;6,30;64876;3,80
2016-04-01;661320;4494410,00;0;0,00;0;289093,30;0;160607,30;2;3885,60;52;211,80;131;107,90;180;61,40;2673;18,00;3309;14,40;6582;12,30;14157;9,50;48122;7,90;97187;4,10
2016-03-29;384576;2421174,00;0;0,00;0;308454,70;0;51409,10;3;6426,10;52;211,50;111;90,90;81;79,20;1031;25,20;1822;14,60;3952;11,20;5585;13,40;25379;8,10;55478;3,80
2016-03-25;623704;4185678,00;0;0,00;0;450425,30;0;75070,80;1;3464,80;77;209,40;134;118,80;281;48,60;4106;14,20;3452;15,10;5990;13,60;20560;7,60;50673;8,00;85311;4,40
2016-03-22;382482;2354478,00;0;0,00;0;927462,00;0;38644,20;3;3864,40;59;210,00;95;112,70;130;44,80;2030;13,60;1789;14,30;3127;13,10;11363;7,30;27229;7,70;46854;4,30
2016-03-18;714965;4985414,00;0;59687034,00;0;388021,80;2;51736,20;5;4172,20;72;215,90;159;100,60;206;69,60;2749;21,80;3662;14,10;7312;11,50;15505;11,60;55100;7,80;111820;3,80
2016-03-15;457811;2954012,00;0;0,00;0;538801,50;0;39911,20;0;5282,30;47;228,40;82;103,50;124;66,00;1746;20,80;2298;14,00;4815;10,80;8462;11,70;35169;7,70;73240;3,60
2016-03-11;677970;4612258,00;0;0,00;0;503809,50;0;100761,90;2;6629,00;51;269,70;116;136,90;140;70,20;2496;20,00;2585;17,20;5386;14,70;14294;9,90;43925;8,70;88084;4,50
2016-03-08;431600;2714332,00;0;0,00;1;149414,40;0;58105,60;2;2811,50;72;119,00;140;72,80;151;40,00;1928;14,80;2962;9,80;5411;9,70;8901;9,20;35638;6,60;68854;3,60
2016-03-04;654908;4413428,00;0;0,00;0;379008,80;0;168448,30;7;3609,60;67;179,40;162;93,10;176;54,00;2843;17,90;3715;12,80;6992;11,30;14811;9,90;52622;7,40;98484;3,90
2016-03-01;401175;2486728,00;0;0,00;0;252849,70;0;37459,20;1;4435,90;58;159,90;234;52,60;107;68,70;1380;22,60;2155;14,30;7308;7,70;6468;12,80;25412;8,80;78961;3,00
2016-02-26;646164;4329414,00;0;15000000,00;1;364156,30;0;26974,50;3;5277,60;80;159,30;186;69,70;168;61,80;2108;21,80;3614;12,80;8173;9,60;10434;12,60;47845;7,80;109414;3,50
2016-02-23;430887;2724508,00;0;31340088,00;0;1026062,90;0;57003,40;1;4886,00;30;286,60;107;104,40;109;78,80;1501;22,50;1793;18,80;4481;12,30;7785;11,80;26206;9,70;66528;4,00
2016-02-19;658878;4436846,00;0;0,00;0;1424950,20;0;94996,60;3;3958,10;63;242,40;140;127,40;217;51,70;3399;14,80;3574;15,00;6632;13,20;18074;7,80;52590;7,60;96720;4,20
2016-02-16;411856;2553356,00;0;0,00;1;323686,10;1;40460,70;0;4149,80;49;217,10;114;96,40;87;73,00;1296;22,60;1815;15,20;4121;11,70;6713;12,30;26756;8,30;61063;3,80
2016-02-12;690650;4688788,00;0;32002496,00;0;760400,40;1;33795,50;4;3673,40;75;206,80;134;117,00;270;53,90;3731;16,40;3626;14,30;6174;13,30;21238;8,30;54123;7,70;92936;4,30
2016-02-09;428528;2707362,00;0;0,00;0;514786,70;3;21449,40;3;3730,30;78;140,70;133;79,30;131;49,20;1855;17,10;3031;10,80;5246;10,20;8341;10,20;38813;6,60;66000;3,70
2016-02-05;684316;4611654,00;0;0,00;0;778378,20;1;64864,80;4;4324,30;56;255,90;110;136,50;147;67,40;2625;19,40;2667;16,70;5135;14,50;16358;9,40;43975;8,90;86065;4,50
2016-02-02;444102;2804602,00;0;15000000,00;0;224091,30;0;53355,00;4;3011,90;73;165,50;92;94,80;139;40,60;2180;14,00;2568;11,60;4333;11,10;10757;8,40;33268;7,10;61666;3,80
2016-01-29;958021;7445656,00;0;66188316,00;0;408293,60;1;163317,40;8;4209,20;142;187,40;268;109,50;332;54,30;4678;17,20;6492;12,90;12439;11,80;23304;9,70;88444;7,30;176775;4,00
2016-01-26;635485;4770986,00;0;0,00;0;0,00;2;139344,60;4;5806,00;54;254,20;121;120,90;174;72,00;2923;20,10;3332;16,10;6110;13,80;16031;10,20;49610;8,50;94696;4,40
2016-01-22;863908;6532272,00;0;0,00;1;259148,90;0;53158,70;6;4065,00;121;176,20;216;91,50;224;64,10;3658;20,20;5496;12,50;9939;11,20;18278;11,30;80257;7,10;144969;3,90
2016-01-19;560936;3966672,00;0;0,00;0;685000,70;0;50740,70;2;6342,50;46;284,60;90;147,80;153;64,20;2518;17,90;2466;17,60;4966;15,10;15501;8,40;38478;9,10;72241;4,90
2016-01-15;750044;5444302,00;0;0,00;0;458316,40;0;67898,70;3;5178,70;80;293,10;153;122,70;148;82,30;2422;24,50;3001;18,80;7501;13,40;13866;12,10;47588;9,80;119103;4,10
2016-01-12;501141;3407036,00;0;0,00;0;0,00;0;833543,70;3;4433,70;55;220,20;77;116,20;144;59,40;1956;19,20;2691;13,20;4937;12,30;10261;10,60;38087;7,70;72592;4,10
2016-01-08;742875;5252272,00;0;0,00;0;0,00;0;382841,80;2;5317,20;60;237,00;131;124,60;201;54,90;3495;16,80;3585;15,30;6379;13,90;20455;8,60;54737;8,10;100446;4,40
2016-01-05;471829;3109572,00;0;0,00;0;585428,00;0;195142,60;3;3902,80;32;274,50;83;130,50;127;63,70;1572;21,60;1935;17,20;3984;13,80;7651;12,60;29621;8,90;63119;4,30
2016-01-01;673890;4724718,00;0;0,00;2;243807,30;0;48761,40;4;4780,50;45;247,70;131;120,50;252;55,20;3284;16,80;3222;16,50;7315;12,80;17783;8,30;50428;8,70;98217;4,70
