Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9;P-R10;W-R10;P-R11;W-R11;P-R12;W-R12;P-R13;W-R13
2007-08-24;760743;5523764,00;0;0,00;0;900165,10;0;109479,50;2;8170,10;74;329,00;105;173,00;255;112,40;4607;30,30;3848;29,90;5965;21,20;21061;12,70;76356;8,80;0;0,00
2007-08-17;751050;5412576,00;0;0,00;0;846632,20;0;120130,20;6;10507,00;78;293,10;154;138,60;254;111,90;5883;29,00;3981;32,10;8545;17,70;19529;13,70;82940;8,80;0;0,00
2007-08-10;804817;6035542,00;0;52630236,00;0;444172,50;2;80212,90;5;7878,00;84;353,90;158;171,00;450;91,30;4775;37,30;6285;24,80;7104;22,30;35876;9,30;71870;11,00;0;0,00
2007-08-03;802639;5918068,00;0;0,00;0;575982,30;1;102159,00;7;7888,70;115;306,10;134;135,10;247;110,60;4443;34,10;4198;31,70;7036;19,30;23668;13,20;66315;10,50;0;0,00
2007-07-27;712135;5231412,00;0;0,00;1;387553,20;0;384934,60;6;8086,80;90;289,30;145;117,00;216;106,30;4401;28,00;3581;32,00;6795;16,30;18538;13,50;66267;9,10;0;0,00
2007-07-20;722744;5261676,00;0;0,00;0;376917,10;0;93592,50;6;6443,50;91;250,90;168;110,70;300;79,90;4210;28,10;4345;24,20;7275;15,10;24413;10,60;62728;9,10;0;0,00
2007-07-13;1144572;8508842,00;0;56945074,00;1;394207,10;0;101699,60;11;5473,00;124;257,90;178;118,70;552;72,60;7424;26,70;8464;21,30;11019;16,70;43645;9,60;115847;8,40;0;0,00
2007-07-06;885634;6564048,00;0;0,00;0;275011,30;3;57232,00;16;8400,00;88;333,70;166;148,30;312;118,80;5712;32,70;4202;34,00;8965;18,50;22491;14,70;83049;9,70;0;0,00
2007-06-29;793785;5821338,00;0;0,00;0;210200,10;0;43081,50;9;6673,50;144;201,60;170;93,80;318;80,50;5998;24,70;4994;24,50;9024;15,10;25287;10,80;83571;8,50;0;0,00
2007-06-22;795207;5747034,00;0;0,00;0;322741,80;1;91588,80;11;4289,80;84;209,80;137;115,40;377;68,40;5513;22,60;4867;22,90;7553;16,90;25232;10,80;83455;7,50;0;0,00
2007-06-15;792185;5809108,00;0;26938896,00;2;212374,50;0;48968,10;16;3058,10;185;152,70;295;64,20;494;61,80;7006;20,50;5919;22,20;10527;12,10;29478;10,40;83030;8,10;0;0,00
2007-06-08;802900;5805242,00;0;0,00;0;1298404,00;2;52638,00;18;4460,80;116;248,70;169;97,80;406;65,00;4741;27,40;6220;20,50;7982;14,10;34430;9,00;68481;9,50;0;0,00
2007-06-01;768801;5574304,00;0;15000000,00;3;442987,60;1;125712,70;7;8689,80;85;315,00;112;148,80;289;100,70;4261;34,60;4159;29,20;6302;20,80;23754;11,90;65304;10,50;0;0,00
2007-05-25;765468;5535936,00;0;15000000,00;0;264448,10;0;68223,70;3;6306,30;76;285,80;121;121,10;220;107,30;3978;32,80;3494;32,80;6083;18,10;19110;14,20;66632;9,80;0;0,00
2007-05-18;780707;5671538,00;0;15000000,00;0;1309909,80;0;123910,30;4;5966,70;100;361,90;146;166,60;386;75,10;4488;36,70;5869;21,60;6566;21,80;32192;9,50;64484;11,20;0;0,00
2007-05-11;867887;6539754,00;0;17782555,00;0;529655,20;0;69372,70;17;3408,30;151;227,10;193;95,10;638;59,10;6648;26,90;8176;19,20;10118;15,50;41072;8,60;91886;9,00;0;0,00
2007-05-04;865543;6358858,00;0;0,00;0;491548,50;0;139493,50;7;6163,10;110;296,70;133;139,00;351;88,40;4534;31,80;5340;24,40;6695;20,60;30601;10,00;71001;9,60;0;0,00
2007-04-27;786428;5720800,00;0;0,00;0;130508,20;2;18518,00;6;5611,50;299;158,50;412;71,80;335;99,40;8214;24,10;4214;30,90;11747;14,60;20139;13,50;87552;8,80;0;0,00
2007-04-20;808258;5812798,00;0;0,00;0;1318922,50;1;249525,80;10;3221,00;83;262,40;130;122,10;449;54,80;4147;31,30;6849;17,80;6207;18,90;41177;7,30;64211;10,30;0;0,00
2007-04-13;970049;6906910,00;0;15000000,00;1;463378,80;1;102277,30;11;4033,70;123;288,30;185;138,80;679;56,60;6032;30,40;9721;15,90;8591;20,00;52916;6,90;86422;9,60;0;0,00
2007-04-06;921263;6641842,00;0;26945909,00;0;690622,80;0;111992,80;8;7088,10;118;319,80;129;153,80;365;83,30;5278;30,80;5763;24,50;7538;19,50;31963;10,20;80387;9,60;0;0,00
2007-03-30;847542;6080030,00;0;0,00;0;691860,20;0;112193,50;3;6303,00;82;301,80;128;127,20;281;105,10;4589;31,70;4469;31,50;7951;17,00;23931;13,40;72693;10,00;0;0,00
2007-03-23;988237;7238314,00;0;41023864,00;0;513550,10;1;87442,30;9;5837,20;161;245,00;232;111,20;455;76,00;7421;26,00;6595;23,20;10909;16,70;32180;10,60;103063;8,70;0;0,00
2007-03-16;893898;6454562,00;0;0,00;1;489452,90;0;208348,20;8;6400,80;96;309,00;135;146,20;365;84,00;4278;34,90;5390;25,20;6788;20,80;29864;11,00;69790;10,40;0;0,00
2007-03-09;938889;6715868,00;0;0,00;0;728888,60;0;137897,80;6;10016,70;68;412,50;140;175,40;329;120,00;4807;38,40;4860;30,90;7698;21,60;26955;12,70;77992;10,70;0;0,00
2007-03-02;964329;7067774,00;0;21100851,00;0;293848,70;0;61152,30;13;4713,60;124;234,30;164;121,80;504;66,70;5776;29,30;7502;20,70;8141;19,50;39897;8,90;88843;9,50;0;0,00
2007-02-23;994071;7159720,00;0;0,00;1;203870,40;0;66755,90;15;2489,40;212;165,40;222;104,20;733;41,40;7711;21,30;10271;14,70;9287;16,70;50066;7,30;104285;7,70;0;0,00
2007-02-16;883299;6398844,00;0;0,00;0;427057,80;0;169668,90;10;6059,60;108;266,10;199;129,40;359;94,70;5777;28,90;5203;27,70;9321;17,20;25979;12,30;83933;9,30;0;0,00
2007-02-09;1547025;13103828,00;1;100000000,00;1;355280,90;2;51939,10;16;5417,10;242;288,20;396;133,70;859;74,50;10241;29,90;12265;22,50;16297;17,00;72179;9,40;142616;10,40;0;0,00
2007-02-02;894725;6468334,00;0;27173863,00;0;514292,20;1;51510,90;16;4702,90;155;195,00;439;44,20;395;83,70;5371;29,40;5815;25,20;9469;15,60;31758;10,60;77453;9,70;0;0,00
2007-01-26;773635;5567046,00;0;0,00;1;405759,40;3;67169,60;10;3643,90;151;174,50;274;75,60;408;74,20;5340;26,20;5235;24,10;9037;14,00;25580;11,00;71832;9,10;0;0,00
2007-01-19;793443;5716566,00;0;15000000,00;1;243352,10;4;30693,00;11;3868,80;276;163,10;377;70,60;518;64,10;7805;23,90;6121;21,10;12048;13,50;29149;9,80;89008;8,50;0;0,00
2007-01-12;821712;5950568,00;0;15000000,00;0;380580,00;2;57601,30;28;1953,00;158;143,70;241;76,10;762;40,70;7055;20,60;8858;14,40;9432;14,70;41732;6,90;92675;7,50;0;0,00
2007-01-05;905814;6984264,00;0;39156078,00;1;952637,90;2;77240,90;8;6835,40;163;255,40;210;135,00;391;89,30;7110;28,60;5837;26,50;9381;19,90;29823;11,00;96745;8,90;0;0,00
