Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9;P-R10;W-R10;P-R11;W-R11;P-R12;W-R12;P-R13;W-R13
2021-09-17;665092;5021042,50;0;0,00;1;348150,60;0;12518,20;9;817,50;71;105,20;196;41,40;181;34,10;2555;11,50;3339;9,50;7924;7,40;12770;6,10;46071;4,90;105894;3,40
2021-09-14;425677;2936305,00;0;0,00;0;164473,40;0;115320,40;2;1496,60;30;139,20;89;50,50;56;48,20;1558;11,30;1473;12,40;3313;10,70;8878;5,10;23250;5,80;49973;4,30
2021-09-10;583736;4323015,00;0;0,00;0;127306,60;0;9298,00;9;538,80;80;83,00;241;31,50;201;27,00;3262;8,70;3134;8,60;7445;7,10;13875;4,80;42597;4,70;93894;3,40
2021-09-07;434961;3017292,50;0;26572332,00;0;166558,50;0;16683,20;3;887,10;49;102,40;103;41,20;104;39,10;1641;10,10;2236;10,00;3828;10,20;7868;5,10;29444;4,90;53217;4,30
2021-09-03;733200;5731537,50;0;0,00;2;54980,50;2;22028,30;13;421,30;128;65,50;462;18,90;179;31,80;5434;5,70;4796;6,90;8523;7,80;22030;3,60;58580;4,10;113932;3,70
2021-08-31;448934;3228202,50;1;21214762,00;0;275986,40;1;10750,40;5;1255,60;46;102,80;94;58,00;142;29,50;1199;14,80;2078;10,50;5208;7,70;5879;7,50;27774;5,40;67672;3,50
2021-08-27;593320;4522990,00;0;0,00;0;0,00;0;146580,90;0;1789,40;32;185,90;73;83,30;81;55,10;1249;19,70;1771;14,70;4512;11,40;6737;9,00;29841;6,60;75408;4,30
2021-08-24;419113;2931267,50;0;0,00;0;512584,10;0;29949,80;0;2665,30;46;133,90;78;66,70;67;46,30;1017;16,30;2180;10,00;4375;9,30;5930;7,30;22071;6,00;52084;4,20
2021-08-20;557954;4151780,00;0;0,00;0;109566,60;1;12803,70;2;1139,40;113;67,30;136;50,50;185;23,30;1724;14,00;3416;7,90;7355;6,30;7760;7,70;41715;4,60;94297;3,10
2021-08-17;397447;2724267,50;0;0,00;0;478210,50;0;18627,60;2;2047,70;18;161,90;43;63,80;54;54,10;1068;14,30;1163;13,90;2470;12,10;6353;6,10;19716;6,30;42366;4,60
2021-08-13;840471;6882302,50;0;113156128,00;0;221900,20;0;86436,20;3;1835,60;66;159,10;133;78,30;152;51,40;2155;18,20;3004;13,50;7038;10,60;11460;8,40;48704;6,20;118479;4,10
2021-08-10;488832;3652540,00;0;0,00;0;0,00;0;159798,60;0;1746,10;30;160,50;72;62,70;89;55,60;1597;13,10;1771;13,20;3736;11,50;9352;5,50;27071;6,10;56093;4,70
2021-08-06;625310;4882597,50;0;0,00;1;99092,00;2;10898,50;3;1697,30;88;91,90;134;67,50;199;22,20;1763;17,60;3186;10,00;8633;6,70;8801;8,70;39429;5,70;102039;3,40
2021-08-03;463008;3355705,00;0;0,00;0;193278,10;0;19359,50;3;1507,50;25;136,40;98;60,10;77;45,70;1324;13,10;1709;11,40;3566;10,10;7253;6,60;26628;5,30;59014;4,00
2021-07-30;586891;4496430,00;0;0,00;0;364049,20;0;17016,80;3;1432,50;66;117,70;155;58,40;142;41,70;1798;14,60;2513;11,60;5679;9,70;9043;6,90;35811;5,70;82800;4,00
2021-07-27;409213;2878607,50;0;0,00;0;130748,80;2;5556,00;1;1312,80;51;100,00;92;65,20;228;16,90;925;18,30;1867;10,80;6131;5,30;4471;9,50;21487;6,10;71067;2,80
2021-07-23;527111;3937767,50;0;0,00;0;0,00;1;116054,00;1;1497,90;42;167,50;126;63,90;93;54,50;1691;14,40;2163;12,30;4082;10,80;9195;6,40;35059;5,50;66603;4,20
2021-07-20;387951;2690112,50;0;0,00;0;120206,10;0;22475,30;2;1250,00;29;130,20;93;47,10;68;42,30;1289;11,70;1654;11,00;3357;9,60;6931;5,60;23732;5,30;49404;4,00
2021-07-16;523758;3882225,00;0;0,00;0;123838,40;1;36178,80;1;1609,80;42;152,60;88;69,50;61;53,90;1202;17,10;1754;13,50;3947;11,20;6705;7,70;27129;6,20;61846;4,40
2021-07-13;406913;2830402,50;0;26482986,00;3;99002,30;0;6805,40;3;537,80;88;53,80;110;41,80;193;19,00;1199;12,70;2430;7,00;5130;6,30;5791;7,00;29561;4,20;59069;3,40
2021-07-09;549283;4093345,00;0;0,00;0;319379,40;0;29857,70;4;1499,90;44;148,40;105;69,30;101;48,20;1495;17,50;1879;13,80;4529;10,70;8210;8,10;29656;6,40;71575;4,20
2021-07-06;405935;2793247,50;0;17000000,00;0;241620,40;0;18823,50;2;1529,40;49;110,90;72;62,10;105;33,90;1021;15,90;1790;10,30;4299;7,80;5145;7,90;24920;5,30;57636;3,50
2021-07-02;635970;4943892,50;0;77959528,00;0;423174,20;0;28257,90;3;1502,70;67;117,10;115;59,30;135;40,70;1558;15,40;3008;11,00;6752;9,20;8337;7,20;40158;5,60;90769;4,00
2021-06-29;446821;3238102,50;0;0,00;0;111254,20;2;26001,90;1;736,20;77;65,40;115;45,10;115;29,70;1411;12,70;2330;8,40;4335;8,70;6889;6,60;29571;4,70;58981;4,00
2021-06-25;615429;4688927,50;0;0,00;0;0,00;1;126640,60;0;2179,50;36;184,20;74;86,50;74;59,50;1363;19,50;1806;14,90;4683;11,70;7548;8,90;31688;6,50;78840;4,30
2021-06-22;429880;3019062,50;0;0,00;0;517837,30;0;40342,30;2;1449,80;30;129,30;102;48,80;70;46,90;1460;11,50;1586;11,10;3592;9,90;7688;5,30;24500;5,20;52983;4,10
2021-06-18;587225;4411897,50;0;0,00;0;96928,20;1;19822,00;1;809,70;62;99,30;161;37,40;133;37,30;2255;9,90;2733;9,40;5437;9,10;11815;4,90;39010;4,80;77194;4,00
2021-06-15;420915;2907835,00;0;0,00;0;241573,80;0;18819,90;1;1099,10;45;89,10;72;55,10;82;35,90;1085;14,80;1902;8,80;3716;8,40;5662;7,20;25939;4,70;50122;3,90
2021-06-11;613643;4629627,50;0;30382655,00;1;99796,30;0;9604,00;5;747,80;91;80,70;164;47,20;222;28,40;2050;13,10;3409;8,80;7690;7,70;10000;6,70;41958;5,00;93915;3,70
2021-06-08;438929;3067910,00;0;0,00;0;169023,90;0;39503,60;2;1272,80;32;130,50;76;55,20;76;45,80;1214;12,40;1532;11,40;3207;10,90;7167;5,60;24504;5,40;48713;4,40
2021-06-04;1044644;9547080,00;0;130000000,00;0;422567,40;0;19752,10;7;1337,40;107;143,90;199;68,50;205;51,30;3546;15,20;4780;12,90;9952;11,00;20837;6,80;73568;5,90;157430;4,30
2021-06-01;503310;3746992,50;0;0,00;0;157524,10;1;10518,80;1;1764,10;53;109,40;97;59,20;78;41,10;1430;13,90;2217;10,40;4286;9,70;8278;6,30;31089;5,10;64213;4,10
2021-05-28;696767;5464112,50;0;0,00;0;198582,20;1;23205,90;0;2514,10;54;159,60;127;77,10;109;43,60;1682;18,30;2265;14,00;6324;9,20;9519;8,30;36992;6,50;103498;3,70
2021-05-25;458816;3324245,00;0;0,00;0;0,00;0;234077,10;2;1479,80;37;138,70;108;48,30;71;49,90;1799;11,10;1906;11,60;3986;10,10;9820;5,10;26892;5,50;58044;4,10
2021-05-21;650302;4992465,00;0;0,00;1;149387,90;1;34914,40;0;1264,50;68;118,90;128;57,80;146;37,10;1895;14,30;2765;10,50;6760;8,10;10239;7,00;40444;5,20;98163;3,60
2021-05-18;460195;3262597,50;0;0,00;0;542038,10;0;63341,60;1;2192,10;23;158,00;78;85,30;65;47,40;1167;19,10;1550;13,90;3837;10,00;6002;8,90;23729;6,40;59652;3,90
2021-05-14;589662;4445545,00;0;0,00;0;172797,80;0;23077,50;2;1572,30;72;115,80;100;56,50;142;37,60;1656;14,00;2709;10,80;6410;8,80;7747;7,40;36722;5,50;85750;3,80
2021-05-11;443055;3081750,00;0;0,00;0;507955,60;0;23743,50;0;1946,10;34;136,70;65;72,10;75;50,30;1084;16,30;1572;12,30;3104;11,40;6124;7,10;22847;5,90;47078;4,70
2021-05-07;695339;5439767,50;0;69463976,00;0;198903,40;0;23243,50;1;1485,00;79;103,40;121;66,80;187;37,20;1761;17,20;3514;10,50;7145;9,50;9592;7,80;45726;5,50;92552;4,20
2021-05-04;475811;3466232,50;0;0,00;1;188139,90;0;10992,80;1;1284,00;48;112,90;94;58,50;124;31,20;1398;15,40;2041;10,60;5130;7,60;7205;7,60;28616;5,50;69404;3,50
2021-04-30;829552;6659712,50;0;0,00;0;281487,00;0;19736,40;5;1117,70;78;142,60;191;63,90;167;43,40;2490;15,60;3337;12,30;7910;9,60;12980;7,30;50586;5,90;116550;4,00
2021-04-27;441890;3116925,00;0;0,00;0;267062,20;1;124833,70;4;1851,50;27;146,10;60;77,50;58;45,00;976;18,70;1436;13,30;3618;9,40;5331;8,80;21792;6,30;57959;3,80
2021-04-23;617726;4626245,00;0;0,00;0;136455,90;0;17717,70;7;730,40;69;93,40;212;35,80;154;31,00;3175;9,00;2945;9,00;7043;7,50;15375;4,70;42258;4,80;93805;3,50
2021-04-20;503451;3709820,00;0;68414615,00;0;200125,00;0;20045,30;1;1560,90;37;125,90;96;74,50;97;38,10;1165;18,70;1969;12,70;5085;8,90;5894;9,00;26590;6,40;70880;3,80
2021-04-16;659654;5085597,50;0;0,00;0;154073,80;0;36009,50;4;1099,60;41;134,60;148;49,30;114;45,60;2450;11,70;2631;11,70;5417;10,50;13845;5,30;40699;5,50;84147;4,30
2021-04-13;481796;3447262,50;0;0,00;0;0,00;2;78273,20;1;1340,80;28;142,80;111;61,40;71;51,00;1483;12,90;1608;13,10;3472;11,10;9850;5,30;24755;6,10;53849;4,50
2021-04-09;653527;4950747,50;0;0,00;1;247364,30;0;13341,40;1;2077,70;69;128,00;122;69,20;146;44,40;1530;17,20;2788;11,80;6521;9,90;8314;8,10;38036;5,90;89286;4,20
2021-04-06;427797;2999892,50;0;0,00;1;171378,80;0;60081,00;0;1871,30;17;163,70;90;74,20;73;53,70;1015;16,50;1614;13,00;3308;11,80;5688;7,20;24233;5,70;49784;4,60
2021-04-02;832949;7075207,50;0;144755907,00;0;1027964,60;0;30031,50;3;1700,70;78;135,80;165;58,30;168;47,60;2901;13,30;3456;12,50;7155;11,10;17326;5,80;54032;5,80;111708;4,50
2021-03-30;597483;4826970,00;0;0,00;0;200288,10;1;46810,60;2;1495,40;42;140,40;166;52,60;126;50,70;2454;11,90;2720;11,80;5977;10,10;13080;5,50;42685;5,30;90794;4,00
2021-03-26;789768;6525062,50;0;0,00;0;202737,60;0;11281,60;7;1341,60;79;134,10;227;55,30;156;46,70;3106;12,40;3618;11,90;7818;10,40;16021;5,60;54044;5,50;115946;4,20
2021-03-23;549652;4219215,00;0;0,00;2;236598,00;0;20736,30;6;1565,70;51;151,50;115;57,30;119;52,20;1938;12,50;2049;13,00;4447;11,20;11239;5,40;32571;5,90;66871;4,50
2021-03-19;748841;5943585,00;0;0,00;0;220250,30;1;34317,40;2;2466,70;49;167,10;127;81,70;121;48,20;1829;19,20;2597;14,50;6709;10,20;9901;8,80;41613;6,50;111578;3,90
2021-03-16;541593;4045602,50;0;0,00;0;165026,60;0;25712,90;1;1201,30;32;140,90;117;55,50;81;48,20;2077;13,00;2086;12,20;4542;10,40;10768;5,80;31008;5,80;66893;4,30
2021-03-12;931095;7579517,50;0;0,00;0;123876,40;1;15589,50;3;1803,50;96;105,90;181;70,20;256;27,20;2415;17,90;4575;10,80;12311;6,80;12463;9,00;58358;5,90;162087;3,20
2021-03-09;516259;3716690,00;0;0,00;0;306703,50;1;28672,60;2;1089,10;35;172,40;65;83,30;92;44,00;1104;20,10;1587;14,50;4381;9,40;5942;9,50;24871;6,80;70712;3,70
2021-03-05;713069;5438652,50;0;0,00;0;267994,90;3;37580,80;1;2544,60;45;168,90;96;78,50;103;59,80;1535;17,50;2350;14,40;5320;12,20;8677;7,50;38210;6,30;87974;4,50
2021-03-02;501603;3561277,50;0;0,00;0;296930,70;1;27759,00;0;1441,00;42;111,80;95;54,70;104;40,20;1366;13,80;2111;9,90;4458;9,40;7640;6,40;30966;4,90;64592;4,00
2021-02-26;1406656;13426105,00;0;210000000,00;1;2494703,80;2;11695,70;12;1180,50;182;97,60;396;52,10;461;32,10;5356;13,80;9319;9,50;20462;7,90;26055;7,00;117925;5,10;269393;3,60
2021-02-23;1180586;11144770,00;0;0,00;0;3519853,70;0;37306,40;8;1515,60;162;115,90;306;64,60;351;36,90;4187;15,50;6365;11,00;14466;9,20;22249;7,10;89090;5,60;200610;4,00
2021-02-19;1284150;12051270,00;0;0,00;0;177571,40;2;24900,80;8;1789,80;138;130,20;267;69,40;274;43,90;4164;16,90;6203;12,00;14044;9,90;21505;8,00;89311;5,80;209893;4,10
2021-02-16;764322;6602802,50;0;0,00;1;200974,10;1;13814,90;6;975,30;101;88,90;170;51,90;250;31,20;2852;12,80;4256;8,80;8939;8,30;14499;6,50;59925;4,60;124438;3,80
2021-02-12;927534;8139322,50;0;0,00;0;406714,90;0;21935,90;4;1480,30;97;137,90;190;74,30;269;40,30;2490;17,90;4611;11,90;11756;8,80;13234;8,50;63414;5,90;161404;3,70
2021-02-09;708278;6035082,50;0;0,00;1;934794,50;0;27309,60;4;1215,10;57;116,20;154;74,10;151;37,30;1873;17,90;3576;10,80;7745;8,80;10478;8,60;49510;5,50;112344;3,80
2021-02-05;1130152;10217440,00;0;0,00;0;151022,60;1;26472,30;17;875,60;166;113,20;454;50,50;329;39,20;5455;12,20;6414;10,90;13817;9,50;26512;5,90;86681;5,40;188144;4,00
2021-02-02;490403;3466720,00;0;0,00;1;576287,00;0;13468,70;0;1498,20;19;147,10;63;82,90;97;45,80;993;20,70;1695;13,50;4343;10,00;5396;9,40;24255;6,70;57660;4,30
2021-01-29;662492;5021062,50;0;0,00;1;238052,20;0;41727,50;2;1732,90;45;143,50;149;59,40;116;45,90;2047;14,00;2698;11,70;5951;9,80;10721;6,70;41054;5,50;92656;4,00
2021-01-26;432795;3012935,00;0;0,00;0;0,00;1;122065,60;2;1440,50;46;111,40;134;41,90;108;35,80;1717;10,30;1645;10,50;4082;8,80;9541;4,90;25853;5,20;57995;3,80
2021-01-22;691808;5388607,50;0;80566353,00;0;797450,90;0;93188,70;6;1658,60;54;148,10;135;67,50;136;49,60;1910;15,10;2771;12,00;5898;11,00;11252;6,80;42801;5,50;88755;4,40
2021-01-19;489278;3531905,00;0;0,00;1;99196,60;0;34775,80;1;1883,70;57;146,10;85;65,80;98;49,10;1346;15,40;1914;12,00;3949;11,00;6939;7,10;28214;5,50;57836;4,40
2021-01-15;642575;4903772,50;0;0,00;0;384315,10;0;59880,50;3;1271,60;52;124,60;121;63,00;140;38,80;1630;15,60;2706;11,30;6318;9,00;8444;7,50;39902;5,50;91917;3,90
2021-01-12;474108;3339202,50;0;0,00;0;562879,70;0;32888,50;0;1639,00;52;124,30;93;57,60;104;40,10;1433;13,40;1828;12,20;3871;10,30;8024;5,90;26744;5,70;57292;4,20
2021-01-08;635667;4781757,50;0;0,00;0;180403,70;0;28108,80;2;1117,60;43;133,80;163;59,50;105;48,80;2336;12,70;2482;12,60;5001;10,80;12220;5,90;40135;5,90;84564;4,30
2021-01-05;448310;3130980,00;0;0,00;0;131718,10;0;0,00;0;10093,30;40;160,20;82;70,80;61;54,00;1068;17,60;1687;12,90;3992;10,30;5724;7,50;24595;6,10;56578;4,40
2021-01-01;684978;5310420,00;0;44958140,00;0;109750,60;1;20520,40;4;1359,90;72;116,80;139;66,20;145;35,90;2094;15,40;3028;12,20;7043;9,40;12080;7,00;41264;6,10;93572;4,20
