Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9;P-R10;W-R10;P-R11;W-R11;P-R12;W-R12;P-R13;W-R13
2012-02-07;382616;2655134,00;0;54252968,00;1;135771,90;1;37028,70;10;2314,20;68;145,20;130;77,20;155;46,70;2107;16,20;2632;11,40;5183;9,80;9768;9,30;35181;7,00;64966;3,60
2012-02-03;683703;4952166,00;0;0,00;1;185085,00;0;61695,00;3;8337,10;103;224,10;171;84,80;119;87,70;1795;28,60;3326;16,20;9004;10,10;9551;15,40;45726;9,10;125928;3,40
2012-01-31;348721;2345508,00;0;0,00;0;356846,40;1;59474,40;0;4248,10;45;258,00;53;128,10;99;67,00;1423;21,20;1562;16,50;2864;14,20;8006;10,20;25035;8,70;45372;4,60
2012-01-27;703949;5013664,00;0;0,00;0;436152,00;0;36346,00;1;3776,20;76;211,10;144;103,90;257;48,80;4645;14,70;3829;13,90;7240;11,90;23118;7,90;60899;7,50;113986;3,90
2012-01-24;329065;2151060,00;0;0,00;0;0,00;0;433716,30;0;10165,20;28;278,40;70;104,80;44;93,60;816;28,30;1297;17,10;3255;11,40;4547;14,80;19417;9,30;46548;3,90
2012-01-20;708410;5135596,00;0;48895464,00;0;619952,30;0;51662,60;5;3923,70;100;147,70;188;75,90;254;48,00;3514;16,30;4734;11,50;8793;10,00;17731;9,30;64342;7,00;122071;3,70
2012-01-17;357303;2402438,00;0;0,00;0;156265,90;0;40513,30;2;3798,10;52;187,40;87;106,90;121;54,30;1476;17,30;2255;12,30;3821;12,00;7805;9,70;30580;6,90;50874;4,10
2012-01-13;884754;6276068,00;0;0,00;0;213060,10;1;71020,00;5;3228,10;154;161,90;323;79,90;388;46,50;4546;15,80;7281;11,00;13473;9,40;20997;9,50;84929;6,70;158785;3,50
2012-01-10;339518;2235300,00;0;0,00;0;350739,30;1;70147,80;2;3653,50;51;158,50;63;93,40;99;48,00;1532;15,90;2122;10,80;3513;10,50;8136;8,90;26463;7,10;46675;4,00
2012-01-06;744593;5560114,00;0;36556782,00;0;220935,70;3;25492,50;13;1555,80;171;111,40;294;60,10;392;34,60;4846;13,40;5480;9,90;9997;9,30;24254;7,90;69228;6,60;121512;3,80
2012-01-03;386712;2740712,00;0;0,00;0;604877,20;0;403251,40;1;6109,80;51;237,70;88;133,00;84;77,20;1440;24,30;2091;15,50;3792;13,90;7601;12,60;28515;8,70;55273;4,50
