Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9;P-R10;W-R10;P-R11;W-R11;P-R12;W-R12;P-R13;W-R13
2011-10-28;710282;5092090,00;0;0,00;0;599184,00;0;99864,00;3;4755,40;81;234,40;115;126,50;181;60,50;3367;16,80;3319;15,50;6587;13,40;20144;8,40;54196;8,30;104926;4,20
2011-10-25;336823;2235146,00;0;0,00;0;515004,30;0;114445,40;1;6866,70;36;210,30;97;85,40;64;79,30;945;26,90;1938;13,80;5005;9,60;4698;15,10;25103;8,20;63303;3,40
2011-10-21;723779;5243484,00;0;23999325,00;0;318132,10;1;90894,90;4;3574,50;74;238,10;130;123,40;279;51,20;4677;15,10;3920;15,30;6732;14,40;25560;7,40;60865;8,20;104088;4,60
2011-10-18;367329;2490212,00;0;0,00;0;584208,70;0;97368,10;1;5124,60;30;311,50;68;128,30;59;88,10;1043;26,80;1663;19,00;3563;13,90;5533;14,00;24012;9,90;53541;4,30
2011-10-14;725008;5186938,00;0;0,00;0;144045,10;0;52016,20;8;2600,80;172;149,40;248;99,40;454;36,30;5661;11,90;5759;11,90;8968;12,40;26763;6,60;70214;6,90;109229;4,30
2011-10-11;360020;2408660,00;0;0,00;1;228127,80;0;63368,80;1;6555,30;37;196,60;99;85,20;73;91,60;902;29,30;1534;15,80;3866;11,00;4677;15,60;23458;8,70;56107;3,70
2011-10-07;842614;6443502,00;0;117705979,00;2;177059,70;2;38491,20;36;1515,90;279;124,90;368;74,10;608;39,60;6391;14,40;6732;13,00;10702;12,60;29640;7,80;80545;7,90;132464;4,50
2011-10-04;493543;4173706,00;0;0,00;0;338120,80;0;42265,10;7;4334,80;52;220,10;131;94,80;162;72,60;2101;23,80;3019;15,50;6895;11,80;10429;12,80;43313;8,60;95034;3,90
2011-09-30;721330;5221052,00;2;16192686,00;0;327043,40;1;27253,60;9;3303,40;91;177,70;186;78,20;248;55,80;3311;18,30;3847;13,80;8141;11,00;18643;9,80;53866;8,10;115147;3,90
2011-09-27;361741;2467272,00;0;0,00;0;1207290,60;0;134143,40;3;3353,50;39;230,10;63;130,70;164;41,60;2239;12,90;2109;13,80;3136;14,10;11965;6,80;31793;7,20;49239;4,50
2011-09-23;716455;5141032,00;0;0,00;0;311192,80;0;77798,20;7;3661,00;109;208,10;139;116,50;308;50,10;4142;15,30;3860;15,30;6774;13,80;22807;8,00;56376;8,20;101155;4,50
2011-09-20;356627;2391606,00;0;0,00;0;551570,90;1;45964,20;2;4484,30;47;196,60;86;94,50;78;77,80;1040;25,40;1778;14,30;4024;11,20;5566;13,60;25762;8,10;57737;3,80
2011-09-16;713772;5134264,00;1;15000000,00;2;634449,90;1;63444,90;1;5874,50;106;225,40;269;91,80;148;79,60;2133;26,60;4422;15,80;11173;11,60;10925;14,40;54846;8,80;131906;3,90
2011-09-13;554344;4368814,00;0;162256622,00;0;372269,20;0;148907,60;2;4278,90;50;221,50;118;116,90;118;81,10;1894;26,00;3037;14,90;6665;12,40;9165;14,10;46383;8,20;101402;4,00
2011-09-09;906324;7146052,00;0;0,00;1;596813,80;1;165781,60;3;5465,30;94;218,40;169;111,40;221;67,80;3678;20,80;4963;14,40;9955;12,10;19519;11,20;81037;7,70;155237;4,00
2011-09-06;487497;3747622,00;0;0,00;0;294498,60;2;58899,70;2;3926,60;38;257,90;96;137,00;132;64,80;1756;23,40;2311;17,10;4342;15,50;9544;12,20;35186;9,10;66026;5,00
2011-09-02;836023;6453816,00;0;0,00;0;367987,10;0;50508,00;6;3833,10;99;202,20;211;116,20;321;50,40;4678;16,20;5664;14,40;10422;13,20;24260;8,40;75716;8,00;139715;4,50
2011-08-30;419787;3119472,00;0;0,00;0;354815,30;0;59135,80;3;3379,10;57;166,70;93;89,30;181;44,10;2497;14,60;3078;12,00;5255;11,20;13162;7,70;39579;7,10;67652;4,10
2011-08-26;747771;5657278,00;0;0,00;2;133252,50;1;41804,70;18;1622,50;200;123,70;300;78,50;462;28,20;5749;10,20;5978;10,80;8925;11,60;27962;6,10;75546;6,60;119206;4,20
2011-08-23;380764;2760654,00;0;0,00;0;313284,60;0;417712,80;2;5094,00;44;243,00;77;135,50;123;52,80;1824;17,30;2093;14,90;3638;13,50;9793;9,50;31977;7,70;57866;4,20
2011-08-19;731780;5437846,00;0;0,00;0;319085,30;1;37539,40;4;6789,00;82;183,80;257;70,80;132;82,90;2126;27,10;4082;14,20;9359;9,90;11286;14,70;55307;8,50;127571;3,70
2011-08-16;338055;2375084,00;0;0,00;0;1094006,80;0;52095,50;2;3440,20;20;204,20;53;112,50;99;49,50;1914;14,50;1866;13,30;3422;12,10;10557;7,70;28563;7,20;51394;4,00
2011-08-12;714385;5243158,00;0;0,00;0;306870,20;2;43838,60;11;1992,60;157;128,00;202;89,80;375;30,80;4850;12,00;6277;9,50;9493;10,90;22570;7,30;71974;6,50;123577;3,90
2011-08-09;355116;2440312,00;0;0,00;0;0,00;0;365547,20;0;5375,60;54;253,00;152;102,10;92;89,80;1172;26,70;1923;16,40;4755;11,20;5569;14,20;25823;8,80;63647;3,70
2011-08-05;700150;5077164,00;0;0,00;0;888541,60;0;45566,20;1;8462,30;62;267,70;227;102,50;127;98,40;1868;31,30;3254;17,90;9226;11,30;9290;16,80;47219;9,60;135955;3,60
2011-08-02;329293;2206174,00;0;0,00;0;1026317,20;0;85526,40;1;2221,40;75;134,80;120;87,70;162;36,60;2025;12,70;2365;11,00;3955;11,10;9574;7,60;30018;6,60;50987;3,90
2011-07-29;686055;4972682,00;0;27315669,00;0;615783,40;0;55980,30;8;4887,10;229;158,70;499;74,50;227;70,90;2646;24,20;5898;13,00;11852;10,20;12456;13,60;62515;7,90;132896;3,70
2011-07-26;339458;2288816,00;0;0,00;0;531993,80;1;44332,80;0;6333,20;29;228,10;84;87,20;68;84,20;837;27,60;1605;14,90;3587;10,90;4379;15,10;23878;8,20;52874;3,70
2011-07-22;623048;4543346,00;1;7500000,00;3;166539,40;1;61064,40;14;3550,20;110;194,70;134;102,00;248;47,00;3685;14,90;3554;13,30;6607;12,00;20575;8,00;51491;7,80;96729;4,00
2011-07-19;368345;2538848,00;0;23148546,00;0;407427,20;1;67904,50;1;3086,50;42;175,60;73;100,80;104;44,50;2007;14,10;1874;13,40;3316;12,50;10582;7,60;28151;7,30;48383;4,40
2011-07-15;713683;5224730,00;0;0,00;1;400422,90;0;95338,70;3;5213,80;60;253,80;112;138,50;194;69,80;3050;20,20;3382;16,30;6162;15,20;17123;10,40;56303;8,00;98784;4,60
2011-07-12;805120;6801226,00;0;185000000,00;0;2435037,10;2;77638,80;7;5019,70;75;226,70;251;99,90;230;80,20;2869;26,50;4590;15,90;11220;12,00;15012;14,20;68657;8,80;162101;4,00
2011-07-08;1352910;11287250,00;0;0,00;0;4576070,50;2;64747,50;7;5471,60;176;238,70;369;106,60;362;74,40;5246;23,50;8258;15,10;18134;11,90;27799;12,50;122804;8,10;272369;3,90
2011-07-05;663552;5503830,00;0;0,00;0;330571,20;1;70836,60;5;4814,10;77;223,70;181;112,50;250;60,90;3587;18,40;4102;14,50;7534;12,80;19643;9,60;61929;7,70;113981;4,20
2011-07-01;976726;7946266,00;0;0,00;0;241233,50;0;40205,50;12;4432,10;166;163,80;355;90,30;294;64,10;3984;20,70;7383;12,20;13390;11,50;21293;11,30;94120;7,20;173673;4,00
2011-06-28;487020;3896908,00;0;0,00;1;403697,20;0;74758,70;4;6596,30;62;254,40;92;122,90;118;76,20;1951;21,90;2426;15,80;4528;13,80;10680;11,30;41260;7,90;74098;4,40
2011-06-24;904969;7176922,00;0;0,00;0;879080,20;0;26638,70;2;4994,70;112;220,10;266;92,50;166;81,60;2591;27,10;4360;16,10;10812;11,40;14096;14,60;63707;9,00;152753;3,90
2011-06-21;463615;3569834,00;0;0,00;0;531965,30;0;59107,20;4;6820,00;34;229,00;124;115,70;129;71,10;2033;21,40;2249;15,80;4665;13,50;11187;10,80;37436;8,20;70659;4,40
2011-06-17;806932;6170354,00;0;0,00;1;233582,60;0;59892,90;8;3385,20;107;166,80;161;90,60;293;43,30;4826;14,20;5018;11,60;9298;10,30;26404;7,80;72779;6,90;130411;3,80
2011-06-14;327327;2377738,00;0;0,00;0;155392,20;0;69063,20;3;5919,70;40;249,00;95;97,90;39;92,80;921;28,80;1641;16,20;3942;11,30;4648;15,40;23016;9,00;58206;3,80
2011-06-10;749074;5606806,00;0;0,00;0;420727,50;2;53939,40;3;7791,20;78;256,20;205;113,70;146;93,60;1998;29,60;3485;17,80;8547;12,50;10923;15,40;53345;9,50;131809;3,90
2011-06-07;358677;2513076,00;0;0,00;0;421131,90;0;70188,60;3;5399,10;27;273,70;61;119,30;62;91,30;894;28,50;1492;18,40;3564;13,10;5161;14,80;21900;9,80;50784;4,20
2011-06-03;675751;5018366,00;0;0,00;0;374475,40;0;69347,30;3;5887,90;58;258,00;133;132,40;178;64,20;3626;17,70;2897;17,40;5097;16,00;23052;8,10;51099;8,50;87174;4,90
2011-05-31;326848;2238690,00;0;0,00;1;109291,60;0;46839,20;3;2778,60;52;138,00;97;66,10;97;65,20;1242;23,10;2063;11,70;4387;9,30;5677;13,50;26515;7,30;56320;3,50
2011-05-27;726451;5307142,00;0;0,00;1;231416,90;2;41140,70;6;3856,90;189;133,30;329;81,50;234;60,90;3028;20,10;5831;11,10;10392;10,70;14450;11,50;70401;6,80;125134;3,90
2011-05-24;298879;1987176,00;0;0,00;0;153266,30;0;76633,10;0;5894,80;43;169,10;68;100,20;86;51,10;1353;16,40;1613;13,00;2941;11,90;7437;8,90;23051;7,30;42812;4,00
2011-05-20;729625;5345238,00;0;27642654,00;0;237049,70;2;48625,50;5;7183,30;67;250,90;141;95,70;112;104,60;1806;31,30;3376;16,40;8322;10,60;10099;16,60;48826;9,20;120968;3,70
2011-05-17;300889;2034588,00;0;0,00;0;331137,30;0;55189,50;0;5913,10;15;280,70;35;156,10;58;84,60;902;24,40;1096;17,70;2106;16,40;5452;11,70;20335;8,40;33735;4,90
2011-05-13;1130277;8764972,00;0;121019633,00;0;394118,10;3;45694,80;3;5362,10;149;208,40;300;100,40;314;67,90;4430;21,10;7132;13,70;13521;11,70;24057;11,30;102812;7,50;197364;3,90
2011-05-10;667406;6243262,00;0;0,00;1;148318,80;0;80339,30;6;2186,10;98;150,60;186;93,30;420;32,90;5287;11,40;5730;11,30;9084;11,50;28963;6,60;77073;6,70;128303;4,10
2011-05-06;818705;6084424,00;0;28772008,00;1;227484,00;1;47567,70;4;4332,60;131;191,70;239;79,00;469;66,70;6165;23,50;5919;22,30;9912;13,20;28832;10,50;79452;8,60;0;0,00
2011-04-29;759335;5636250,00;0;0,00;0;999137,50;0;283539,00;6;7690,90;84;308,90;112;134,50;219;114,40;3948;33,50;3404;34,40;6091;19,10;18696;14,10;61270;10,50;0;0,00
2011-04-22;814151;6194760,00;0;43415570,00;1;362274,00;0;115658,40;8;7262,60;94;265,10;157;111,50;349;102,20;4665;31,60;4456;29,70;7310;17,50;25025;12,50;68842;10,10;0;0,00
2011-04-15;838211;6257132,00;0;0,00;2;236473,80;2;55264,90;8;4970,90;133;276,80;172;132,50;464;72,60;4885;29,60;5993;21,10;7461;17,80;34435;9,30;74961;9,40;0;0,00
2011-04-08;817294;6045068,00;0;0,00;1;534915,30;1;101200,20;10;5861,00;104;298,00;159;124,00;369;83,10;4917;32,30;5647;24,20;7606;18,40;32144;9,90;73625;10,10;0;0,00
2011-04-01;835327;6225704,00;0;15000000,00;0;429383,20;3;44309,80;10;3516,60;151;180,20;198;79,50;488;57,40;6473;22,50;7008;19,70;9842;13,00;32708;9,70;88932;8,20;0;0,00
2011-03-25;1359631;11699876,00;1;69105267,00;0;394918,00;2;59331,80;31;2605,60;301;177,80;471;83,00;1236;46,00;12080;23,80;17143;15,20;18015;14,80;82002;7,30;168225;8,20;0;0,00
2011-03-18;1150014;9695708,00;0;0,00;1;357011,50;5;55897,40;17;6158,90;262;217,30;344;100,10;583;85,40;9627;26,40;7846;26,30;14697;16,20;39520;11,90;128566;8,90;0;0,00
2011-03-11;997639;8036326,00;0;0,00;1;402152,90;1;114124,40;11;5434,40;119;272,60;162;133,70;625;74,80;7870;28,40;9222;22,00;10530;18,70;45564;9,60;116611;9,00;0;0,00
2011-03-04;890986;6909284,00;0;0,00;2;343656,80;2;117029,00;5;4494,20;90;267,00;160;128,60;497;64,50;5708;26,50;7681;19,20;8830;17,30;41853;8,50;91183;8,50;0;0,00
2011-02-25;868767;6603594,00;0;0,00;0;597356,10;0;127139,90;7;7265,10;106;325,20;187;143,10;354;94,80;5109;33,50;5882;25,10;7887;20,70;32543;10,30;84468;9,70;0;0,00
2011-02-18;776470;5784752,00;0;0,00;0;522978,50;0;98941,80;4;6695,30;64;334,90;122;165,60;324;78,90;4101;30,50;5359;21,90;6005;20,30;30385;9,30;69110;9,10;0;0,00
2011-02-11;784599;5776802,00;0;0,00;0;235458,60;1;108581,40;4;4736,30;148;185,90;246;82,20;357;81,10;6291;23,20;4439;27,00;9990;13,90;22167;12,50;89474;7,80;0;0,00
2011-02-04;777024;5791486,00;0;5789546,00;1;322541,20;0;65379,90;9;5685,20;90;258,80;170;119,30;303;75,20;4230;29,40;5180;22,30;6665;18,60;29464;9,50;68951;9,30;0;0,00
2011-01-28;755741;5585706,00;0;0,00;0;280808,00;1;109572,00;9;6660,90;107;302,20;178;140,30;360;83,80;5509;29,70;5876;23,60;7740;18,80;28268;10,20;80941;8,90;0;0,00
2011-01-21;786330;5881858,00;0;14502127,00;0;190499,00;2;30634,30;8;3587,10;174;117,60;235;61,20;420;59,80;7677;17,50;5690;21,00;10846;11,80;26410;10,50;98733;6,90;0;0,00
2011-01-14;760114;5625226,00;0;0,00;1;384523,20;2;96996,80;3;7423,20;98;262,40;164;117,10;256;103,70;5265;29,00;3978;30,40;8555;17,20;21317;12,70;73407;9,50;0;0,00
2011-01-07;748377;5577696,00;0;15000000,00;0;377886,90;2;29582,90;4;7295,10;94;228,70;126;104,60;241;98,60;4279;29,90;3974;30,70;6642;17,90;20854;13,00;70078;9,70;0;0,00
