Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9;P-R10;W-R10;P-R11;W-R11;P-R12;W-R12;P-R13;W-R13
2008-08-08;741509;5497010,00;0;0,00;0;280626,30;0;97334,30;6;6257,20;112;264,80;139;137,40;282;75,90;4494;26,00;4883;22,50;6759;16,40;26043;9,90;66039;8,80;0;0,00
2008-08-01;685817;5055118,00;0;0,00;0;231444,20;3;34267,80;9;3855,90;119;171,20;171;87,60;265;72,00;4529;24,90;4321;24,30;6558;15,80;22613;11,20;63560;9,00;0;0,00
2008-07-25;654179;4808984,00;0;0,00;2;238463,50;0;46524,50;19;2937,60;129;150,60;172;76,70;552;47,90;5723;19,50;6504;17,10;7556;13,50;29293;8,80;76802;7,30;0;0,00
2008-07-18;718612;5251156,00;0;15000000,00;0;671085,60;1;95221,60;10;6045,80;123;227,40;156;116,20;269;83,70;4980;25,30;4513;24,70;6707;17,70;22268;11,00;72986;8,30;0;0,00
2008-07-11;728684;5341760,00;0;15000000,00;0;178447,50;0;63300,60;3;4801,50;148;174,90;231;83,60;404;67,80;7222;19,80;5117;23,10;9797;13,00;24719;11,20;88952;7,40;0;0,00
2008-07-04;713896;5273796,00;0;15000000,00;0;339048,10;0;256576,90;25;2630,60;253;169,30;310;94,80;770;41,20;8410;20,80;8105;14,10;9880;15,50;34156;7,40;92253;7,40;0;0,00
2008-06-27;871524;6795704,00;0;58278337,00;0;1151892,70;1;98066,50;9;4350,70;143;252,90;195;134,80;463;63,40;6216;28,00;6917;18,90;8226;19,60;38045;8,20;87773;8,90;0;0,00
2008-06-20;824187;6244232,00;0;0,00;0;1547963,80;0;146429,00;13;4298,30;100;292,50;147;138,40;476;65,60;4952;30,80;7565;18,30;6863;20,50;41456;7,50;79029;9,30;0;0,00
2008-06-13;931057;6833220,00;0;0,00;0;384056,60;1;163483,50;10;5267,90;152;327,30;266;145,10;513;79,70;5997;34,00;7049;22,40;10372;19,30;35646;9,50;82242;10,40;0;0,00
2008-06-06;743783;5450522,00;0;0,00;0;452166,50;0;59223,40;13;5444,80;151;219,50;228;98,70;366;81,80;5674;25,10;5010;25,70;8926;14,80;24690;11,70;78143;8,40;0;0,00
2008-05-30;737212;5414956,00;0;15000000,00;3;388510,00;0;70160,90;7;4922,00;100;250,00;179;96,80;494;62,80;5267;26,70;6912;19,20;8378;14,80;35448;8,60;73635;8,90;0;0,00
2008-05-23;758583;5554596,00;0;3750000,00;0;109875,30;1;22272,00;16;4186,40;174;175,70;243;78,10;379;72,90;6324;22,30;4967;24,20;10125;12,80;24321;11,40;80483;8,10;0;0,00
2008-05-16;846301;6498880,00;0;55609411,00;1;385019,40;2;65557,30;6;4981,50;146;201,90;242;90,80;452;70,70;6055;25,20;5941;22,80;9487;14,60;30906;10,40;82690;8,80;0;0,00
2008-05-09;756227;5688772,00;0;0,00;1;440494,40;0;145839,30;3;8928,90;54;371,00;113;163,30;252;110,60;4119;34,60;3897;30,10;6100;21,10;22930;12,40;70908;9,50;0;0,00
2008-05-02;701267;5220226,00;0;0,00;1;947429,90;1;89621,70;7;6401,50;66;385,60;120;160,90;290;96,50;3763;37,90;4257;26,30;5956;22,20;24722;10,50;56147;11,20;0;0,00
2008-04-25;753814;5492400,00;0;0,00;0;396094,80;1;131139,50;7;5252,50;123;212,10;198;103,00;402;74,10;5312;26,20;5732;22,80;8105;15,80;28206;10,10;75857;8,70;0;0,00
2008-04-18;892947;6907666,00;0;58367681,00;0;231553,30;0;65711,00;11;3773,70;171;184,50;211;92,70;573;59,20;7456;22,00;7962;19,60;11269;13,90;38324;9,20;105682;7,80;0;0,00
2008-04-11;792208;5954694,00;0;0,00;0;276382,20;0;85563,00;7;4025,60;92;215,00;138;110,60;343;64,20;4482;28,10;5315;19,60;6491;19,00;32712;8,30;69404;9,10;0;0,00
2008-04-04;761755;5598386,00;0;0,00;3;334148,30;0;106679,10;5;8237,70;98;300,80;132;124,60;318;88,30;4383;32,20;5222;25,00;7667;17,30;28007;10,70;69153;9,80;0;0,00
2008-03-28;726575;5311130,00;0;0,00;0;253782,00;2;52814,10;22;2760,30;218;145,00;342;69,20;543;58,60;7464;20,80;5775;21,20;11535;12,70;26766;10,00;82381;8,10;0;0,00
2008-03-21;753319;5492872,00;0;15000000,00;0;295037,90;1;75354,20;5;3872,20;136;200,40;194;89,70;433;61,20;5269;25,90;5863;20,40;8908;14,40;28235;9,50;69838;9,10;0;0,00
2008-03-14;835538;6135638,00;0;28239959,00;0;510290,00;0;78988,30;11;5854,90;145;256,00;225;109,70;420;74,50;5226;29,50;5499;23,40;8487;16,20;29282;10,30;73817;9,50;0;0,00
2008-03-07;812362;5912206,00;0;0,00;0;483841,40;2;68653,10;16;4492,00;144;223,60;294;89,20;432;72,00;5818;25,60;5929;23,30;11212;12,90;28445;10,80;78693;9,00;0;0,00
2008-02-29;817623;5941462,00;0;15000000,00;1;3027516,30;0;171832,00;7;7219,80;104;331,50;151;166,60;287;113,80;4954;36,10;4551;31,70;7153;21,90;25534;12,50;70386;10,80;0;0,00
2008-02-22;848761;6236660,00;0;28912566,00;0;536213,40;0;114126,50;8;9451,40;78;301,20;112;147,80;245;113,60;4289;33,70;3820;33,50;6540;20,20;21026;14,40;70040;10,40;0;0,00
2008-02-15;844919;6236448,00;0;0,00;0;631360,20;0;149308,10;9;6335,50;84;308,00;144;139,90;318;89,00;4798;31,90;5323;25,20;7490;19,20;29222;10,60;75133;9,60;0;0,00
2008-02-08;1829498;16501728,00;0;0,00;1;8662871,20;4;76319,50;24;6297,60;446;265,50;716;116,30;977;89,60;16424;29,80;13305;27,50;27800;17,00;66327;12,00;215183;9,60;0;0,00
2008-02-01;850610;6201244,00;0;0,00;2;309432,10;0;175623,60;2;6466,20;93;371,30;122;169,50;286;101,60;4048;37,20;4712;27,80;6428;21,70;27599;11,30;63663;11,00;0;0,00
2008-01-25;1025704;8058254,00;0;76611580,00;2;341072,90;1;39321,30;15;5952,10;241;194,00;406;74,50;393;94,40;7951;25,30;5657;29,30;12837;13,80;29949;13,10;106557;8,90;0;0,00
2008-01-18;927511;7142564,00;0;0,00;0;350732,50;0;91237,80;8;6982,40;118;309,20;180;139,00;377;86,10;5467;31,70;6075;24,60;8187;18,60;32674;10,80;80226;9,90;0;0,00
2008-01-11;860075;6440240,00;0;0,00;0;799925,20;2;129717,60;10;5896,20;116;276,90;208;130,60;414;84,00;5602;31,40;5840;24,90;8363;19,40;31473;10,60;78510;10,00;0;0,00
2008-01-04;734783;5446910,00;0;0,00;0;918656,70;1;156419,90;14;3800,20;125;216,70;147;119,70;594;49,80;5601;24,00;7312;15,40;7185;17,20;37033;7,10;78488;8,00;0;0,00
