Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9;P-R10;W-R10;P-R11;W-R11;P-R12;W-R12;P-R13;W-R13
2017-09-15;1204256;11174567,50;0;0,00;1;354592,00;0;26080,50;3;5770,90;148;182,30;245;142,40;302;59,60;3430;26,00;6624;15,40;16096;11,80;18529;13,90;89635;8,60;215982;4,30
2017-09-12;446178;3189400,00;0;0,00;0;408037,80;0;38014,60;2;3575,70;42;142,20;76;110,20;128;45,10;1463;20,80;2000;13,10;5303;9,20;6663;11,80;26853;7,90;65960;3,80
2017-09-08;622347;4779487,50;0;0,00;0;1051958,40;0;61253,20;2;4993,40;51;220,40;111;121,70;96;75,10;1801;20,40;2301;16,60;5225;14,20;10106;10,00;36548;8,50;80276;4,80
2017-09-05;400554;2822715,00;0;0,00;1;142799,20;1;13858,10;2;1427,00;71;95,70;126;72,60;128;42,80;1638;14,50;2271;10,70;4783;9,70;7269;9,10;28248;6,80;59608;3,90
2017-09-01;620944;4781795,00;0;28287321,00;0;344019,40;0;48075,60;4;2672,10;70;131,30;206;63,60;119;54,20;3336;11,00;3255;11,20;6566;10,60;16386;6,30;47112;6,50;96909;4,00
2017-08-29;393405;2784730,00;0;0,00;1;695443,60;0;40494,10;2;2731,90;41;149,00;85;102,10;70;56,60;1248;17,70;1752;13,50;3759;12,00;6067;9,50;24251;7,40;52424;4,30
2017-08-25;599922;4607950,00;0;17000000,00;0;495917,10;0;16500,60;0;4708,00;59;143,30;65;159,60;175;41,40;1149;29,80;2476;13,80;7006;8,90;6184;16,50;35812;8,30;95661;3,60
2017-08-22;438927;3224932,50;0;44105265,00;0;64840,10;0;22653,00;7;703,50;109;61,30;216;35,40;181;33,30;2467;9,30;3385;7,40;5906;8,60;9871;6,50;37550;5,50;68338;3,80
2017-08-18;728048;5822810,00;0;0,00;0;346160,20;0;48374,80;5;3286,30;64;194,10;231;87,30;147;75,80;3462;14,90;3164;16,10;6598;14,70;18403;7,40;46222;8,50;96354;5,00
2017-08-15;358100;2554742,50;0;0,00;0;0,00;0;203988,90;2;4188,60;21;202,50;53;141,00;52;68,40;822;24,00;1071;17,10;2487;13,50;4705;12,80;17153;8,90;40476;4,50
2017-08-11;590680;4520167,50;0;0,00;1;331152,70;2;46277,50;2;3429,60;65;186,80;88;164,00;173;62,20;1094;29,60;2476;17,20;6034;13,20;5884;15,70;32152;9,70;78978;4,80
2017-08-08;417190;3013745,00;0;36563144,00;0;190106,20;0;35422,30;2;3609,60;40;190,50;63;110,10;63;75,00;1065;19,50;1445;14,80;2938;14,80;5738;10,50;22850;7,70;45151;4,90
2017-08-04;598128;4620462,50;0;0,00;0;257083,60;0;47902,10;5;4686,00;40;240,70;105;145,70;64;91,90;1785;20,00;1895;19,30;3955;17,30;11873;9,30;32490;9,20;66551;5,30
2017-08-01;393002;2806547,50;0;0,00;0;178435,60;0;13853,20;0;3252,40;37;149,70;70;110,40;89;46,90;907;21,90;1548;14,10;3738;10,70;4955;11,90;21551;8,10;53582;4,00
2017-07-28;631632;4991857,50;0;57871110,00;0;386027,30;1;38532,90;6;2314,60;68;171,80;173;99,00;109;60,20;2244;18,00;2811;14,10;5924;12,20;11323;9,70;44259;7,60;88534;4,30
2017-07-25;428807;3130662,50;0;0,00;0;789831,20;1;61320,20;0;3912,20;23;255,20;57;140,20;54;81,60;1162;22,40;1376;18,10;3163;14,90;6384;11,10;23994;9,00;54544;4,70
2017-07-21;520199;4036032,50;0;0,00;1;524034,00;0;81368,90;0;2296,10;48;142,30;143;74,10;87;58,70;2382;13,20;2577;11,90;4800;12,10;13319;7,10;36752;6,90;68591;4,50
2017-07-18;405952;2915180,00;0;0,00;0;148215,20;0;86302,50;1;4020,30;33;189,90;95;83,80;60;79,00;1486;12,60;1513;15,20;2736;15,30;8194;6,40;23218;7,50;44343;5,00
2017-07-14;607880;4680917,50;0;0,00;0;1004016,90;1;77948,90;3;3010,00;55;172,00;104;117,70;108;63,00;1357;21,00;2444;13,70;5650;11,80;7270;11,60;37270;7,50;83822;4,10
2017-07-11;417106;2992860,00;0;17000000,00;0;369210,20;0;34397,30;4;2900,80;34;202,50;73;131,10;103;66,20;1026;23,00;1475;16,20;3757;12,80;5341;12,30;22156;8,60;54698;4,40
2017-07-07;654987;5105460,00;0;28975630,00;0;218998,70;0;25503,60;2;4024,00;53;162,00;102;110,40;101;65,90;1861;17,90;2432;15,80;5127;14,20;11424;8,70;37885;8,30;79620;4,90
2017-07-04;437747;3193422,50;0;0,00;1;379863,30;0;44237,20;4;2111,00;52;160,20;131;68,70;100;59,50;1755;12,70;1917;13,40;3951;12,50;9734;6,80;27288;7,40;56250;4,60
2017-06-30;1143770;10365312,50;0;100000000,00;0;312627,50;1;62412,40;3;4190,00;98;199,00;205;112,80;206;67,80;3585;19,30;4937;16,00;11409;13,80;20626;9,80;77941;8,60;171534;4,80
2017-06-27;519909;4014525,00;0;0,00;0;134619,50;0;31354,40;3;2147,00;80;112,40;140;97,10;153;44,30;1656;17,90;3039;11,40;6296;10,10;8163;10,00;36298;7,10;79529;4,00
2017-06-23;704896;5683805,00;0;0,00;0;299869,80;0;69843,00;4;3036,60;59;201,00;325;61,10;113;74,10;4850;9,80;3195;13,70;6361;13,60;23422;5,50;50494;7,00;100394;4,60
2017-06-20;476134;3594865,00;0;0,00;0;281580,80;0;49187,50;0;4009,80;44;192,50;72;126,80;104;63,70;1204;22,20;2003;15,40;4639;12,30;6609;12,00;28185;8,30;67687;4,30
2017-06-16;702125;5549620,00;0;0,00;0;140525,50;0;20141,50;3;6403,60;44;209,20;87;178,20;127;64,20;1371;31,10;2598;17,80;6360;13,20;7767;16,40;39106;9,50;99073;4,40
2017-06-13;479645;3538402,50;0;0,00;0;407800,20;1;15830,20;2;3573,70;41;162,20;126;108,10;129;45,20;1436;21,40;2195;13,50;5404;9,70;7469;12,10;30112;7,90;74123;3,70
2017-06-09;708558;5573080,00;0;0,00;0;1114645,40;0;23601,20;5;7469,70;63;193,70;121;139,90;235;49,70;1639;26,40;3020;16,70;8689;10,90;8692;13,70;38817;9,70;115504;4,00
2017-06-06;414187;3021552,50;0;0,00;0;0,00;0;318587,20;2;2848,80;37;183,20;130;79,30;68;70,10;1938;12,30;1412;15,80;3102;14,40;11038;5,90;24029;7,90;50977;4,80
2017-06-02;989372;8966822,50;1;153873716,00;0;290732,00;3;20608,80;9;2088,70;160;135,30;375;78,60;321;49,10;5166;14,60;6271;12,70;12998;11,40;26067;7,70;81125;7,40;167990;4,30
2017-05-30;713589;6268692,50;0;0,00;0;484442,60;0;19911,50;1;3066,00;123;139,40;239;82,60;227;48,70;3114;15,70;4586;12,70;9289;11,10;15075;8,80;59480;7,30;124876;4,10
2017-05-26;800015;7041642,50;0;0,00;1;427598,10;0;44263,30;6;3542,80;97;168,90;198;112,70;166;60,60;2823;20,00;3727;15,20;8959;11,90;14414;10,90;57734;8,10;136562;4,10
2017-05-23;656914;5639310,00;0;0,00;0;334478,80;0;38951,90;1;2988,60;68;152,50;137;107,10;159;49,80;2053;20,50;3406;13,30;7618;10,80;10674;11,10;47167;7,80;107806;4,10
2017-05-19;859927;7449677,50;0;0,00;0;269554,10;2;25112,80;7;1588,30;158;91,10;413;58,00;322;38,90;5347;12,10;6340;9,70;12205;9,30;23908;7,60;75322;6,40;150840;3,80
2017-05-16;564034;4643347,50;0;0,00;0;372071,00;2;15292,80;4;1550,70;84;99,30;173;63,10;172;43,10;2542;13,30;3317;10,30;6248;10,30;12084;8,00;40782;6,70;85202;4,10
2017-05-12;740327;6183800,00;0;0,00;0;0,00;1;170116,90;2;2858,00;73;181,60;198;88,50;159;64,30;3390;15,10;3708;14,20;7722;12,80;17833;7,70;54841;7,60;112283;4,50
2017-05-09;512302;4023277,50;0;0,00;1;96432,90;0;17277,10;6;2112,60;70;92,70;137;78,30;144;41,50;1995;14,80;3115;9,80;5730;10,20;9361;9,40;40094;6,20;77459;4,10
2017-05-05;700338;5701185,00;0;0,00;0;309747,40;0;144287,30;0;3442,70;58;163,10;159;111,30;102;70,10;2444;17,50;3622;13,30;6871;12,90;11581;9,80;52207;7,30;103909;4,40
2017-05-02;432048;3314437,50;0;0,00;0;395316,80;0;14165,10;2;4503,60;39;167,60;72;165,90;164;32,50;906;30,10;1642;16,50;6396;7,90;4691;16,30;22707;9,90;79043;3,30
2017-04-28;718236;5758835,00;0;0,00;0;582414,60;0;67825,50;13;2106,30;66;162,30;222;75,40;137;62,40;3210;13,90;2920;14,00;6152;12,60;18130;7,40;45494;7,80;96120;4,50
2017-04-25;447499;3276280,00;0;0,00;1;87179,10;0;26106,40;9;1787,70;89;125,70;161;61,00;129;53,80;2241;11,70;2410;11,60;4714;11,80;10797;6,90;32260;6,80;61304;4,40
2017-04-21;617496;4757075,00;0;0,00;0;347215,10;0;40435,10;5;3042,70;73;142,50;124;99,00;146;53,80;1892;18,50;3295;12,00;6423;11,40;9326;10,10;45908;6,80;86172;4,30
2017-04-18;366494;2651012,50;0;0,00;0;699968,40;1;54343,50;1;5695,90;21;199,60;51;170,80;57;60,60;640;30,10;1270;16,40;3130;12,60;3416;15,80;18660;9,00;48342;4,40
2017-04-14;599693;4646550,00;0;0,00;0;325832,50;0;45534,00;3;2420,80;67;139,40;114;112,40;178;43,70;1800;20,80;2743;13,40;7122;9,80;9239;11,80;37227;7,90;99632;3,80
2017-04-11;524056;4149640,00;0;83397527,00;0;986781,30;0;45966,50;1;3306,40;41;176,60;134;84,40;81;71,30;2272;14,40;2136;14,50;4751;12,60;12850;7,50;33411;7,70;72541;4,40
2017-04-07;686001;5588457,50;0;0,00;0;617869,90;2;26165,20;1;2995,30;80;167,00;136;106,10;151;59,00;2314;18,80;3396;13,20;6997;12,30;12002;9,90;48348;7,20;100434;4,40
2017-04-04;457693;3476945,00;0;0,00;0;297859,90;0;52031,20;2;3181,20;29;188,80;116;92,40;89;73,10;1801;15,90;1977;14,90;4134;13,10;9690;8,40;29511;7,80;62228;4,50
2017-03-31;645316;5148190,00;0;0,00;0;585756,20;0;19489,80;4;5802,70;57;197,40;94;166,20;150;53,70;1634;28,90;2630;16,30;7070;10,80;8095;15,40;37627;9,10;103585;3,90
2017-03-28;415486;3057480,00;0;0,00;0;266676,30;1;14333,50;2;2940,00;42;163,60;87;116,90;98;55,80;1204;21,40;1604;14,80;3888;11,50;6030;11,60;23551;8,30;58766;4,10
2017-03-24;617667;4815095,00;0;0,00;0;152897,10;2;49856,00;4;1486,90;100;111,30;245;62,70;170;50,90;3156;12,40;3437;11,30;6923;11,00;15661;7,20;47755;6,70;91832;4,20
2017-03-21;412161;2968830,00;0;0,00;0;373296,50;0;34778,00;3;4050,20;26;220,70;71;131,20;65;73,80;1099;22,90;1319;17,50;3209;13,60;5941;12,30;21406;9,00;52302;4,40
2017-03-17;614668;4748640,00;0;0,00;1;518886,30;0;21973,50;10;1407,40;87;123,70;223;63,50;144;52,30;2819;12,60;3308;11,60;6436;11,30;14334;7,20;43738;6,90;86537;4,30
2017-03-14;508008;3968692,50;0;80571199,00;0;244777,00;2;32577,90;4;3598,10;38;171,60;117;85,20;89;65,20;1806;14,80;2386;13,40;4652;12,90;9410;8,10;35017;7,20;70627;4,50
2017-03-10;705977;5747932,50;0;0,00;0;1279253,60;1;74488,10;1;4701,20;47;231,60;103;145,30;127;76,10;1672;25,00;2438;18,90;5316;16,00;9116;12,90;36941;9,80;86143;5,30
2017-03-07;466324;3518627,50;0;0,00;0;0,00;0;275024,50;2;4419,60;24;240,90;60;146,70;57;85,80;1131;23,80;1565;18,00;3519;15,80;6790;11,10;26101;9,10;54111;5,30
2017-03-03;673009;5345317,50;0;0,00;0;233684,50;0;45356,40;0;5787,40;41;212,80;114;154,80;132;51,10;1473;28,10;2319;18,00;6553;11,10;7838;14,80;33892;10,00;99217;4,00
2017-02-28;430321;3156230,00;0;0,00;0;0,00;1;240661,40;1;5232,40;20;231,40;49;174,20;85;60,20;801;30,30;1404;17,90;3804;12,60;4320;16,10;21813;9,50;55431;4,30
2017-02-24;611179;4769007,50;0;0,00;1;154279,60;2;25153,40;1;3844,70;111;126,40;118;115,30;221;47,10;1711;20,40;3782;11,60;7424;10,70;8505;11,20;47488;6,90;92444;4,10
2017-02-21;393941;2813740,00;0;0,00;0;364667,60;0;56623,50;1;6924,00;26;188,90;66;130,70;48;75,60;867;22,50;1355;15,20;2986;13,80;5246;11,20;22725;7,80;45937;4,70
2017-02-17;601816;4647202,50;0;17000000,00;1;347002,90;0;30307,80;2;3593,80;43;177,90;143;111,00;112;66,60;2294;18,00;2525;15,60;4907;13,90;12897;9,00;38043;8,30;75787;4,80
2017-02-14;448767;3320162,50;1;23570709,00;0;855914,60;0;33225,30;2;3611,40;34;177,70;78;107,30;68;62,20;1250;20,20;1741;15,10;3995;12,30;6352;11,00;25954;8,10;61180;4,30
2017-02-10;641448;5020797,50;0;0,00;0;280518,30;1;43557,20;4;2061,70;96;137,70;204;86,40;146;52,20;2611;16,20;3436;12,40;6789;11,40;14119;8,70;44420;7,40;88060;4,40
2017-02-07;406042;2922980,00;0;0,00;0;0,00;0;319734,20;2;3693,00;44;157,80;113;104,20;79;63,60;1116;21,00;1856;13,70;3927;12,20;5188;12,00;22881;8,30;53331;4,40
2017-02-03;597821;4630650,00;0;0,00;0;369790,50;0;51677,00;1;4212,80;53;192,50;159;99,40;91;77,90;2416;15,10;2176;15,60;4392;14,60;14017;7,60;36752;7,60;75196;4,70
2017-01-31;398303;2875985,00;0;25880509,00;0;270663,60;0;63040,60;4;2010,90;41;136,20;134;76,10;91;45,50;1577;14,60;2203;11,50;4568;9,80;7577;8,40;29069;6,70;61640;3,80
2017-01-27;596459;4641162,50;0;0,00;0;538931,30;0;25104,60;5;2361,40;67;176,70;214;82,50;123;70,70;2674;14,50;2815;13,90;5504;13,50;14333;7,50;39834;7,60;77781;4,80
2017-01-24;492090;3902745,00;0;88587275,00;1;96333,80;5;9872,30;10;1172,00;91;79,20;201;54,90;244;26,80;2339;12,20;3729;8,50;7857;7,70;10732;7,70;42315;6,00;88994;3,60
2017-01-20;700969;5768850,00;0;0,00;0;447519,00;1;19543,50;7;1593,20;92;132,10;268;63,20;149;56,60;3333;12,60;3716;11,80;7281;11,60;17008;7,10;53667;6,80;104034;4,30
2017-01-17;465897;3594555,00;0;0,00;0;239148,70;0;27850,20;1;3757,90;36;184,50;69;123,00;98;66,90;1215;21,90;1697;16,60;3970;13,00;6814;11,30;26146;8,90;59696;4,60
2017-01-13;819152;6568377,50;0;0,00;0;175314,50;1;36295,70;4;2577,10;79;123,50;265;73,60;170;54,70;3934;13,20;4429;11,40;8405;11,30;19621;7,30;62953;6,70;121711;4,20
2017-01-10;415923;3078735,00;0;0,00;0;280821,30;0;39243,80;1;1919,50;37;136,50;120;88,10;97;53,40;1788;15,50;1654;14,40;3926;11,90;9614;8,20;25607;7,90;54200;4,40
2017-01-06;608904;4810645,00;0;0,00;0;215540,40;0;27889,80;1;6138,80;47;173,60;107;130,10;140;57,90;1558;22,60;2600;14,20;5979;11,00;8432;12,10;38247;8,00;89952;4,00
2017-01-03;390119;2847245,00;0;0,00;0;0,00;1;134726,30;2;2904,70;47;162,50;66;118,70;99;49,40;1087;21,70;1584;15,20;4839;10,30;5381;12,00;21703;8,70;59638;3,90
