Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9;P-R10;W-R10;P-R11;W-R11;P-R12;W-R12;P-R13;W-R13
2022-10-07;619367;4618230,00;0;0,00;0;758017,10;1;25308,70;3;1970,70;42;166,60;104;82,40;105;53,90;1587;17,80;1864;15,60;4906;11,20;8054;8,30;29665;7,10;81391;4,10
2022-10-04;435715;2991525,00;0;0,00;1;92436,50;1;16202,90;2;1187,40;49;132,10;89;69,20;114;39,40;1052;17,00;1814;11,80;4177;9,30;5500;8,30;24483;5,70;59045;3,90
2022-09-30;606544;4501997,50;0;0,00;0;179820,00;0;21013,40;2;1496,00;56;102,70;97;72,30;149;29,90;1385;17,80;2448;10,70;6324;7,50;7489;8,60;34531;5,60;87319;3,50
2022-09-27;409169;2793777,50;0;0,00;0;128443,80;0;40025,90;1;1335,70;17;139,70;53;70,10;67;44,60;981;15,80;1433;12,10;3467;9,60;5510;7,10;22191;5,60;48989;4,10
2022-09-23;846154;7201220,00;0;193007524,00;1;144591,60;1;38621,00;2;1079,50;99;126,80;217;52,40;185;44,80;2882;12,50;3710;11,50;7961;10,20;16996;5,70;54913;5,50;119959;4,20
2022-09-20;655313;5327495,00;0;0,00;1;122581,80;2;18231,40;2;1523,50;66;115,10;123;68,60;173;35,60;1959;16,90;3001;11,00;7336;8,50;9925;8,20;42832;5,50;101951;3,70
2022-09-16;856581;7180622,50;0;0,00;1;178373,60;1;35733,30;4;2050,20;91;128,00;158;75,50;193;45,40;2378;16,80;3628;11,80;7805;10,50;13115;7,50;56526;5,70;116366;4,40
2022-09-13;653458;5255500,00;0;0,00;0;415209,70;0;21564,70;3;1950,00;52;153,50;123;69,40;119;45,60;1729;17,80;2467;13,10;6153;9,40;9422;8,20;38042;6,10;97146;3,80
2022-09-09;1060177;9213497,50;0;0,00;2;164877,80;2;24522,00;5;1183,30;127;100,00;445;42,50;303;33,50;5874;10,00;5951;9,70;12729;8,10;30224;5,10;86248;4,80;181547;3,50
2022-09-06;436301;2974250,00;0;0,00;1;66901,20;1;15635,90;2;1025,30;61;78,30;90;49,60;93;28,50;1259;13,20;2394;8,00;4661;7,50;5883;6,70;30043;4,50;59639;3,60
2022-09-02;751708;6017945,00;0;128491607,00;0;193666,80;1;13312,60;3;1762,20;83;105,80;135;65,90;172;33,50;2225;16,20;3699;9,70;8879;7,70;11058;8,00;52762;5,10;126469;3,40
2022-08-30;521264;3927957,50;0;0,00;0;117055,20;0;9119,20;1;1161,90;87;62,40;149;43,70;166;25,10;1817;12,30;3018;8,00;6213;7,00;8321;6,80;36469;4,80;79398;3,40
2022-08-26;673442;5263310,00;0;0,00;1;143631,30;1;22379,30;1;1742,60;57;151,80;103;78,30;197;38,50;1603;19,30;2637;13,20;8324;8,50;8248;9,10;37353;6,40;109589;3,60
2022-08-23;463466;3319495,00;0;0,00;0;0,00;0;152669,50;2;2047,30;59;120,50;70;76,20;93;47,40;1174;16,70;1911;11,80;3836;10,60;6625;7,20;28126;5,40;55817;4,40
2022-08-19;615247;4641027,50;0;0,00;0;95084,00;2;16161,90;6;954,70;103;93,40;265;37,00;177;36,00;3140;9,80;3800;8,60;7268;8,00;13871;5,40;47036;4,60;95670;3,60
2022-08-16;431113;3025130,00;0;0,00;0;553832,80;2;16179,90;0;1259,90;52;107,90;67;61,10;102;40,70;1073;15,00;1860;10,30;3639;10,10;5751;7,00;25866;5,00;51587;4,20
2022-08-12;599339;4462077,50;0;0,00;0;734594,70;0;34337,30;3;1620,40;38;126,40;125;64,80;160;38,20;1768;16,00;2503;12,20;6265;9,40;8651;7,60;33123;6,10;83023;4,00
2022-08-09;448261;3088982,50;0;0,00;0;548278,90;0;25628,30;1;1814,20;23;132,90;75;57,30;73;43,10;1242;14,00;1728;10,70;4163;8,80;6389;6,90;26682;5,10;61239;3,60
2022-08-05;587197;4315575,00;0;0,00;0;232396,30;0;32588,90;3;1180,30;34;157,30;85;73,50;89;48,00;1293;17,70;2015;12,90;5114;9,90;7249;8,10;31756;6,10;78765;4,00
2022-08-02;425258;2885052,50;0;0,00;0;128508,60;1;40046,10;3;1336,40;47;110,40;88;59,10;105;37,20;980;15,90;1975;10,40;4379;9,00;5117;7,80;23308;5,60;56417;3,90
2022-07-29;587830;4362247,50;0;41717625,00;0;247760,30;2;19301,80;2;1040,50;83;112,40;187;41,60;153;44,20;2182;11,30;2874;10,50;5531;10,40;11563;5,30;36451;5,50;74924;4,40
2022-07-26;441109;3049370,00;0;0,00;0;109395,70;2;7989,80;4;926,00;65;72,00;115;38,30;144;21,50;1620;11,10;2427;7,90;5601;6,20;7642;6,20;29795;4,60;67431;3,10
2022-07-22;547834;4041912,50;0;0,00;0;0,00;0;112283,50;4;1863,40;41;141,00;102;67,50;104;44,10;1601;15,80;2188;12,50;4910;10,00;8192;7,60;30635;6,00;72893;4,10
2022-07-19;861923;7717557,50;0;230000000,00;1;4413400,80;1;30174,50;7;1402,70;87;135,60;184;69,30;235;41,00;2596;17,00;4073;12,30;9695;9,30;14218;8,00;59825;5,90;142749;3,90
2022-07-15;1104812;10062715,00;0;0,00;1;1884992,90;2;25775,50;6;1050,40;172;91,90;296;52,50;436;31,00;3751;14,00;6993;9,90;15798;8,30;18571;6,80;88019;5,30;198704;3,80
2022-07-12;964795;8702522,50;0;0,00;0;4569745,70;0;31243,40;2;2070,50;85;136,40;184;65,50;202;44,50;2946;15,20;4315;12,20;10092;9,60;16494;7,00;66519;5,70;157512;3,90
2022-07-08;1299957;12063932,50;0;0,00;0;1453438,00;0;19952,40;11;1311,90;168;138,80;381;58,20;297;47,10;5221;13,50;6174;13,00;13184;11,20;29427;5,80;91518;6,00;192190;4,60
2022-07-05;822062;7115630,00;0;0,00;0;147139,80;0;45852,00;3;1404,70;95;119,70;185;54,80;196;40,20;2893;12,60;3848;10,90;8351;9,40;15404;5,90;58413;5,30;127123;4,00
2022-07-01;950205;8268087,50;0;0,00;1;318058,60;3;16519,00;6;1157,60;83;123,00;175;73,30;230;38,50;2915;17,20;4340;11,80;10319;9,30;15064;8,20;62809;5,90;149603;4,00
2022-06-28;686821;5687575,00;0;0,00;2;184886,30;1;36009,10;2;2102,90;80;151,90;127;78,20;120;53,00;1912;16,80;2541;14,50;5835;11,70;11059;7,30;38539;6,60;89100;4,60
2022-06-24;877259;7439505,00;0;0,00;0;540484,20;0;28071,10;9;1430,70;124;114,60;170;67,00;281;34,30;2315;17,10;4773;10,70;11544;8,40;12661;8,40;60549;5,60;149200;3,70
2022-06-21;656808;5371187,50;0;0,00;0;283193,50;0;24820,10;0;1627,50;50;123,90;119;69,90;174;40,70;1852;17,00;2797;12,70;6409;10,10;9812;7,80;39118;6,20;92870;4,20
2022-06-17;1025501;8921557,50;0;0,00;0;1165998,00;0;16030,10;7;1326,20;131;124,30;278;54,50;247;45,20;3848;13,50;5341;10,90;11342;9,30;19840;6,50;75955;5,20;169362;3,80
2022-06-14;418520;2834537,50;0;0,00;0;122154,30;1;14274,70;3;1693,80;40;131,30;68;62,40;80;41,30;1045;15,20;1544;11,70;3927;9,10;5414;7,30;23077;5,50;54979;3,90
2022-06-10;660351;4972970,00;0;64382899,00;0;728597,50;1;42571,30;5;1828,90;42;151,20;98;82,40;123;40,80;1509;20,00;2242;13,80;5414;10,60;7977;9,20;35663;6,50;85269;4,20
2022-06-07;425101;2945415,00;0;0,00;0;106815,10;2;10401,80;3;827,20;48;81,50;128;35,70;89;33,70;1653;10,20;1987;9,10;3936;8,50;8147;5,30;26372;4,80;54293;3,80
2022-06-03;602204;4439855,00;0;0,00;0;347955,60;0;54215,30;0;2202,60;21;165,70;101;74,60;107;47,70;1439;17,60;2340;12,70;5441;10,00;7851;8,10;35508;5,90;81644;4,00
2022-05-31;432134;2954902,50;0;0,00;1;128700,60;1;60158,90;4;720,60;44;100,00;145;35,90;89;43,40;2032;8,50;1970;9,40;3696;9,40;9040;4,80;28064;4,70;53730;3,90
2022-05-27;539198;3912212,50;0;0,00;0;160252,90;0;16646,10;1;1138,10;38;116,60;126;46,40;81;44,90;1997;10,60;2208;10,70;4447;10,40;10724;5,00;33628;5,10;66994;4,30
2022-05-24;464401;3236070,00;0;50656220,00;0;537399,70;0;41866,30;3;1150,60;39;133,20;90;59,60;97;40,60;1234;14,70;1758;11,70;4230;9,10;6411;7,20;26659;5,60;61831;3,80
2022-05-20;615443;4525377,50;0;0,00;0;235008,10;0;27462,60;8;1006,30;65;126,20;165;48,90;103;45,30;2621;10,90;2907;11,00;5995;9,50;13243;5,10;41053;5,20;86712;3,90
2022-05-17;435119;2959790,00;0;0,00;0;257215,20;1;60115,40;4;1970,90;24;154,30;87;68,10;51;55,40;1069;15,40;1424;12,60;3088;11,00;5938;7,10;22315;5,80;49682;4,30
2022-05-13;717555;5263755,00;0;0,00;0;160032,00;0;23376,30;7;1021,90;54;140,00;136;51,70;109;43,10;2555;12,10;2730;11,50;6386;9,30;13406;5,70;42267;5,50;95323;3,90
2022-05-10;921916;8115515,00;0;215840341,00;0;211426,50;2;26953,00;10;1300,60;111;110,80;278;50,70;215;38,40;4742;11,20;4722;10,80;10421;9,00;25958;5,20;70176;5,20;151455;3,80
2022-05-06;1073326;9454127,50;0;0,00;1;265989,50;1;19426,90;2;1087,80;161;105,40;252;55,50;326;34,80;3597;14,20;5938;9,90;13440;8,20;18488;7,10;80214;5,30;184276;3,70
2022-05-03;815812;6888722,50;0;0,00;0;238540,90;1;44600,70;5;1477,80;70;143,40;187;55,00;177;51,30;2932;12,40;3560;12,20;7395;10,90;16375;5,70;53272;5,60;112733;4,30
2022-04-29;1059625;9314172,50;0;0,00;0;1222554,50;1;31747,90;6;1186,60;91;149,00;335;43,10;220;48,40;5735;8,90;4949;11,70;10867;10,50;33313;4,00;76072;5,30;161738;4,20
2022-04-26;696005;5573845,00;0;0,00;0;280770,60;0;39372,40;2;1703,20;39;141,70;124;70,50;100;47,80;1782;16,60;2695;12,60;6316;10,30;9895;7,70;42235;5,90;98909;4,10
2022-04-22;813951;6609250,00;0;0,00;0;195342,00;0;25363,60;2;1269,60;71;132,00;152;60,40;151;43,10;2735;14,10;3277;11,80;7858;9,50;15100;6,60;51163;5,70;115470;3,90
2022-04-19;498529;3757057,50;0;0,00;0;324441,00;0;30330,80;9;1049,70;62;113,00;119;56,90;122;33,90;1592;14,80;2221;10,90;5582;8,00;7624;7,30;30117;5,60;77915;3,60
2022-04-15;688943;5373052,50;0;0,00;0;781552,40;0;22832,70;5;1264,30;70;112,90;161;58,00;136;44,30;1990;14,70;3215;11,00;6332;10,40;10956;6,90;44603;5,30;90431;4,40
2022-04-12;485680;3500902,50;0;0,00;0;596185,70;0;34834,60;0;2284,20;28;170,10;79;75,70;68;55,20;1179;17,30;1459;14,30;3422;11,10;6423;7,70;24070;6,40;55515;4,30
2022-04-08;661188;5047290,00;0;0,00;0;0,00;1;186499,30;2;1618,30;52;166,10;107;74,00;104;51,70;1811;17,40;2333;14,10;5173;10,80;9970;7,80;35559;6,30;84428;4,10
2022-04-05;459200;3235860,00;0;0,00;0;138494,10;1;16184,10;3;960,10;45;90,00;91;50,10;107;33,40;1395;13,30;1964;9,00;4399;8,20;6669;6,80;29090;4,70;60752;3,70
2022-04-01;629493;4736992,50;0;0,00;0;366112,20;0;19014,70;3;1440,60;55;121,20;129;64,50;149;34,90;1710;15,80;2492;11,50;6424;8,20;9494;7,70;37090;5,70;92084;3,60
2022-03-29;428275;2940450,00;0;0,00;0;101294,90;1;16910,20;1;2168,80;42;131,80;68;70,30;79;42,30;951;15,30;1594;12,40;3830;9,80;5261;7,30;23555;5,90;56228;3,90
2022-03-25;589162;4334507,50;0;0,00;0;710352,40;0;11068,00;3;1723,70;67;92,20;101;66,20;144;27,50;1291;16,80;2705;9,80;6894;7,30;6828;8,40;36338;5,20;90409;3,40
2022-03-22;398531;2681045,00;0;0,00;1;154557,30;0;9030,60;0;1534,20;38;98,80;53;60,90;131;28,20;909;15,40;1719;9,60;4429;7,10;4690;7,90;23438;5,10;58312;3,30
2022-03-18;654556;4934707,50;0;26825597,00;1;355494,70;0;41542,40;5;1262,30;65;135,00;120;68,30;166;37,70;1680;17,30;2740;11,90;7556;8,20;8972;8,30;37952;5,90;101718;3,50
2022-03-15;448826;3089752,50;0;0,00;0;0,00;0;79899,70;10;433,50;64;66,10;200;27,10;128;27,70;2355;8,30;2498;7,70;5006;7,40;10083;4,60;30083;4,60;62223;3,60
2022-03-11;612147;4503657,50;0;0,00;0;684094,80;2;15988,40;3;996,00;59;111,60;213;38,60;139;39,10;2924;9,90;3011;9,50;6290;8,50;13491;5,30;43845;4,70;90928;3,60
2022-03-08;415785;2805600,00;0;0,00;0;122344,20;1;7148,40;3;774,40;59;79,50;108;42,00;117;28,40;1535;11,30;2069;8,50;4046;7,70;7663;5,80;26908;4,70;53473;3,60
2022-03-04;657055;5025015,00;0;78587957,00;0;394609,60;0;30742,20;2;1981,10;42;174,90;81;91,70;108;52,80;1393;20,10;2023;15,40;5312;11,00;7581;9,30;31008;7,30;87753;4,20
2022-03-01;470730;3334590,00;0;0,00;1;112506,90;3;11952,10;4;890,20;61;104,30;121;45,70;134;37,40;1652;11,20;2174;10,40;4465;9,70;8405;5,30;28774;5,20;60415;4,20
2022-02-25;654828;4948597,50;0;0,00;0;184664,50;0;28772,70;4;1378,70;75;92,50;149;50,80;161;32,90;2199;12,70;3204;9,40;7082;8,20;10530;6,50;44527;5,00;96940;3,70
2022-02-22;488319;3390347,50;0;0,00;0;183996,60;0;43003,00;0;521,80;52;92,60;197;29,00;113;36,90;2431;7,80;2204;9,10;4499;8,60;12562;3,90;30541;4,70;62669;3,90
2022-02-18;618518;4564480,00;0;0,00;0;349382,30;0;32662,50;1;1640,90;53;175,80;118;73,30;134;49,80;1595;17,70;2091;14,30;5116;11,20;8713;8,00;30163;6,80;74357;4,60
2022-02-15;436727;2947922,50;0;0,00;0;248591,90;0;12911,10;2;1645,10;32;143,60;60;71,90;103;35,50;980;18,50;1601;12,50;4069;9,00;4871;8,90;22219;6,10;55154;3,80
2022-02-11;640911;4763342,50;0;30928078,00;0;242348,50;0;24274,60;1;1603,80;54;130,60;173;63,30;121;42,10;2105;14,50;2624;11,60;5898;10,00;10600;6,80;39072;5,60;88583;4,10
2022-02-08;444832;3038035,00;0;0,00;0;172300,80;0;120808,60;0;1980,40;29;140,00;64;73,10;78;49,50;923;17,20;1444;13,90;3329;11,40;4974;7,50;22091;6,30;50706;4,50
2022-02-04;1077104;9489895,00;0;130000000,00;0;151235,50;0;28919,60;9;1193,70;119;137,70;370;44,50;231;48,40;5445;9,90;5240;11,90;10752;10,90;30371;4,40;74188;5,60;157784;4,50
2022-02-01;489734;3489962,50;0;0,00;0;301800,60;0;70535,70;0;1515,10;32;154,40;106;59,30;73;50,30;1490;13,60;1823;12,90;3777;11,20;8240;6,00;27240;5,90;57505;4,40
2022-01-28;686825;5214572,50;0;0,00;0;385053,20;0;22498,30;2;2156,20;44;141,80;95;81,90;109;46,10;1426;18,70;2393;12,50;5461;10,30;8266;8,90;39358;5,90;87446;4,10
2022-01-25;470791;3289290,00;0;0,00;0;272591,20;0;25483,60;1;1984,30;47;140,30;88;64,50;94;45,50;1287;14,60;1811;12,10;3501;10,60;7433;6,60;26877;5,60;54928;4,20
2022-01-21;1105149;9377600,00;0;0,00;0;455155,70;1;22795,10;5;1684,70;97;151,50;188;79,20;213;46,90;3004;17,40;4429;13,30;10449;10,70;17059;7,90;68543;6,10;158973;4,20
2022-01-18;489587;3501880,00;0;67441797,00;0;86794,80;0;10922,90;0;552,80;73;64,90;176;31,20;164;23,90;2113;9,80;3016;7,30;6039;6,90;9239;5,30;35889;4,40;73202;3,50
2022-01-14;665310;5077810,00;0;0,00;0;108903,20;1;16197,00;2;1681,60;61;132,70;104;77,90;141;36,80;1540;18,60;2604;12,00;6425;8,80;8276;9,00;36932;6,00;90596;3,80
2022-01-11;466104;3261607,50;0;0,00;0;140479,60;1;18761,30;0;1704,40;42;125,30;72;78,70;128;34,70;1114;19,30;2071;11,50;5172;8,10;5499;9,20;27271;5,90;65965;3,70
2022-01-07;628444;4709575,00;0;0,00;0;175313,90;0;54631,60;1;1458,50;49;134,90;138;65,30;141;46,60;1830;15,70;2644;12,60;6376;10,10;9548;7,10;35991;6,00;84936;4,30
2022-01-04;414635;2820057,50;0;0,00;0;0,00;0;153095,50;1;2408,90;36;150,90;58;76,90;67;50,10;877;17,40;1310;14,30;3021;11,40;4750;7,90;19501;6,60;47178;4,50
