Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9;P-R10;W-R10;P-R11;W-R11;P-R12;W-R12;P-R13;W-R13
2010-10-22;817479;6108744,00;0;14710590,00;0;256530,50;0;67599,20;16;3072,60;215;165,30;224;96,00;704;43,90;7628;20,30;9213;14,10;9661;14,70;43378;6,90;97466;7,30;0;0,00
2010-10-15;818916;6105148,00;0;0,00;1;464143,50;2;131716,40;3;6394,00;60;353,50;91;178,60;349;78,40;3941;37,80;6706;21,00;5793;23,80;43166;7,70;67348;11,10;0;0,00
2010-10-08;1504498;13507592,00;0;129818431,00;2;766168,00;1;102991,20;14;6719,80;189;305,70;247;138,70;579;92,70;9450;32,40;9652;27,90;14180;18,90;57026;11,70;150277;10,10;0;0,00
2010-10-01;1561177;15398038,00;0;0,00;1;392669,40;3;99051,70;21;3273,80;268;189,90;376;90,10;1029;59,10;14142;25,20;14073;22,10;20953;16,30;71718;10,80;186355;9,20;0;0,00
2010-09-24;796142;5947480,00;0;14337323,00;0;632452,30;0;179479,70;7;5169,30;69;339,90;130;142,90;330;81,10;4040;34,30;5463;22,60;6790;19,10;29851;9,80;63089;10,60;0;0,00
2010-09-17;739926;5456112,00;0;0,00;0;557300,90;2;56483,20;8;6275,90;184;219,60;286;98,50;299;88,90;6285;26,60;4551;27,20;9841;15,70;22158;11,70;79488;8,90;0;0,00
2010-09-10;771561;5680572,00;0;15000000,00;0;480062,00;0;62877,10;17;2326,10;93;222,90;125;113,00;262;79,80;4167;27,70;4527;23,80;6012;18,30;26082;10,70;64778;9,20;0;0,00
2010-09-03;756528;5569498,00;0;15000000,00;4;259300,10;1;80943,60;5;5454,40;109;284,00;173;121,30;315;80,60;4266;31,70;4877;24,80;6930;17,90;26710;10,50;65613;10,00;0;0,00
2010-08-27;741512;5484982,00;0;7500000,00;1;400155,90;0;79490,40;10;2640,80;105;214,00;172;98,80;382;49,90;4541;26,00;5989;19,00;7480;15,60;28509;9,60;65598;9,40;0;0,00
2010-08-20;753005;5588126,00;0;15000000,00;0;691608,50;1;112152,70;5;5607,60;67;322,20;129;127,10;314;86,70;3887;33,50;5177;24,80;7151;17,90;27474;10,90;64282;10,40;0;0,00
2010-08-13;948469;6945634,00;0;5000000,00;1;183775,10;0;49407,50;9;3788,30;131;215,00;196;102,50;539;62,90;6318;24,30;7052;20,60;9322;15,30;38134;9,30;91303;8,30;0;0,00
2010-08-06;774832;5740064,00;0;15000000,00;0;951968,70;1;135076,60;7;5566,30;160;232,20;170;130,30;393;79,80;6817;24,90;5100;24,70;8722;17,70;25254;10,90;91601;8,20;0;0,00
2010-07-30;726947;5467622,00;1;28092206,00;0;756893,10;0;78106,90;13;3696,90;122;235,10;189;102,70;575;58,20;5368;26,80;7242;18,80;8389;15,10;34823;8,80;74485;8,90;0;0,00
2010-07-23;708998;5301928,00;0;0,00;0;478945,40;0;271833,90;1;7281,20;97;278,30;125;138,00;265;93,60;3866;33,50;4377;26,50;5998;20,50;25448;10,50;62919;10,00;0;0,00
2010-07-16;758847;5808992,00;0;42218533,00;1;252003,80;1;71514,60;2;8624,20;110;310,80;116;154,40;228;110,80;3774;38,60;3477;33,40;5489;23,90;19090;14,10;61710;11,20;0;0,00
2010-07-09;763719;5767764,00;0;0,00;0;503039,10;0;428263,00;11;4634,80;180;238,60;233;128,90;518;64,70;6304;27,50;5894;22,70;8758;19,00;28851;10,20;79649;9,60;0;0,00
2010-07-02;719217;5399368,00;0;0,00;1;1417999,50;0;268270,10;14;8982,20;60;356,80;113;153,80;287;115,30;3260;37,90;3899;32,30;5466;20,90;21318;13,00;58117;10,80;0;0,00
2010-06-25;790480;5966236,00;0;27989077,00;1;375465,40;1;65569,80;14;5203,90;167;174,90;251;88,90;317;82,10;7206;23,10;4198;30,30;10855;15,00;21078;13,70;82676;9,00;0;0,00
2010-06-18;759425;5657926,00;0;0,00;0;0,00;0;744549,10;3;8906,00;62;408,60;127;190,00;271;109,60;4094;38,10;4113;31,50;7009;21,70;22164;12,90;65895;10,80;0;0,00
2010-06-11;806357;5990152,00;0;15000000,00;0;371744,40;1;93773,30;10;5910,00;131;226,70;214;106,00;303;101,70;6065;27,90;4350;30,10;8701;16,90;21989;13,00;80982;9,40;0;0,00
2010-06-04;783977;5838776,00;0;15000000,00;0;422541,00;0;76306,50;10;5820,80;123;305,30;250;132,10;393;86,90;5082;32,30;5357;25,60;8611;18,50;26302;10,90;71667;10,10;0;0,00
2010-05-28;800003;5968004,00;0;15000000,00;1;382338,70;1;173602,40;2;6666,70;92;347,60;154;145,10;425;72,90;4712;33,00;8327;17,40;7088;20,10;45649;7,00;76236;9,40;0;0,00
2010-05-21;768254;5744138,00;1;15000000,00;1;386026,80;2;58425,60;23;4408,30;188;219,00;286;113,30;511;69,80;6628;25,90;6414;21,10;9920;16,90;29700;9,60;84833;8,60;0;0,00
2010-05-14;1050119;8671848,00;0;100037101,00;2;350432,80;1;63284,50;7;7366,40;147;292,30;241;144,30;368;115,10;7178;32,60;6176;31,00;9569;20,90;34353;12,80;109214;9,80;0;0,00
2010-05-07;928420;7340496,00;0;0,00;0;475961,80;1;48625,20;14;4154,50;160;209,80;271;85,40;478;76,60;6987;24,20;6029;25,00;10667;13,90;31121;11,30;95940;8,50;0;0,00
2010-04-30;913049;7036834,00;0;0,00;1;348880,30;0;90756,00;8;5051,30;118;270,30;152;124,60;423;80,70;6336;27,40;6374;24,00;9707;16,50;34730;10,20;89366;9,10;0;0,00
2010-04-23;795951;6045782,00;0;0,00;0;856441,20;0;108019,60;5;7309,50;90;350,90;140;154,20;321;106,30;4756;32,30;4914;27,40;7374;19,00;26835;11,30;78747;9,50;0;0,00
2010-04-16;809414;6055738,00;0;0,00;0;321166,30;0;45570,80;8;3898,20;145;175,70;226;80,60;396;63,60;6302;22,60;6171;21,20;9318;14,10;30399;10,00;84557;8,10;0;0,00
2010-04-09;731472;5440912,00;0;0,00;0;504823,50;0;171912,80;14;4872,80;145;228,50;189;112,90;454;74,40;6782;23,80;5284;23,60;9534;15,40;25780;10,80;85579;7,90;0;0,00
2010-04-02;800861;5918014,00;0;15000000,00;0;303894,50;0;71866,90;9;4338,00;140;192,00;188;110,00;358;76,50;6256;23,40;5218;24,50;8144;16,70;26065;11,00;87507;8,20;0;0,00
2010-03-26;808880;6157136,00;0;44378829,00;1;586844,60;1;83268,40;9;6670,30;114;299,80;182;137,90;531;79,50;5917;32,00;7221;22,60;8891;19,10;36005;9,60;84158;9,90;0;0,00
2010-03-19;831180;6221434,00;0;0,00;2;327278,60;0;77396,90;9;5768,70;102;273,60;130;128,40;405;82,60;5245;29,20;6047;23,60;7654;18,10;33333;10,00;83011;9,10;0;0,00
2010-03-12;783984;5825144,00;0;0,00;2;538881,90;2;183511,10;6;8738,60;78;334,50;137;161,80;246;101,90;3801;33,20;3604;32,70;5541;22,00;21417;13,00;61670;10,50;0;0,00
2010-03-05;889581;6736738,00;0;46258004,00;0;466113,30;2;105820,30;5;5814,30;113;304,60;202;140,00;403;84,10;6251;30,80;6240;24,20;9522;19,50;32920;10,50;94177;9,30;0;0,00
2010-02-26;823741;6194014,00;0;0,00;5;249964,70;0;62068,90;16;4053,40;273;157,70;367;86,00;448;78,30;9005;21,40;5393;26,10;12323;14,90;24942;12,30;100804;7,90;0;0,00
2010-02-19;805591;6035600,00;0;0,00;0;836234,20;2;79103,20;3;7450,80;81;342,40;137;163,30;286;114,90;5229;34,00;4227;34,00;6736;22,50;23487;13,50;83951;10,00;0;0,00
2010-02-12;1391158;12113722,00;0;64809203,00;1;570771,30;3;97185,30;23;5933,10;204;314,60;407;132,30;791;86,50;9645;33,50;11460;23,60;16392;18,70;61748;9,70;145669;10,10;0;0,00
2010-02-05;1447916;12609862,00;0;0,00;1;362492,60;0;102869,50;15;6715,70;171;317,20;277;151,40;598;99,30;7815;35,70;9248;28,10;11828;22,10;55228;11,50;133334;10,50;0;0,00
2010-01-29;794907;5973914,00;0;29242656,00;0;548935,60;0;93467,40;16;4070,80;157;232,70;233;117,10;560;59,70;6706;27,10;7227;18,30;8777;18,40;36685;7,70;84900;8,80;0;0,00
2010-01-22;744479;5503552,00;0;0,00;0;770285,90;0;87437,80;6;5576,30;101;223,70;170;99,20;283;90,40;4976;26,60;4455;27,00;7541;16,20;23063;11,60;70303;9,20;0;0,00
2010-01-15;865940;6668958,00;0;29703685,00;2;317258,40;1;77170,90;8;4915,30;180;185,50;192;110,60;435;65,80;5844;28,50;5999;23,40;8319;17,60;32381;10,30;82539;9,30;0;0,00
2010-01-08;762570;5792092,00;0;0,00;0;840125,40;1;158942,60;4;8962,90;92;325,50;129;145,50;241;107,10;4393;31,20;3641;32,70;7101;17,80;19247;14,10;68361;9,80;0;0,00
2010-01-01;753528;5742156,00;0;0,00;0;310160,00;1;73348,60;11;3857,00;118;205,70;151;114,30;515;50,50;6420;22,30;7462;16,30;8306;15,60;36731;7,40;88238;7,90;0;0,00
