Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9;P-R10;W-R10;P-R11;W-R11;P-R12;W-R12;P-R13;W-R13
2015-08-11;399237;2532848,00;0;0,00;2;163964,50;1;36436,50;2;4554,50;39;191,80;128;71,40;90;77,60;1189;24,40;1890;13,40;4867;9,40;6208;13,50;25666;8,10;63152;3,40
2015-08-07;601438;4089608,00;0;0,00;0;1363551,00;0;64931,00;4;6684,00;61;258,90;107;117,00;98;83,60;1820;25,70;2420;17,00;5762;12,00;9896;13,60;38172;8,80;92799;3,80
2015-08-04;373938;2335032,00;0;0,00;0;458091,30;0;43627,70;0;6940,70;26;230,70;47;122,60;59;79,60;1017;25,50;1254;16,10;2804;13,30;5250;13,90;21958;8,70;46250;4,20
2015-07-31;603582;4107278,00;0;24939216,00;0;372720,50;0;49696,00;8;3944,10;60;239,40;84;131,50;126;66,10;2438;19,80;2367;16,60;4683;14,40;12967;10,00;39838;8,60;76978;4,50
2015-07-28;368229;2315204,00;0;0,00;0;306673,60;1;43810,50;1;5476,30;43;222,50;70;134,80;68;76,90;1143;23,60;1897;15,60;3259;14,90;5983;11,90;26309;8,30;44597;4,90
2015-07-24;612595;4216954,00;0;40468528,00;0;182139,70;2;34693,20;3;5059,40;64;215,50;138;99,90;163;64,20;2081;21,80;2716;15,60;5754;12,60;11184;11,90;41042;8,60;84861;4,10
2015-07-21;317514;2005296,00;0;0,00;0;0,00;0;217974,00;0;8604,20;29;212,50;95;95,80;65;69,10;876;22,40;1482;13,70;3279;11,30;4379;12,40;21605;7,80;47683;3,90
2015-07-17;612305;4166658,00;0;0,00;0;460759,20;0;153586,40;3;5759,40;55;231,70;103;133,70;146;65,60;2294;18,30;2512;16,70;4818;15,10;14347;8,80;43486;8,20;81345;4,60
2015-07-14;385113;2418400,00;0;0,00;0;303065,50;0;75766,30;1;3294,10;46;233,80;79;120,60;77;65,60;1393;20,30;1711;15,80;3452;12,90;7359;10,80;25922;8,40;53391;4,10
2015-07-10;681989;4747696,00;0;40998254,00;0;496041,00;1;49604,10;5;4769,60;94;175,00;137;107,50;172;54,20;2401;19,50;4215;11,10;6671;12,30;13803;10,50;54829;7,00;92132;4,20
2015-07-07;424470;2731656,00;0;0,00;0;333957,50;2;33395,70;3;6679,10;54;222,70;123;96,00;80;69,90;1390;22,20;2073;15,10;4703;11,70;7090;11,70;29865;8,10;66408;3,80
2015-07-03;630881;4326278,00;0;0,00;0;1409742,20;1;58739,20;2;4195,60;68;207,80;158;106,00;216;45,50;3404;13,80;3345;12,90;6384;11,60;17365;7,70;53099;6,90;98223;3,80
2015-06-30;394791;2485308,00;0;0,00;1;234718,80;0;78239,60;3;4741,70;45;204,90;57;101,00;77;66,50;1419;20,70;1894;14,80;3861;11,80;7578;10,80;27499;8,20;55323;4,00
2015-06-26;661234;4536674,00;0;25263266,00;1;81025,70;1;27008,50;6;1688,00;137;99,80;259;58,50;346;27,70;4347;10,90;4971;9,20;8748;9,10;21241;6,60;63956;6,20;106317;3,70
2015-06-23;404930;2549536,00;0;0,00;2;118789,90;1;39596,60;3;4949,50;49;205,00;90;99,70;100;61,40;1483;19,20;1922;14,90;4026;12,40;7596;10,10;27122;8,20;56900;4,10
2015-06-19;696356;4787718,00;0;24835107,00;0;122938,80;0;40979,60;7;2762,60;116;154,50;193;89,70;227;44,70;3613;15,20;4345;12,60;7978;11,20;18241;8,40;58301;7,40;107901;4,00
2015-06-16;426759;2719662,00;0;0,00;1;1007623,00;0;167937,10;3;4798,20;29;259,60;82;129,30;103;64,40;1708;17,30;1812;16,90;3368;14,50;9381;8,60;27912;8,10;55601;4,30
2015-06-12;997558;8005014,00;0;129204405,00;0;319955,40;1;85321,40;14;3496,70;130;172,90;342;82,20;416;47,20;5287;15,80;7137;12,10;13914;10,50;26232;8,90;98084;6,90;187242;3,80
2015-06-09;677661;5331992,00;0;0,00;0;910508,50;1;50583,80;6;3570,60;124;185,70;227;90,50;234;53,90;3475;17,90;4728;13,20;9135;11,00;17150;9,90;64506;7,60;129129;3,80
2015-06-05;1144952;9681956,00;0;0,00;0;293926,50;2;88177,90;4;6680,10;103;275,10;239;131,40;366;60,80;5914;18,90;6118;16,70;12976;13,40;32879;9,90;98269;8,50;213151;4,10
2015-06-02;432328;2741606,00;0;0,00;1;510830,80;1;68110,70;3;4602,00;66;203,20;118;90,90;118;68,80;1620;20,80;2458;14,90;5153;11,30;8324;11,00;31636;8,20;66514;3,90
2015-05-29;695108;4771410,00;0;0,00;1;499345,30;2;62418,10;0;8609,40;46;286,60;101;141,60;154;71,90;2436;20,50;2740;17,40;5495;14,70;14512;10,10;46687;8,50;91167;4,40
2015-05-26;395426;2554830,00;0;37682171,00;1;327012,20;0;54502,00;5;1513,90;44;127,10;100;79,90;191;33,70;1955;14,70;2817;9,60;4436;10,00;8045;10,10;36528;5,90;61282;3,60
2015-05-22;662070;4529794,00;0;0,00;0;723961,10;0;80440,10;4;6522,10;79;236,90;134;127,00;145;80,60;2397;22,90;2809;16,70;5479;13,90;13083;12,10;46265;8,50;91517;4,30
2015-05-19;407134;2581922,00;0;0,00;1;243341,60;0;54075,90;2;7373,90;29;300,70;61;146,90;71;92,90;1095;26,70;1462;20,10;2978;15,80;6475;13,20;23326;9,70;49377;4,50
2015-05-15;588105;4003322,00;0;0,00;0;1349968,90;0;112497,40;0;6249,80;46;284,90;71;142,80;118;75,70;1753;24,40;2353;17,00;4560;15,20;10017;12,30;40762;8,60;73591;4,70
2015-05-12;440054;2891264,00;0;47879234,00;0;180585,50;0;120390,30;3;5016,20;42;287,20;83;137,20;130;57,00;1557;19,00;1681;17,10;3422;14,60;9080;9,50;27653;8,60;53513;4,60
2015-05-08;685413;4733706,00;0;0,00;0;495553,70;1;35396,60;1;5506,10;63;218,90;127;100,00;135;72,60;2208;22,00;3342;15,00;7705;11,50;11984;12,00;51221;8,10;114128;3,80
2015-05-05;428592;2740814,00;0;0,00;0;0,00;0;339051,60;0;5297,60;68;182,60;98;96,90;120;68,30;1533;21,10;2442;13,10;4542;11,20;7702;11,60;32966;7,40;61882;3,90
2015-05-01;556946;3810756,00;0;0,00;1;192079,30;1;29879,00;1;10671,00;59;217,30;144;86,90;112;76,70;1749;24,10;2535;15,00;6488;10,40;9191;12,80;37346;8,40;91431;3,60
2015-04-28;399583;2505448,00;0;0,00;0;241021,80;0;107120,80;1;6695,00;37;269,80;76;126,50;82;76,60;1054;24,80;1618;16,50;3359;13,40;5411;12,90;24487;8,60;51766;4,30
2015-04-24;686335;4784750,00;0;50731331,00;1;437844,50;0;38919,50;5;4292,50;94;205,10;176;97,50;174;65,70;2322;21,50;3443;14,60;7433;11,60;12391;11,60;50074;8,20;108275;3,90
2015-04-21;419547;2696120,00;0;0,00;1;223508,60;0;62085,70;0;5173,80;35;235,80;92;104,50;88;71,80;1396;21,00;1935;15,80;4103;12,50;7957;11,10;28256;8,40;57960;4,10
2015-04-17;666463;4572988,00;0;0,00;1;495368,10;0;165122,70;5;7076,60;51;292,40;99;134,30;125;88,90;1964;26,30;2483;18,00;5500;14,00;10698;13,50;43004;9,20;95426;4,20
2015-04-14;413168;2621246,00;0;0,00;0;502336,90;0;111630,40;2;5773,90;38;291,80;66;131,40;101;76,00;1261;25,40;1701;18,00;3715;14,30;6433;12,80;25793;9,50;51473;4,60
2015-04-10;632824;4279892,00;0;0,00;0;712500,60;0;158333,40;4;3492,60;72;232,70;84;137,40;218;51,00;3928;14,30;3379;14,10;6017;13,30;20103;7,60;53135;7,30;90254;4,20
2015-04-07;377158;2402216,00;0;21449918,00;0;483743,70;1;40311,90;3;3224,90;46;163,40;88;110,20;156;44,40;2233;14,20;2047;13,70;3159;13,50;11826;7,40;28852;7,80;47598;4,50
2015-04-03;679804;4622650,00;0;0,00;1;178696,80;3;28030,80;2;4862,40;110;189,60;212;97,80;228;66,80;3058;20,80;4212;15,30;8057;12,60;14562;10,70;55438;8,40;102493;4,40
2015-03-31;490859;3383168,00;0;73584056,00;0;1277754,40;0;47324,20;2;4629,50;72;192,80;112;107,70;142;62,10;1857;20,30;2994;13,10;5222;12,40;9603;11,30;40920;7,40;72481;4,20
2015-03-27;746866;5303814,00;0;0,00;0;304007,60;3;50667,90;4;7795,00;70;241,80;142;131,10;182;79,80;2497;25,00;3310;17,60;7488;14,40;12530;13,00;48762;9,50;116537;4,40
2015-03-24;463658;3068774,00;0;0,00;0;566578,90;0;75543,80;2;4721,40;60;220,00;123;101,00;86;72,90;1537;22,70;1898;16,20;4020;12,80;7934;12,10;29955;8,60;64739;4,10
2015-03-20;737464;5092342,00;0;0,00;3;270942,50;1;77412,10;6;5210,40;65;266,00;139;118,30;166;87,70;2112;27,40;3067;18,90;7508;13,20;10933;14,20;45636;10,00;116817;4,20
2015-03-17;441002;2827738,00;0;0,00;0;273703,00;2;21466,90;1;4678,60;61;170,50;145;71,70;112;61,50;1655;20,40;2532;13,30;5421;10,10;8432;11,10;32842;7,80;67381;3,80
2015-03-13;913136;6219360,00;0;0,00;1;229022,80;0;50893,90;8;3470,00;129;172,30;252;82,50;283;51,80;3941;17,00;5252;12,10;10657;10,30;18845;9,80;78164;6,80;155424;3,50
2015-03-10;425222;2709760,00;0;0,00;0;207423,60;0;115235,30;2;4432,10;54;189,20;91;98,40;88;68,10;1336;22,20;2068;13,90;4145;11,40;7439;12,00;28919;8,00;60023;3,80
2015-03-06;1202949;9859428,00;0;100000000,00;0;315070,40;1;94521,10;1;5694,00;140;238,70;214;129,20;395;62,90;6114;18,40;7093;16,10;12407;14,00;36723;8,70;101637;8,50;189785;4,50
2015-03-03;510644;3514030,00;0;0,00;2;81741,30;0;35630,80;1;2316,00;100;96,10;194;62,70;170;43,50;2174;17,00;3875;8,90;6471;9,00;10093;10,50;48942;5,90;84151;3,50
2015-02-27;779731;5539944,00;0;0,00;2;485210,60;0;49765,10;3;5391,20;90;197,90;173;88,90;176;77,80;2397;25,10;4030;14,40;9070;10,70;13002;13,50;56748;8,10;129655;3,70
2015-02-24;453461;3007930,00;0;0,00;0;386349,20;1;128783,00;4;4953,10;45;270,40;74;127,70;108;68,80;1615;20,80;1906;17,50;4577;12,50;8280;11,40;28636;9,20;70436;3,90
2015-02-20;692826;4834970,00;0;0,00;0;321069,10;0;107023,00;6;3567,40;65;230,80;98;135,40;218;48,60;3520;14,80;3224;14,70;6072;14,00;18206;8,10;52090;7,80;96161;4,40
2015-02-17;436904;2823676,00;0;0,00;0;1064229,80;0;88685,80;2;6334,70;33;229,90;97;95,50;73;86,20;1169;26,40;1785;16,70;4983;11,40;6239;14,10;26715;9,10;68452;3,80
2015-02-13;873834;5948028,00;0;0,00;1;291869,90;1;72967,40;4;4946,90;118;190,10;339;87,00;169;80,10;2520;25,40;5077;14,80;11370;11,50;13505;13,40;64338;8,50;141446;4,00
2015-02-10;419640;2638782,00;0;0,00;0;997973,30;0;83164,40;0;5365,40;34;188,00;68;83,60;99;76,50;1159;24,60;1825;13,50;4268;10,30;6087;14,10;27393;7,90;62314;3,60
2015-02-06;667910;4504092,00;0;0,00;0;469666,20;0;39138,80;3;5591,20;56;216,20;113;116,20;128;70,70;2076;22,40;3400;13,80;6204;12,20;11502;11,70;47846;7,80;85044;4,50
2015-02-03;412962;2566700,00;0;15000000,00;1;242909,60;0;35986,60;1;5223,80;46;210,80;104;102,90;103;60,30;1372;21,10;2076;14,30;4200;12,60;6581;11,80;27351;8,20;58097;4,20
2015-01-30;652142;4387590,00;0;7500000,00;0;258356,40;1;32294,50;6;2348,60;110;124,40;204;69,60;259;40,20;3912;13,70;4459;10,20;8057;9,40;19866;8,00;59892;6,40;107515;3,50
2015-01-27;397998;2511116,00;1;21715116,00;0;503633,60;1;67151,10;0;5595,90;33;247,20;64;113,10;78;80,10;1158;23,70;1684;15,90;3658;12,00;6065;13,00;25193;8,60;56077;3,90
2015-01-23;641788;4332362,00;0;0,00;0;1422697,00;2;67747,40;1;7648,90;53;256,70;114;134,40;144;74,90;2116;22,30;2679;17,30;5570;13,90;12322;11,20;42791;8,80;87130;4,30
2015-01-20;426586;2719570,00;0;16269652,00;0;352332,90;0;88083,20;2;4194,40;45;231,10;96;108,60;93;78,90;1195;26,40;1768;16,80;3733;13,00;6467;13,80;24818;9,50;53714;4,30
2015-01-16;660975;4485634,00;0;0,00;0;786948,20;0;104926,40;6;5581,10;56;274,20;94;145,20;137;69,30;2323;20,00;2377;18,40;4709;16,10;14700;9,20;40520;9,30;77415;5,00
2015-01-13;401977;2504126,00;0;0,00;0;263770,10;0;23446,20;0;4884,60;35;190,10;100;77,50;67;83,00;1023;27,10;1769;14,70;4405;10,40;5650;14,40;25521;8,50;60422;3,70
2015-01-09;671946;4603906,00;0;31666941,00;0;302905,80;0;50484,30;2;6472,30;83;243,50;201;91,40;159;76,50;2156;24,20;2659;17,60;7231;11,40;11589;12,40;39598;9,60;104152;3,80
2015-01-06;414382;2630122,00;0;0,00;0;492755,70;0;82125,90;3;5663,80;29;239,50;74;125,80;97;70,80;1326;22,20;1828;15,60;3630;13,80;7451;11,60;27383;8,10;52753;4,40
2015-01-02;599750;4127524,00;0;0,00;0;668437,90;0;55703,10;1;6962,80;66;209,40;125;120,10;171;57,90;2756;17,10;2912;15,00;5837;13,20;14685;8,70;45805;7,80;88819;4,10
