Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9;P-R10;W-R10;P-R11;W-R11;P-R12;W-R12;P-R13;W-R13
2009-07-31;706546;5286682,00;0;0,00;2;250544,30;0;65631,10;9;4384,40;129;195,50;218;89,50;380;64,40;5231;23,60;5458;20,20;8006;14,10;27500;9,50;72587;8,00;0;0,00
2009-07-24;691755;5163296,00;0;0,00;0;409166,40;0;67733,60;5;4798,10;75;252,40;83;146,20;296;57,60;4103;24,70;4463;21,40;5363;19,00;26871;9,20;58407;9,10;0;0,00
2009-07-17;759065;5888026,00;0;57528118,00;1;393666,80;0;77342,00;8;3503,20;161;236,90;257;106,70;689;55,50;5966;28,00;8743;17,30;9626;16,60;43946;7,40;80417;9,10;0;0,00
2009-07-10;788950;5988894,00;0;0,00;0;363989,30;1;71511,40;8;6092,00;84;282,30;133;130,60;298;74,00;4276;30,70;5172;24,70;6444;19,10;28131;10,80;64401;10,20;0;0,00
2009-07-03;723948;5450396,00;0;0,00;0;753930,20;1;95090,30;5;7277,30;77;335,90;100;163,00;219;100,00;3481;33,40;3496;29,20;5236;20,30;21685;12,20;55604;10,50;0;0,00
2009-06-26;744994;5560342,00;0;0,00;0;288472,90;1;45479,90;9;3322,40;136;185,90;152;84,50;398;58,50;4534;25,70;6043;19,50;7400;14,30;33356;8,90;67261;9,00;0;0,00
2009-06-19;748983;5589222,00;0;15000000,00;2;423964,20;0;140366,50;11;3133,10;155;187,50;167;95,50;478;51,70;5923;22,70;6680;16,90;8222;15,50;34101;7,60;80717;8,00;0;0,00
2009-06-12;891232;6936216,00;0;29430608,00;1;370043,60;1;131265,40;12;3866,40;122;252,60;164;122,10;439;64,30;5641;28,30;6552;20,60;8474;17,40;36562;9,20;86453;9,00;0;0,00
2009-06-05;803860;6132774,00;0;0,00;2;418126,30;1;73019,90;13;4035,90;132;230,10;186;122,90;465;59,60;5487;26,50;6961;18,20;7434;18,40;39515;8,00;79348;8,50;0;0,00
2009-05-29;828135;6201562,00;0;0,00;0;774364,70;6;67616,00;2;7054,60;74;358,90;155;148,60;339;101,10;4586;35,70;5257;27,10;6833;21,00;30119;10,60;75277;10,10;0;0,00
2009-05-22;730065;5452882,00;0;0,00;0;421438,00;1;93020,10;10;4942,00;123;250,20;209;105,90;439;76,00;5657;27,30;5482;24,20;10113;14,90;27500;10,60;70767;9,40;0;0,00
2009-05-15;785278;5860126,00;0;15000000,00;0;775956,80;0;125830,80;5;6553,60;110;283,40;148;134,00;448;77,90;5877;28,30;6632;22,50;8768;17,80;33103;9,30;85917;8,90;0;0,00
2009-05-08;1383225;11676132,00;0;126231764,00;0;374083,70;0;72188,00;13;6784,50;204;271,60;294;120,60;532;104,10;9745;30,20;8207;31,10;15427;17,30;44188;13,20;149480;9,40;0;0,00
2009-05-01;958768;7922882,00;0;0,00;0;314080,90;3;54849,90;14;4672,60;156;240,90;205;132,80;623;65,40;7012;28,90;9254;18,90;9617;19,80;50471;7,80;106823;9,10;0;0,00
2009-04-24;858105;6886504,00;0;0,00;0;328548,20;0;101006,30;13;4103,10;145;198,00;191;101,10;475;60,00;6255;24,40;7286;19,40;9085;15,80;38978;8,80;88410;8,60;0;0,00
2009-04-17;805642;6265858,00;0;0,00;1;417239,60;0;56086,90;9;4613,20;132;241,60;212;97,80;399;74,70;5765;26,70;6133;22,70;9099;16,20;31669;10,00;85477;8,60;0;0,00
2009-04-10;790680;6004168,00;0;0,00;0;1077922,80;0;114711,30;7;6426,40;86;308,30;122;153,70;314;87,30;4781;31,10;5184;24,20;6773;19,60;28941;10,10;73807;9,60;0;0,00
2009-04-03;784443;5861350,00;0;0,00;0;1025857,40;0;124766,40;3;6780,70;80;320,90;138;124,70;332;91,40;4240;35,90;4878;26,20;7565;18,80;27318;10,50;61542;11,40;0;0,00
2009-03-27;775715;5724380,00;0;0,00;0;735110,10;3;83444,90;10;6274,00;96;306,80;113;143,70;252;108,10;4769;32,30;3897;32,40;6991;20,30;21921;13,30;70859;10,00;0;0,00
2009-03-20;843727;6329926,00;0;14858752,00;0;211330,70;1;49976,80;19;3261,70;132;215,20;206;101,30;462;63,00;5702;27,70;6183;20,90;8903;16,40;32739;9,50;78712;9,40;0;0,00
2009-03-13;968973;7164586,00;0;0,00;3;264443,60;0;42025,00;16;5105,00;203;208,00;311;80,80;424;96,40;6753;29,10;5339;29,80;11227;16,20;27997;12,70;88836;10,00;0;0,00
2009-03-06;1579507;14091512,00;0;50000000,00;2;312279,80;1;60926,20;23;5157,70;272;212,20;386;110,10;958;72,50;14662;23,80;13704;23,40;19330;16,10;67165;10,60;211551;8,10;0;0,00
2009-02-27;821041;6143788,00;0;0,00;0;575061,10;1;122394,70;11;6416,50;123;308,10;161;138,60;378;94,40;5414;32,20;5050;26,90;8112;19,30;26618;11,40;79380;9,70;0;0,00
2009-02-20;766423;5671768,00;0;0,00;1;1011119,50;0;215204,50;5;6148,70;100;278,40;135;122,30;295;86,10;5041;28,50;4144;27,80;7707;16,50;21159;12,50;79837;8,70;0;0,00
2009-02-13;936514;6770196,00;0;0,00;1;1104098,90;0;72305,80;4;9325,10;169;253,40;258;110,80;337;103,40;6652;27,70;4454;33,00;9841;17,00;23526;14,00;87412;9,80;0;0,00
2009-02-06;785342;5716740,00;0;7500000,00;1;101873,70;3;23808,30;53;671,50;570;38,00;790;19,00;442;51,90;5014;25,10;5864;18,10;6770;17,40;33749;7,80;66739;9,20;0;0,00
2009-01-30;786857;5800700,00;0;28407448,00;0;1550236,10;0;97762,60;5;8492,80;63;363,00;82;176,10;255;86,90;3455;36,30;5022;22,60;5160;23,50;32358;8,90;60759;10,40;0;0,00
2009-01-23;765264;5586046,00;0;0,00;0;714738,70;0;202831,20;6;7625,20;60;395,00;101;181,50;291;94,30;3673;38,90;5523;24,60;5476;23,20;33572;9,40;60572;11,30;0;0,00
2009-01-16;763042;5589182,00;0;15000000,00;0;493037,90;0;119928,10;7;4441,70;110;216,70;156;101,20;377;68,90;5126;25,70;5838;21,30;7783;16,00;29533;9,70;79304;8,50;0;0,00
2009-01-09;879895;6857906,00;0;57199762,00;0;298391,20;2;78630,10;13;4914,30;159;218,50;271;92,30;418;85,80;6991;26,10;5687;27,10;12105;14,10;28489;11,90;92350;8,90;0;0,00
2009-01-02;759970;5835244,00;0;0,00;0;632112,00;0;224228,90;9;7040,10;85;382,70;92;180,10;361;112,20;4422;39,00;5136;29,60;7245;23,20;27419;11,20;65283;11,60;0;0,00
