Datum;Spelers;Inzet;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9;P-R10;W-R10;P-R11;W-R11;P-R12;W-R12;P-R13;W-R13
2006-04-14;663384;4923168,00;0;25915863,00;0;887536,10;0;377802,50;4;4776,20;55;303,30;101;146,40;297;68,60;3099;32,30;4283;22,00;4924;19,60;26742;9,30;52015;10,50;0;0,00
2006-04-07;634311;4689396,00;0;0,00;0;915222,80;1;55655,40;8;6183,90;112;244,40;162;115,00;293;84,90;5023;26,10;3852;25,20;7190;16,60;19530;11,10;73342;8,10;0;0,00
2006-03-31;699836;5588022,00;1;75753123,00;0;715464,30;1;92289,60;3;7399,30;87;250,80;134;117,80;239;101,40;4071;29,40;3736;30,10;6522;17,90;20788;12,70;65287;9,40;0;0,00
2006-03-24;725638;5653072,00;0;0,00;1;313510,40;0;195732,10;5;5974,70;102;291,20;152;122,90;354;86,30;4676;31,20;5187;25,90;7480;17,50;26941;11,00;68747;10,00;0;0,00
2006-03-17;668004;5150616,00;0;0,00;0;822820,20;0;133430,30;3;7496,00;68;356,90;102;163,60;236;104,10;4118;34,40;3953;29,00;6263;20,60;22190;11,50;60578;10,30;0;0,00
2006-03-10;686960;5179156,00;0;0,00;0;1035730,10;2;55110,60;6;5476,80;118;242,50;167;100,60;309;85,80;4131;29,80;4228;26,40;6865;16,40;23940;11,10;59335;9,90;0;0,00
2006-03-03;639559;4808480,00;0;0,00;0;297436,90;1;84407,70;27;1348,70;135;149,80;163;85,50;691;32,40;5436;20,80;7674;13,40;6847;15,70;34249;7,00;75695;7,50;0;0,00
2006-02-24;669495;4948052,00;0;0,00;0;742185,50;1;46804,40;11;3647,10;97;224,40;171;94,70;481;52,70;4691;26,50;7392;16,10;7098;15,70;38473;7,20;65736;8,90;0;0,00
2006-02-17;675978;5162822,00;0;27813382,00;2;366762,70;2;93673,10;8;5227,20;129;278,40;155;133,90;384;68,40;5034;28,20;5570;20,50;7148;18,30;25837;9,70;71732;9,10;0;0,00
2006-02-10;723989;5590068,00;0;0,00;1;350342,40;0;165702,50;6;9468,70;70;369,50;114;165,60;230;113,20;4601;32,60;3864;31,70;6458;20,30;20858;13,00;69400;10,00;0;0,00
2006-02-03;1969321;18620172,00;0;61191026,00;1;224419,20;4;43725,00;25;4799,40;342;216,50;499;105,20;1026;84,50;15341;27,20;14577;25,80;22275;17,20;78559;11,20;237413;8,90;0;0,00
2006-01-27;1609308;14538296,00;0;0,00;0;657741,40;0;97061,30;11;7282,50;211;293,10;368;122,90;689;92,40;10990;30,10;10649;27,00;17650;17,00;59028;11,50;168745;9,50;0;0,00
2006-01-20;1259888;10961038,00;0;0,00;0;373221,40;0;82889,30;26;5217,40;297;249,00;358;114,70;928;74,10;10271;29,40;11341;22,00;15035;17,40;59638;9,40;142896;9,30;0;0,00
2006-01-13;1146921;9435942,00;0;0,00;3;288088,10;1;90360,50;21;4492,00;255;223,20;438;100,60;746;70,00;10440;26,10;9691;22,10;18080;14,80;47482;10,00;129659;8,90;0;0,00
2006-01-06;647183;5230236,00;0;0,00;2;195331,70;0;38802,30;1;4470,30;131;152,30;195;72,20;318;71,20;5588;20,40;4386;24,20;8135;13,20;21502;11,20;75039;7,70;0;0,00
